	Chromosome	Position	113B_T1_vs_113B_PBMC.tumour
19_47465909	19	47465909	0.193488329012547
19_47466137	19	47466137	0.0559956525529669
19_47466242	19	47466242	-0.0262049427229461
19_47476658	19	47476658	0.131211646908468
19_47476896	19	47476896	0.231658208656046
19_47477763	19	47477763	0.447357389201825
19_47480376	19	47480376	-0.134402305299219
19_47484340	19	47484340	-0.158801267902132
19_47484434	19	47484434	0.142707285746298
19_47485708	19	47485708	-0.157163888267868
19_47485774	19	47485774	-0.102064913694768
19_47514859	19	47514859	0.413496531641859
19_47539723	19	47539723	-0.214654502635649
19_47544343	19	47544343	-0.062028479522829
19_47545306	19	47545306	-0.0385330289238488
19_47555696	19	47555696	0.0723179578548996
19_47679689	19	47679689	0.0602451255543248
19_47679857	19	47679857	0.139735719215007
19_47680514	19	47680514	0.309817271581556
19_47681999	19	47681999	0.337963577145232
19_47694182	19	47694182	0.507704102525546
19_47694937	19	47694937	0.046782865747762
19_47702031	19	47702031	0.109540421811098
19_47702076	19	47702076	0.031675973357554
19_47702320	19	47702320	0.0700040920166533
19_47716636	19	47716636	0.457217909071177
19_47716672	19	47716672	0.277008377457889
19_47726256	19	47726256	0.259815588745162
19_47726274	19	47726274	0.311160899971942
19_47741312	19	47741312	0.175497220863967
19_47745607	19	47745607	-0.0414716993762567
19_47745667	19	47745667	0.319372433425617
19_47750197	19	47750197	0.269906988190775
19_47754550	19	47754550	0.320245471298485
19_47755379	19	47755379	0.120680979416299
19_47755496	19	47755496	0.0739417003345638
19_47755516	19	47755516	-0.0113927485343321
19_47755806	19	47755806	0.114138133549527
19_47801819	19	47801819	0.250316259832894
19_47801988	19	47801988	0.109678485358827
19_47802281	19	47802281	-0.0880867830872881
19_47802297	19	47802297	-0.0965458941314542
19_47802307	19	47802307	-0.0551094606410154
19_47802317	19	47802317	-0.0364258624785508
19_47802333	19	47802333	-0.107616068337942
19_47802341	19	47802341	-0.14571243850741
19_47802389	19	47802389	-0.0117345586504578
19_47802393	19	47802393	-0.0235246870905595
19_47802413	19	47802413	-0.124396784396543
19_47802477	19	47802477	-0.22253873158623
19_47802729	19	47802729	0.21251675227905
19_47836244	19	47836244	0.226123293933935
19_47836338	19	47836338	0.18382627307189
19_47839432	19	47839432	-0.247084262373435
19_47839539	19	47839539	-0.120327120087496
19_47840084	19	47840084	0.192830765172134
19_47840403	19	47840403	0.120680979416299
19_47842006	19	47842006	0.182741947548551
19_47886252	19	47886252	0.047795638720831
19_48014281	19	48014281	-0.167632834865853
19_48015987	19	48015987	0.302127850753831
19_48019871	19	48019871	-0.21700313949917
19_48022201	19	48022201	0.144814948708289
19_48022250	19	48022250	0.136830719409628
19_48034280	19	48034280	0.149975286210337
19_48034328	19	48034328	-0.11116712080202
19_48040649	19	48040649	0.291570671660781
19_48041580	19	48041580	0.244437172710124
19_48048363	19	48048363	-0.405056597020609
19_48053140	19	48053140	0.471795172206526
19_48061827	19	48061827	0.170807821254263
19_48062011	19	48062011	0.0656848655224529
19_48062024	19	48062024	0.111488555135578
19_48062060	19	48062060	0.260979521878798
19_48067815	19	48067815	0.142707285746298
19_48074825	19	48074825	0.456981808090225
19_48095566	19	48095566	-0.18958978252461
19_48095575	19	48095575	-0.214963994225571
19_48098197	19	48098197	-0.180198576064895
19_48098255	19	48098255	-0.050786186834419
19_48099691	19	48099691	-0.0539846252588
19_48099719	19	48099719	0.102065301248952
19_48105341	19	48105341	-0.183892248864962
19_48110506	19	48110506	0.11717219363916
19_48121269	19	48121269	0.031675973357554
19_48121298	19	48121298	0.0221171449327093
19_48123293	19	48123293	0.234515597272601
19_48135765	19	48135765	-0.150074463481548
19_48137645	19	48137645	0.0211453058653843
19_48179774	19	48179774	0.386632868632387
19_48182497	19	48182497	0.127600393356089
19_48195621	19	48195621	0.251641657299462
19_48196363	19	48196363	-0.0029701694493373
19_48196632	19	48196632	0.158208379286486
19_48211896	19	48211896	-0.0354382225009832
19_48211939	19	48211939	0.0771189441187211
19_48234449	19	48234449	0.236742780920123
19_48234469	19	48234469	0.253487716464835
19_48234507	19	48234507	0.119723967745459
19_48240968	19	48240968	0.32354306139906
19_48282391	19	48282391	0.114889341606535
19_48286101	19	48286101	0.189528142499291
19_48286244	19	48286244	0.436621004464064
19_48286506	19	48286506	0.302363951734783
19_48297044	19	48297044	0.0246212158236033
19_48297076	19	48297076	0.106850363814329
19_48297573	19	48297573	-0.265377452890779
19_48301362	19	48301362	0.0252782021594032
19_48302720	19	48302720	0.146459420607405
19_48302837	19	48302837	-0.0481773343316607
19_48303720	19	48303720	-0.110804345968989
19_48303998	19	48303998	0.0681179693256141
19_48333416	19	48333416	0.169179497107489
19_48342687	19	48342687	0.332845508078119
19_48345297	19	48345297	0.41516670436936
19_48373631	19	48373631	0.370920945811466
19_48373669	19	48373669	0.434261731590141
19_48375635	19	48375635	0.415725780152714
19_48375698	19	48375698	0.138205893511357
19_48375733	19	48375733	-0.0595730890083998
19_48398399	19	48398399	-0.00843424001659893
19_48398809	19	48398809	-0.374083712333279
19_48415002	19	48415002	0.151752425349305
19_48442623	19	48442623	0.107941867585621
19_48446421	19	48446421	0.402513668725863
19_48446818	19	48446818	-0.134402305299219
19_48450721	19	48450721	0.184527461440925
19_48451164	19	48451164	0.0298132293403642
19_48461845	19	48461845	0.65460632427773
19_48473762	19	48473762	0.867600047611929
19_48478548	19	48478548	0.126312847495629
19_48498343	19	48498343	0.342299837709608
19_48502945	19	48502945	0.117536710011392
19_48576021	19	48576021	0.473853910663039
19_48599212	19	48599212	0.04013755210575
19_48599256	19	48599256	0.189000938020233
19_48599342	19	48599342	-0.13315116044508
19_48599398	19	48599398	-0.139692444954427
19_48603737	19	48603737	0.173404082969214
19_48609911	19	48609911	0.0495978813548162
19_48613102	19	48613102	-0.242662663011548
19_48625876	19	48625876	0.127600393356089
19_48626296	19	48626296	0.327131856883725
19_48661687	19	48661687	0.0631190210084353
19_48664672	19	48664672	0.150124757308781
19_48668049	19	48668049	0.0171764036624391
19_48668127	19	48668127	0.0640974510499313
19_48703160	19	48703160	0.493318135337745
19_48703417	19	48703417	0.133429472158287
19_48703558	19	48703558	0.0240627892476789
19_48703838	19	48703838	0.517102800527796
19_48703857	19	48703857	0.415725780152714
19_48713926	19	48713926	-0.0852801729882955
19_48714004	19	48714004	0.120680979416299
19_48715333	19	48715333	0.287757618549581
19_48721132	19	48721132	0.225447716754234
19_48724802	19	48724802	0.11717219363916
19_48727122	19	48727122	0.218197485330561
19_48729511	19	48729511	0.154679927412374
19_48735425	19	48735425	0.206837623166013
19_48740773	19	48740773	0.272684072861349
19_48740962	19	48740962	0.265166103577333
19_48740963	19	48740963	0.257146966234864
19_48744529	19	48744529	-0.0954524514484669
19_48751053	19	48751053	0.112333636702779
19_48751247	19	48751247	0.0700040920166533
19_48758019	19	48758019	0.198495063932045
19_48796276	19	48796276	0.302127850753831
19_48832708	19	48832708	-0.129097329715228
19_48836333	19	48836333	0.0236386542921356
19_48837515	19	48837515	-0.245858002171355
19_48845401	19	48845401	0.224118411361294
19_48845545	19	48845545	0.21766934342752
19_48858954	19	48858954	0.046782865747762
19_48873325	19	48873325	0.432826642402984
19_48873327	19	48873327	0.455357567045649
19_48873577	19	48873577	-0.00821675376595873
19_48873782	19	48873782	0.240554609144442
19_48873955	19	48873955	-0.0778918537670993
19_48873985	19	48873985	-0.0294186238892858
19_48873998	19	48873998	0.0367738409972327
19_48874031	19	48874031	0.0357920818297858
19_48874062	19	48874062	0.157206855441413
19_48875728	19	48875728	-0.144574666334174
19_48888147	19	48888147	-0.034597246061612
19_48895406	19	48895406	0.193488329012547
19_48896492	19	48896492	0.201600974799866
19_48897377	19	48897377	0.404199526771686
19_48911243	19	48911243	-0.13303817183705
19_48921163	19	48921163	0.25518201500471
19_48935031	19	48935031	-0.0745234304743713
19_48939462	19	48939462	0.317793992304389
19_48939478	19	48939478	0.304170708440414
19_48939518	19	48939518	0.539182333998714
19_48939676	19	48939676	0.225848521046544
19_48942517	19	48942517	0.231658208656046
19_48944456	19	48944456	0.417887121442181
19_48963954	19	48963954	-0.0575913647395334
19_48969489	19	48969489	0.0738454276014935
19_48974217	19	48974217	0.190013000524655
19_48985591	19	48985591	0.00620528584143552
19_48985973	19	48985973	0.294710379191348
19_48987332	19	48987332	0.170188022168405
19_48991368	19	48991368	-0.120327120087496
19_49004405	19	49004405	0.184527461440925
19_49010042	19	49010042	0.113560940086781
19_49015102	19	49015102	0.036074437255071
19_49016209	19	49016209	0.0182781181420108
19_49016254	19	49016254	0.209134647485274
19_49016616	19	49016616	0.130857567868554
19_49016626	19	49016626	0.0985678570127246
19_49018175	19	49018175	-0.0214120940148087
19_49020017	19	49020017	0.134929935154578
19_49035621	19	49035621	0.178639826356555
19_49035634	19	49035634	0.156086315547498
19_49036303	19	49036303	0.00936395655214097
19_49036309	19	49036309	0.0219254628702616
19_49036340	19	49036340	0.026514268241775
19_49054999	19	49054999	-0.0029701694493373
19_49055370	19	49055370	0.310564330392185
19_49070123	19	49070123	0.305937634614602
19_49070453	19	49070453	0.262392658918619
19_49070875	19	49070875	0.179233161771412
19_49072043	19	49072043	0.3038125862986
19_49072242	19	49072242	-0.0811565228068183
19_49072361	19	49072361	-0.105530118159416
19_49101449	19	49101449	0.442940309534341
19_49118648	19	49118648	0.0277715189016378
19_49118707	19	49118707	0.355010889459162
19_49128441	19	49128441	0.0292492359630138
19_49128973	19	49128973	0.0394533239492731
19_49130476	19	49130476	0.336879833435287
19_49149265	19	49149265	0.533497238778464
19_49152016	19	49152016	0.0159943511252845
19_49154343	19	49154343	0.163881308850708
19_49154364	19	49154364	0.160481987474274
19_49154392	19	49154392	-0.0469539337572769
19_49154827	19	49154827	0.0155563079942768
19_49154952	19	49154952	-0.104730265036478
19_49155133	19	49155133	0.0329191402081858
19_49155380	19	49155380	0.530088442122276
19_49157760	19	49157760	0.162979680772559
19_49167950	19	49167950	0.347177799085483
19_49167955	19	49167955	0.336051174572247
19_49167971	19	49167971	0.365099707082746
19_49168024	19	49168024	0.322907271022
19_49196609	19	49196609	0.1331212369171
19_49290363	19	49290363	0.201600974799866
19_49293276	19	49293276	0.456022250328952
19_49293984	19	49293984	0.218474793364262
19_49308938	19	49308938	-0.177812614748256
19_49309370	19	49309370	0.291397645150512
19_49309695	19	49309695	-0.0623797708782167
19_49335776	19	49335776	0.087990116037229
19_49337946	19	49337946	0.163465845913095
19_49338869	19	49338869	0.505607161689966
19_49339429	19	49339429	0.131211646908468
19_49357264	19	49357264	0.447561867274719
19_49362994	19	49362994	0.00366159718795733
19_49363005	19	49363005	0.0805855738385003
19_49365643	19	49365643	-0.085975615296719
19_49374939	19	49374939	0.0891262455414537
19_49393854	19	49393854	0.350123499509954
19_49395147	19	49395147	0.0796104504212559
19_49395818	19	49395818	0.0740509250793552
19_49395819	19	49395819	0.04013755210575
19_49409234	19	49409234	0.0602451255543248
19_49409248	19	49409248	0.107340243289626
19_49409791	19	49409791	-0.0518473822047295
19_49417377	19	49417377	-0.29180758803185
19_49423276	19	49423276	-0.406948346238906
19_49426497	19	49426497	0.148859512727893
19_49426588	19	49426588	0.297399466718988
19_49426873	19	49426873	0.139735719215007
19_49426923	19	49426923	0.166702766815276
19_49428796	19	49428796	0.565564289484441
19_49446655	19	49446655	0.083206273997636
19_49447433	19	49447433	0.322616375761232
19_49459729	19	49459729	0.224501376909945
19_49461711	19	49461711	0.153666497736164
19_49461916	19	49461916	-0.00283355706905536
19_49464147	19	49464147	0.124210942128908
19_49464423	19	49464423	0.253131275439948
19_49464724	19	49464724	0.0700040920166533
19_49464739	19	49464739	0.04013755210575
19_49465882	19	49465882	0.153847843351498
19_49466211	19	49466211	0.211654639463789
19_49466265	19	49466265	0.171439004289614
19_49474672	19	49474672	-0.0334496694075293
19_49486132	19	49486132	0.1219487255795
19_49490852	19	49490852	0.328430997035349
19_49514439	19	49514439	0.135511784342094
19_49514467	19	49514467	0.102065301248952
19_49528619	19	49528619	0.173734181366922
19_49534233	19	49534233	0.198741320660626
19_49537050	19	49537050	-0.0561967826677806
19_49537091	19	49537091	0.365099707082746
19_49537096	19	49537096	0.267743331591078
19_49539018	19	49539018	0.298625429194731
19_49539044	19	49539044	0.140539449063588
19_49539114	19	49539114	0.329475797352024
19_49542684	19	49542684	0.0235086524861552
19_49542722	19	49542722	-0.0811565228068183
19_49556725	19	49556725	-0.076127316176961
19_49557220	19	49557220	0.14715319077749
19_49583549	19	49583549	0.451579227808214
19_49588506	19	49588506	0.158956637391373
19_49594569	19	49594569	0.320862667047316
19_49595166	19	49595166	-0.0658793360651195
19_49595961	19	49595961	0.253647722569461
19_49596000	19	49596000	0.285665239588341
19_49596102	19	49596102	0.52679185669623
19_49596312	19	49596312	-0.0481773343316607
19_49596482	19	49596482	0.166294106063914
19_49597147	19	49597147	-0.088962949178161
19_49597227	19	49597227	-0.0938549087263049
19_49597407	19	49597407	0.0530044827980656
19_49597617	19	49597617	0.487793101620912
19_49599402	19	49599402	-0.0149741199412675
19_49599847	19	49599847	0.240670539478459
19_49599937	19	49599937	0.04013755210575
19_49635738	19	49635738	0.226123293933935
19_49636835	19	49636835	0.231974623843385
19_49636925	19	49636925	0.264697810124908
19_49645071	19	49645071	0.288478425479833
19_49646543	19	49646543	0.190013000524655
19_49650933	19	49650933	-0.0221467261485928
19_49651151	19	49651151	-0.422889890107927
19_49652510	19	49652510	0.181701417362161
19_49652713	19	49652713	0.348059803784281
19_49653072	19	49653072	0.0685296973651918
19_49653320	19	49653320	0.208295627373874
19_49659652	19	49659652	0.274532497253718
19_49662101	19	49662101	0.21554016575774
19_49662594	19	49662594	0.294710379191348
19_49663393	19	49663393	0.430225349847829
19_49664632	19	49664632	0.310107484149851
19_49667113	19	49667113	0.167369339980567
19_49680192	19	49680192	0.359665821032118
19_49680245	19	49680245	0.185299162470766
19_49689906	19	49689906	0.125250088669751
19_49690350	19	49690350	-0.0192409949731818
19_49705940	19	49705940	-0.0378649598955232
19_49708797	19	49708797	0.118184966612229
19_49708814	19	49708814	0.0232637335413539
19_49712973	19	49712973	0.220709797747571
19_49713634	19	49713634	0.406109304027205
19_49739914	19	49739914	0.629266082406459
19_49740204	19	49740204	0.399929691245845
19_49744323	19	49744323	0.037552539694223
19_49744388	19	49744388	-0.0804343929639836
19_49762159	19	49762159	0.176938920565597
19_49799456	19	49799456	-0.174098376528477
19_49807209	19	49807209	0.449368623980349
19_49811481	19	49811481	0.349158163213724
19_49811658	19	49811658	0.174293628804131
19_49818437	19	49818437	-0.157321327569698
19_49818601	19	49818601	0.169179497107489
19_49829857	19	49829857	-0.0670850988105165
19_49832152	19	49832152	0.0677452280650757
19_49836291	19	49836291	0.269855190505072
19_49857732	19	49857732	-0.012523830552981
19_49857735	19	49857735	-0.00200715289873486
19_49861257	19	49861257	0.289063816050206
19_49862279	19	49862279	-0.0147169321268973
19_49862598	19	49862598	-0.137400633446438
19_49863722	19	49863722	0.36079956964912
19_49864058	19	49864058	0.0346475398888447
19_49864228	19	49864228	-0.0525825134516618
19_49864364	19	49864364	-0.00868176425858698
19_49866809	19	49866809	0.265855516519163
19_49871607	19	49871607	0.308924238411049
19_49873107	19	49873107	0.217254239111352
19_49882883	19	49882883	0.394246052742262
19_49884329	19	49884329	0.163975902499949
19_49884493	19	49884493	0.0347422764053372
19_49884690	19	49884690	-0.0147169321268973
19_49888509	19	49888509	0.389867612231688
19_49889804	19	49889804	0.253131275439948
19_49890516	19	49890516	0.159780799105239
19_49895116	19	49895116	0.367338179278745
19_49895159	19	49895159	0.286582498307947
19_49901682	19	49901682	0.243947265509461
19_49909160	19	49909160	-0.0172336271233924
19_49909248	19	49909248	-0.0354382225009832
19_49930737	19	49930737	-0.151691290996831
19_49930744	19	49930744	-0.151023917310412
19_49930764	19	49930764	-0.219862793638411
19_49932490	19	49932490	-0.25359365095096
19_49932605	19	49932605	0.106443741759526
19_49932858	19	49932858	0.437362450483556
19_49933028	19	49933028	-0.0956650658532271
19_49951945	19	49951945	0.0967710015794389
19_49958404	19	49958404	-0.0176414561129321
19_49958542	19	49958542	0.147368663116161
19_49971866	19	49971866	0.0228675157402945
19_49971954	19	49971954	0.172226372666353
19_49971966	19	49971966	0.194978032606131
19_49979223	19	49979223	0.123909690292172
19_49980977	19	49980977	0.301905880595552
19_49994881	19	49994881	0.0495978813548162
19_50007734	19	50007734	0.0516255627017987
19_50007735	19	50007735	0.0271032435677297
19_50044713	19	50044713	0.129651132920851
19_50044934	19	50044934	0.388686527400362
19_50045088	19	50045088	-0.110131352981608
19_50045430	19	50045430	0.392122880849292
19_50045538	19	50045538	0.41488234543656
19_50046204	19	50046204	0.172719854812737
19_50046323	19	50046323	-0.0777666578594505
19_50046870	19	50046870	0.193089474944349
19_50059115	19	50059115	-0.231835435304486
19_50059207	19	50059207	-0.336055811142933
19_50059493	19	50059493	0.395796504305662
19_50059876	19	50059876	0.0519884287798105
19_50059951	19	50059951	0.0894652644693182
19_50060288	19	50060288	-0.0113927485343321
19_50060381	19	50060381	-0.0595730890083998
19_50060469	19	50060469	-0.171857420727578
19_50163094	19	50163094	0.185299162470766
19_50163132	19	50163132	0.325084028234867
19_50210401	19	50210401	0.259703929363435
19_50223085	19	50223085	0.0277715189016378
19_50223316	19	50223316	0.407302205567708
19_50230856	19	50230856	-0.0512854756578446
19_50252752	19	50252752	-0.0569017399458624
19_50257459	19	50257459	-0.012523830552981
19_50261482	19	50261482	0.158388907978568
19_50266945	19	50266945	0.335042473226566
19_50276186	19	50276186	0.3038125862986
19_50286528	19	50286528	0.286298139375148
19_50286647	19	50286647	-0.0719640985260969
19_50292360	19	50292360	0.207727077596708
19_50293257	19	50293257	0.264697810124908
19_50293684	19	50293684	-0.205718611318141
19_50314943	19	50314943	0.408051852267293
19_50323312	19	50323312	0.413651451914855
19_50323549	19	50323549	0.150030626552156
19_50323963	19	50323963	0.0283169612676392
19_50359062	19	50359062	-0.111448968741043
19_50359511	19	50359511	0.136448295274615
19_50359766	19	50359766	0.227596183332811
19_50359817	19	50359817	0.176654617669636
19_50362278	19	50362278	0.240670539478459
19_50365558	19	50365558	0.289761163219614
19_50377484	19	50377484	0.197848839938759
19_50377797	19	50377797	0.23812685082498
19_50378225	19	50378225	0.104965191754747
19_50378328	19	50378328	0.128351992769228
19_50378649	19	50378649	0.0941773918186391
19_50378751	19	50378751	0.176289886270679
19_50382570	19	50382570	0.231974623843385
19_50398884	19	50398884	0.61663847407871
19_50402473	19	50402473	0.30709410364718
19_50402478	19	50402478	0.310830044554625
19_50409161	19	50409161	0.366938706746527
19_50409206	19	50409206	0.337878238347722
19_50409615	19	50409615	0.208621402477638
19_50413766	19	50413766	0.0303517924101721
19_50435226	19	50435226	-0.0989534692949291
19_50436019	19	50436019	-0.0697010470175279
19_50436136	19	50436136	0.0609131945826505
19_50445892	19	50445892	-0.2234206130516
19_50450896	19	50450896	0.0946857708833544
19_50451907	19	50451907	0.252149916963302
19_50454139	19	50454139	-0.144780163812035
19_50454155	19	50454155	-0.221610455924678
19_50454343	19	50454343	0.0593789021474016
19_50454347	19	50454347	0.0157344294885326
19_50454350	19	50454350	0.15678247095802
19_50455610	19	50455610	0.270132356470682
19_50461613	19	50461613	0.245128350340787
19_50462015	19	50462015	0.119723967745459
19_50464429	19	50464429	0.181563221563321
19_50466719	19	50466719	-0.0750031295780058
19_50467752	19	50467752	-0.0683324824492348
19_50475491	19	50475491	0.00166340429111405
19_50480171	19	50480171	-0.0234655808349071
19_50480673	19	50480673	-0.215484353127836
19_50480745	19	50480745	-0.281608027120557
19_50481923	19	50481923	-0.0328642788371566
19_50496561	19	50496561	-0.0747645427070525
19_50506266	19	50506266	-0.00755918992554642
19_50506380	19	50506380	0.331052226255068
19_50512937	19	50512937	0.25652718530346
19_50517800	19	50517800	0.434640640335823
19_50518320	19	50518320	0.361381418836635
19_50518468	19	50518468	0.365099707082746
19_50629489	19	50629489	-0.138029121820955
19_50630078	19	50630078	0.0231644735020365
19_50630099	19	50630099	0.0924792524197536
19_50656314	19	50656314	-0.132299761753572
19_50662180	19	50662180	-0.0762719400095605
19_50662248	19	50662248	-0.0010281917151516
19_50666827	19	50666827	0.17090417757695
19_50667113	19	50667113	0.118680015099848
19_50667514	19	50667514	0.146956758747656
19_50667931	19	50667931	0.000527274786889438
19_50668555	19	50668555	0.0776122575244129
19_50669269	19	50669269	0.0723179578548996
19_50689312	19	50689312	0.426161232819024
19_50702549	19	50702549	0.0171764036624391
19_50702574	19	50702574	0.0692753661312825
19_50703697	19	50703697	0.169179497107489
19_50716882	19	50716882	-0.162555355476794
19_50724068	19	50724068	0.0248707954524397
19_50725224	19	50725224	0.391571918443937
19_50770927	19	50770927	0.259703929363435
19_50771062	19	50771062	0.120680979416299
19_50771579	19	50771579	-0.199182540798736
19_50792132	19	50792132	0.0193976435791171
19_50798138	19	50798138	0.565564289484441
19_50798262	19	50798262	0.026514268241775
19_50798281	19	50798281	-0.0527638362748616
19_50798430	19	50798430	0.00895589685747048
19_50819976	19	50819976	0.254521289075649
19_50855077	19	50855077	0.352425877047635
19_50855138	19	50855138	0.240554609144442
19_50855195	19	50855195	0.158956637391373
19_50856241	19	50856241	0.472014910999258
19_50856343	19	50856343	0.138205893511357
19_50858059	19	50858059	-0.0339123682700228
19_50858216	19	50858216	0.0580101211710162
19_50858623	19	50858623	0.159780799105239
19_50860040	19	50860040	-0.0338181268328212
19_50874739	19	50874739	0.228680508856151
19_50878521	19	50878521	0.0471296257640667
19_50878537	19	50878537	0.0405268909398195
19_50907019	19	50907019	0.271440599868501
19_50909410	19	50909410	0.201600974799866
19_50909412	19	50909412	0.23900094660506
19_50949944	19	50949944	0.201600974799866
19_50950027	19	50950027	0.18105359739578
19_50959198	19	50959198	-0.136268663956518
19_50961840	19	50961840	0.0853479063040181
19_50977573	19	50977573	0.180181991164961
19_50980268	19	50980268	-0.107503079729913
19_50980364	19	50980364	0.0153279792700703
19_50980418	19	50980418	-0.239268192811004
19_50983919	19	50983919	0.0277715189016378
19_51001159	19	51001159	-0.0230299187325812
19_51003764	19	51003764	0.0880720291694521
19_51014804	19	51014804	0.418831691020535
19_51015971	19	51015971	-0.0646176875012085
19_51016003	19	51016003	0.0616707136553913
19_51016024	19	51016024	0.0150247328073902
19_51016090	19	51016090	-0.230299962112628
19_51016098	19	51016098	-0.161747047467477
19_51022599	19	51022599	-0.0172336271233924
19_51023169	19	51023169	-0.0124117809206086
19_51024688	19	51024688	0.169179497107489
19_51024706	19	51024706	0.23900094660506
19_51024714	19	51024714	0.18260001286981
19_51031874	19	51031874	0.0541706111446404
19_51034426	19	51034426	0.129996233996744
19_51058550	19	51058550	0.0148324631941399
19_51060008	19	51060008	-0.0193982112367152
19_51060505	19	51060505	0.245625598691864
19_51063686	19	51063686	0.23660742462778
19_51063808	19	51063808	-0.120327120087496
19_51078833	19	51078833	0.402093914564947
19_51079628	19	51079628	0.309065672168418
19_51081532	19	51081532	0.00620528584143552
19_51081601	19	51081601	0.0495978813548162
19_51081646	19	51081646	-0.0976070435874127
19_51081659	19	51081659	-0.181727664751639
19_51081694	19	51081694	-0.272330213532546
19_51098781	19	51098781	-0.0950160315583086
19_51104162	19	51104162	-0.0818529722728605
19_51125272	19	51125272	0.142707285746298
19_51125348	19	51125348	0.126982933453281
19_51125731	19	51125731	0.0629800932755637
19_51125856	19	51125856	0.127600393356089
19_51127225	19	51127225	-0.202010917681204
19_51127228	19	51127228	-0.13426631104537
19_51128803	19	51128803	0.180332358046215
19_51128888	19	51128888	0.0454100843913828
19_51130025	19	51130025	0.127600393356089
19_51142469	19	51142469	0.0150247328073902
19_51142723	19	51142723	0.150320469856173
19_51142786	19	51142786	0.136012633172289
19_51144434	19	51144434	0.161708247676354
19_51153197	19	51153197	-0.0280686122355075
19_51225590	19	51225590	-0.256210548169269
19_51225960	19	51225960	0.0509443070623327
19_51225978	19	51225978	-0.108254287786921
19_51226338	19	51226338	0.0032475650310365
19_51235632	19	51235632	-0.120327120087496
19_51235662	19	51235662	0.0158095678985328
19_51235678	19	51235678	-0.0727987500049101
19_51323672	19	51323672	-0.120327120087496
19_51323680	19	51323680	-0.101948590772642
19_51328696	19	51328696	-0.422355657537154
19_51338058	19	51338058	0.0861237573799301
19_51338094	19	51338094	0.437668333033391
19_51339080	19	51339080	0.162072610613229
19_51341159	19	51341159	0.290741476988402
19_51341499	19	51341499	0.248454788230475
19_51341724	19	51341724	0.199493311837875
19_51347036	19	51347036	-0.109520365130913
19_51367068	19	51367068	-0.25091122989764
19_51367098	19	51367098	-0.247084262373435
19_51367778	19	51367778	0.260096624110011
19_51367924	19	51367924	0.0625369370623144
19_51368041	19	51368041	0.0154496589429705
19_51371971	19	51371971	-0.143978388152141
19_51372032	19	51372032	0.17716675648967
19_51380628	19	51380628	-0.156396374795018
19_51387387	19	51387387	-0.069101796732323
19_51411102	19	51411102	-0.257830643837431
19_51413724	19	51413724	-0.172321757725758
19_51415262	19	51415262	0.271502988030022
19_51415983	19	51415983	-0.25103081173209
19_51416032	19	51416032	-0.399709520008774
19_51417359	19	51417359	0.00123485979341716
19_51454228	19	51454228	0.056550641996583
19_51454239	19	51454239	0.0710989505657386
19_51454240	19	51454240	0.0613837957325268
19_51454252	19	51454252	0.093187149902499
19_51454302	19	51454302	0.0464919704869946
19_51457463	19	51457463	-0.00929580769875219
19_51458250	19	51458250	0.127600393356089
19_51480410	19	51480410	0.170721661915894
19_51480419	19	51480419	0.185299162470766
19_51481473	19	51481473	-0.187441315946033
19_51483163	19	51483163	0.208295627373874
19_51496897	19	51496897	0.131652097237302
19_51496938	19	51496938	0.0687067043025206
19_51497370	19	51497370	-0.16263792494546
19_51497418	19	51497418	0.0163075719343499
19_51499485	19	51499485	0.374437571662082
19_51499592	19	51499592	0.282110342411714
19_51500077	19	51500077	0.276743832661899
19_51500134	19	51500134	0.160573706539811
19_51500249	19	51500249	-0.156246694342439
19_51501489	19	51501489	0.184152004043649
19_51501649	19	51501649	-0.102625118354037
19_51531295	19	51531295	-0.0153575604859535
19_51573375	19	51573375	-0.120327120087496
19_51581842	19	51581842	0.406420766688364
19_51586642	19	51586642	-3.28863697843762e-05
19_51586729	19	51586729	-0.13730019869121
19_51586761	19	51586761	-0.0780163152295319
19_51586968	19	51586968	-0.269903476138006
19_51587546	19	51587546	0.0277715189016378
19_51612392	19	51612392	0.328133380728798
19_51626073	19	51626073	0.287953013016039
19_51627535	19	51627535	-0.244655255089698
19_51627678	19	51627678	-0.479655186780052
19_51627996	19	51627996	-0.0603845796312139
19_51628043	19	51628043	0.0202712100853046
19_51643368	19	51643368	-0.0499377921960981
19_51643616	19	51643616	0.0861237573799301
19_51693559	19	51693559	0.43796743017158
19_51703095	19	51703095	-0.316247330062753
19_51704034	19	51704034	-0.261682969333038
19_51704275	19	51704275	-0.15227001259025
19_51704328	19	51704328	-0.0463265386437194
19_51713469	19	51713469	-0.00637093079041031
19_51713921	19	51713921	-0.209594458184584
19_51714134	19	51714134	0.314075704058279
19_51714142	19	51714142	0.289761163219614
19_51719407	19	51719407	0.00290464590677478
19_51719868	19	51719868	-0.269704744125723
19_51719924	19	51719924	-0.280791792280742
19_51719927	19	51719927	-0.152388329319795
19_51746002	19	51746002	-0.257830643837431
19_51746427	19	51746427	0.00865932063258196
19_51746442	19	51746442	-0.0310597819904087
19_51746449	19	51746449	-0.030441616570301
19_51746507	19	51746507	-0.1092719315785
19_51746556	19	51746556	-0.290252121529808
19_51746616	19	51746616	-0.263285073929539
19_51746647	19	51746647	-0.0693431913686912
19_51746689	19	51746689	-0.0924929118907705
19_51746694	19	51746694	-0.101344016719923
19_51824531	19	51824531	-0.142869688738584
19_51872556	19	51872556	-0.158546442317986
