	Chromosome	Position	67RT_CM-_vs_67_PBMC.tumour
17_4536108	17	4536108	-0.382254136946237
17_4536410	17	4536410	-0.338107033261854
17_4537630	17	4537630	-0.629008232528592
17_4537707	17	4537707	0.117572450514335
17_4539475	17	4539475	-0.830835817048393
17_4539636	17	4539636	-0.255644873069882
17_4539910	17	4539910	-0.269720058281604
17_4539949	17	4539949	-0.300139183062834
17_4540415	17	4540415	-0.649308721556158
17_4542616	17	4542616	-0.693509832700305
17_4542624	17	4542624	-0.63578758190254
17_4542922	17	4542922	-0.840607373791038
17_4542932	17	4542932	-0.877626563221843
17_4543059	17	4543059	-0.997668123742454
17_4543117	17	4543117	-0.753144532540698
17_4544646	17	4544646	-0.456162794783567
17_4544766	17	4544766	-0.575501617937549
17_4544809	17	4544809	-0.528790594870964
17_4545085	17	4545085	-0.773416927566959
17_4545102	17	4545102	-0.719977668605499
17_4545295	17	4545295	-0.260104521260581
17_4545645	17	4545645	-0.502493851162737
17_4548158	17	4548158	-0.483157366065138
17_4548281	17	4548281	-0.506788867853535
17_4549356	17	4549356	-0.518016123276789
17_4550144	17	4550144	-0.202828174626433
17_4551894	17	4551894	-0.923069533983011
17_4552205	17	4552205	-0.745765002175101
17_4553821	17	4553821	-0.49591574838811
17_4555299	17	4555299	-0.277565491326804
17_4558296	17	4558296	-0.224819746932743
17_4558417	17	4558417	-0.297465048764509
17_4558629	17	4558629	-0.329645454513658
17_4560404	17	4560404	-0.143785377512075
17_4560421	17	4560421	-0.364579244623046
17_4560501	17	4560501	-0.288066350762259
17_4584711	17	4584711	-0.631465975952446
17_4584912	17	4584912	-0.712502548043352
17_4592368	17	4592368	-0.222629815841918
17_4592387	17	4592387	-0.392554817284231
17_4593012	17	4593012	-0.651264918521485
17_4593109	17	4593109	-0.688049504318813
17_4593865	17	4593865	-0.223171266417195
17_4607394	17	4607394	-0.646614612386895
17_4632003	17	4632003	-0.753144532540698
17_4632230	17	4632230	-0.677313119581052
17_4635955	17	4635955	-0.695224556611517
17_4638613	17	4638613	-0.638973512621387
17_4641609	17	4641609	-0.325880730928595
17_4671456	17	4671456	-0.419518158876851
17_4671988	17	4671988	-0.513193739819946
17_4672450	17	4672450	-0.753144532540698
17_4672630	17	4672630	-0.536976731744879
17_4672921	17	4672921	-0.499570455955971
17_4674589	17	4674589	-0.503166279532351
17_4690933	17	4690933	-0.614438261709106
17_4704196	17	4704196	-0.59292093229068
17_4716497	17	4716497	-0.319491355094508
17_4716546	17	4716546	-0.680793688316014
17_4716566	17	4716566	-0.603451599782849
17_4717978	17	4717978	-0.62526970998854
17_4719367	17	4719367	-0.793890874884007
17_4720565	17	4720565	-0.868621749960634
17_4721864	17	4721864	-0.622560422730554
17_4731919	17	4731919	-0.651264918521485
17_4735189	17	4735189	-0.586325441966207
17_4735234	17	4735234	-0.416109545263128
17_4735442	17	4735442	-0.260628280584137
17_4739388	17	4739388	-0.899501062844606
17_4780800	17	4780800	-0.817004474487616
17_4786018	17	4786018	-0.882427549485665
17_4786277	17	4786277	-0.391546292223315
17_4790047	17	4790047	-0.355180546620796
17_4790089	17	4790089	-0.264106451818078
17_4790106	17	4790106	-0.323000140871646
17_4790213	17	4790213	-0.512136433036903
17_4797698	17	4797698	-0.400034782405056
17_4797724	17	4797724	-0.448289951012277
17_4801383	17	4801383	-0.861668989318867
17_4802301	17	4802301	-0.290801318483498
17_4809320	17	4809320	-0.599734617881403
17_4809322	17	4809322	-0.609409055079249
17_4815481	17	4815481	-0.465019145744074
17_4816632	17	4816632	-0.188283237876052
17_4817012	17	4817012	-0.0338499647015478
17_4833589	17	4833589	-0.142186823286598
17_4884425	17	4884425	-0.419027028645422
17_4890354	17	4890354	-0.428709582042761
17_4891691	17	4891691	-0.544557910729281
17_4892991	17	4892991	-0.885594828564348
17_4897978	17	4897978	-0.453584250681791
17_4899298	17	4899298	-0.452635421288242
17_4899341	17	4899341	-0.305370246849855
17_4899534	17	4899534	-0.828912040158663
17_4900302	17	4900302	-0.465019145744074
17_4900501	17	4900501	-0.612100651085515
17_4932819	17	4932819	-0.812038221594267
17_4932860	17	4932860	-0.91979440195015
17_4933678	17	4933678	-0.248720714913091
17_4933836	17	4933836	0.00346077511862905
17_4933895	17	4933895	0.520537117492604
17_4944389	17	4944389	-0.325050880436408
17_4944661	17	4944661	-0.231798131115514
17_4944981	17	4944981	-0.498015324792251
17_4945002	17	4945002	-0.475003234316696
17_4946479	17	4946479	-0.365852023744759
17_4948452	17	4948452	-0.427178870980448
17_4948472	17	4948472	-0.428709582042761
17_4948480	17	4948480	-0.44430643709378
17_4953081	17	4953081	-0.575501617937549
17_4953285	17	4953285	-0.472143580177455
17_4956862	17	4956862	-0.490110126706904
17_4960057	17	4960057	-0.433120148122075
17_4960245	17	4960245	-0.637386389204017
17_4960819	17	4960819	-0.660035128149217
17_4972444	17	4972444	-0.580712675487811
17_4980155	17	4980155	-0.543221463166467
17_4980223	17	4980223	-0.366838751805171
17_4980293	17	4980293	-0.422995930848368
17_4981796	17	4981796	-0.511936489160083
17_5023587	17	5023587	-0.865149558053829
17_5023888	17	5023888	-0.482496942597029
17_5032983	17	5032983	-0.544557910729281
17_5033148	17	5033148	-0.576266770456619
17_5033517	17	5033517	-0.612100651085515
17_5033603	17	5033603	-1.02384730407289
17_5034280	17	5034280	-0.508725804874251
17_5091760	17	5091760	-0.38440068553579
17_5092355	17	5092355	-0.41276803817374
17_5093005	17	5093005	-0.730424456040615
17_5109320	17	5109320	-0.408198928920287
17_5109397	17	5109397	-0.220270542967996
17_5109786	17	5109786	-0.545702452670222
17_5109800	17	5109800	-0.450112058774985
17_5111121	17	5111121	-0.972502893787513
17_5133986	17	5133986	-0.38117575515374
17_5135877	17	5135877	-0.293712913903401
17_5138165	17	5138165	-0.186965507498958
17_5139599	17	5139599	-0.375581738680517
17_5141499	17	5141499	-0.482730596341307
17_5146030	17	5146030	-0.428709582042761
17_5155520	17	5155520	-0.635031122019322
17_5167941	17	5167941	-0.995638159933656
17_5169021	17	5169021	-0.582032616147944
17_5169038	17	5169038	-0.631465975952446
17_5170868	17	5170868	-0.588142209667431
17_5171595	17	5171595	-0.480711428704655
17_5182185	17	5182185	-0.515645218814042
17_5182253	17	5182253	-0.45243970874085
17_5182562	17	5182562	-0.56512348112375
17_5182589	17	5182589	-0.541853701800903
17_5182598	17	5182598	-0.637492559498128
17_5182675	17	5182675	-0.364579244623046
17_5182737	17	5182737	-0.580307935678483
17_5182903	17	5182903	-0.343005832674694
17_5183242	17	5183242	-0.529638490893542
17_5183253	17	5183253	-0.453584250681791
17_5183745	17	5183745	-0.593945937691445
17_5184183	17	5184183	-0.778679624647836
17_5223379	17	5223379	-0.621560980334581
17_5223394	17	5223394	-0.743229063675616
17_5368384	17	5368384	-0.408198928920287
17_5373348	17	5373348	-0.693982460072554
17_5377145	17	5377145	-0.302878544950873
17_5379957	17	5379957	-0.684282674395894
17_5381394	17	5381394	-0.53075211120425
17_5381403	17	5381403	-0.597750849894874
17_5381424	17	5381424	-0.498015324792251
17_5381475	17	5381475	-0.685126109112047
17_5386240	17	5386240	-0.676154793512494
17_5386260	17	5386260	-0.876526948045981
17_5386713	17	5386713	-0.15414419841926
17_5388942	17	5388942	-0.622560422730554
17_5391656	17	5391656	-0.642113220151954
17_5405057	17	5405057	-0.600163672171818
17_5422769	17	5422769	-0.667897245922187
17_5422825	17	5422825	-0.688049504318813
17_5426072	17	5426072	-0.445022237178366
17_5438945	17	5438945	-0.427057956171603
17_5439057	17	5439057	-0.356485562576709
17_5456048	17	5456048	-0.600700988766814
17_5468597	17	5468597	-0.59444678652164
17_5480511	17	5480511	-0.542198637855359
17_5481138	17	5481138	-0.712502548043352
17_5485883	17	5485883	-0.829960129591529
17_5500691	17	5500691	-0.442281601616289
17_5500742	17	5500742	-0.603766908502471
17_5500832	17	5500832	-0.155242976112044
17_5515479	17	5515479	-0.468415055607586
17_5521616	17	5521616	-0.598634583485074
17_5521757	17	5521757	0.0796499673705812
17_5530646	17	5530646	-0.171748646839734
17_5533965	17	5533965	-0.575970863360742
17_5541923	17	5541923	-0.348637700754024
17_5558575	17	5558575	-0.858261238354913
17_5558815	17	5558815	-0.660035128149217
17_5558920	17	5558920	-0.695483964153507
17_5559485	17	5559485	-0.490110126706904
17_5559635	17	5559635	-0.460963781047388
17_5559849	17	5559849	-0.388572100244842
17_5582047	17	5582047	-0.364579244623046
17_5582672	17	5582672	-0.316080726931856
17_6080681	17	6080681	-0.441200526225958
17_6080718	17	6080718	-0.459216118761121
17_6080827	17	6080827	-0.699563492335854
17_6088017	17	6088017	-0.807139422181428
17_6088024	17	6088024	-0.710916297151401
17_6110856	17	6110856	-0.778679624647836
17_6120536	17	6120536	-0.405717939416532
17_6425239	17	6425239	-0.422995930848368
17_6425407	17	6425407	-0.75625044340852
17_6425489	17	6425489	-0.560499454598302
17_6426597	17	6426597	-0.834064527924266
17_6426748	17	6426748	-0.79009566871359
17_6428382	17	6428382	-0.595329438761402
17_6428442	17	6428442	-0.571030122090472
17_6428483	17	6428483	-0.240658693146036
17_6428497	17	6428497	-0.242529373279623
17_6433928	17	6433928	-0.428709582042761
17_6434969	17	6434969	-0.597750849894874
17_6434973	17	6434973	-0.576470411510086
17_6447624	17	6447624	-0.212576151177996
17_6447726	17	6447726	-0.539740894431505
17_6450382	17	6450382	-0.513645641167694
17_6450419	17	6450419	-0.706685221448038
17_6451882	17	6451882	-0.227075720873111
17_6451886	17	6451886	-0.374632909286968
17_6451892	17	6451892	-0.397000722315423
17_6463608	17	6463608	-0.445441077373176
17_6463623	17	6463623	-0.400648499330567
17_6468237	17	6468237	-0.615641008790763
17_6474484	17	6474484	-0.272109474487614
17_6503563	17	6503563	-0.65304869783311
17_6538056	17	6538056	-0.460362783312852
17_6589878	17	6589878	-0.310450690358989
17_6596178	17	6596178	-0.421523041449492
17_6608421	17	6608421	-0.85643234095272
17_6608461	17	6608461	-0.837573313701405
17_6610009	17	6610009	-0.161487379245534
17_6612021	17	6612021	-0.473036613347963
17_6612067	17	6612067	-0.476689610944583
17_6612132	17	6612132	-0.0750726274280607
17_6612134	17	6612134	-0.0929945354253232
17_6620978	17	6620978	-0.747018429743857
17_6628328	17	6628328	-0.467390050206821
17_6628529	17	6628529	-0.251395400068524
17_6635035	17	6635035	-0.31211182472891
17_6637228	17	6637228	-0.882427549485665
17_6637309	17	6637309	-0.812038221594267
17_6638379	17	6638379	-0.0911922927913376
17_6639328	17	6639328	-0.425979789287189
17_6640260	17	6640260	-0.843256952204987
17_6640314	17	6640314	-0.651264918521485
17_6641157	17	6641157	-0.248720714913091
17_6651601	17	6651601	-0.553535506848538
17_6651749	17	6651749	-0.240658693146036
17_6652080	17	6652080	-0.507023509643251
17_6687779	17	6687779	-0.637386389204017
17_6687796	17	6687796	-0.673710065046293
17_6687821	17	6687821	-0.723087298684518
17_6687830	17	6687830	-0.76774894544947
17_6694152	17	6694152	-0.515645218814042
17_6703012	17	6703012	-0.293712913903401
17_6713338	17	6713338	-0.441200526225958
17_6759263	17	6759263	-1.12952041145044
17_6759463	17	6759463	-1.03200390553617
17_6760548	17	6760548	-0.870714128921874
17_6760576	17	6760576	-0.937569103678126
17_6761898	17	6761898	-0.218436802599238
17_6770697	17	6770697	-0.804111305822638
17_6779896	17	6779896	-0.168182031819542
17_6779945	17	6779945	-0.310450690358989
17_6780128	17	6780128	-0.834064527924266
17_6780365	17	6780365	-0.397000722315423
17_6780552	17	6780552	-0.558014191208708
17_6780559	17	6780559	-0.653776137677534
17_6786842	17	6786842	-0.732680429980983
17_6786845	17	6786845	-0.773903092707495
17_6800065	17	6800065	-0.451926932819017
17_6800863	17	6800863	-0.62648256843819
17_6812923	17	6812923	-0.350707070041488
17_6812981	17	6812981	-0.35952601689676
17_6815223	17	6815223	-0.23857135971094
17_6830353	17	6830353	-0.843747081321605
17_6996049	17	6996049	-0.543221463166467
17_6998976	17	6998976	-0.227075720873111
17_7000625	17	7000625	-0.691743987876555
17_7001615	17	7001615	-0.511171742234734
17_7001742	17	7001742	-0.199061344703514
17_7005898	17	7005898	-0.660035128149217
17_7005914	17	7005914	-0.569837319177638
17_7006519	17	7006519	-0.756896667401806
17_7013502	17	7013502	-0.210002207514169
17_7015774	17	7015774	-0.7311182262107
17_7024131	17	7024131	-0.757882451547361
17_7024185	17	7024185	-0.638008821819218
17_7024542	17	7024542	-0.2033967244036
17_7038231	17	7038231	-0.48387817299539
17_7038606	17	7038606	-0.459216118761121
17_7038641	17	7038641	-0.749672340633893
17_7039771	17	7039771	-0.126602928068143
17_7039947	17	7039947	-0.155992622811628
17_7041768	17	7041768	-0.645959942937494
17_7041808	17	7041808	-0.610566451884917
17_7041898	17	7041898	-0.732184913905052
17_7042141	17	7042141	-0.218663481056911
17_7042934	17	7042934	-0.644928235759009
17_7043995	17	7043995	-0.618694332768317
17_7044074	17	7044074	-0.907345181689994
17_7075722	17	7075722	-0.413874540879819
17_7078034	17	7078034	-0.650574798900151
17_7107084	17	7107084	-0.560499454598302
17_7107906	17	7107906	-0.718928817202785
17_7108779	17	7108779	-0.623693281085496
17_7114635	17	7114635	-0.434153720732889
17_7114639	17	7114639	-0.420847464269791
17_7114647	17	7114647	-0.374632909286968
17_7114675	17	7114675	-0.222629815841918
17_7114747	17	7114747	-0.480329105914319
17_7193071	17	7193071	-0.406278535903434
17_7196811	17	7196811	-0.670682372348725
17_7220033	17	7220033	-0.541248975698705
17_7220187	17	7220187	-0.388230512687691
17_7220519	17	7220519	-0.430553282026449
17_7220796	17	7220796	-0.47173159739205
17_7221108	17	7221108	-0.852680206091613
17_7222242	17	7222242	-0.534504246065358
17_7222826	17	7222826	-0.364579244623046
17_7222880	17	7222880	-0.353373789915165
17_7224388	17	7224388	-0.18068281538866
17_7224773	17	7224773	-0.445910322796369
17_7224881	17	7224881	-0.617222044610244
17_7226178	17	7226178	-0.360474846290309
17_7226579	17	7226579	-0.495181116254326
17_7230762	17	7230762	0.18479449932705
17_7236468	17	7236468	-0.613938713559763
17_7258737	17	7258737	-0.716178206186751
17_7260394	17	7260394	-0.019577514836357
17_7260404	17	7260404	-0.144335289865174
17_7284083	17	7284083	-0.732184913905052
17_7285140	17	7285140	-0.142817234063895
17_7285729	17	7285729	-0.332870384895707
17_7289550	17	7289550	0.0576825814237111
17_7289551	17	7289551	-0.00716856292625723
17_7294262	17	7294262	-0.637667315120762
17_7294314	17	7294314	-0.598634583485074
17_7309818	17	7309818	-0.109019959351398
17_7309857	17	7309857	-0.400842788609817
17_7310053	17	7310053	-0.729937141379373
17_7310240	17	7310240	-0.442804411928548
17_7311505	17	7311505	-0.289197432780908
17_7314144	17	7314144	-0.927515439014203
17_7317562	17	7317562	-0.467390050206821
17_7317913	17	7317913	-0.242182613263319
17_7319152	17	7319152	-0.145461955319459
17_7320800	17	7320800	-0.525734036437626
17_7321200	17	7321200	-0.205133167992434
17_7321409	17	7321409	-0.397000722315423
17_7322782	17	7322782	-0.560499454598302
17_7323051	17	7323051	-1.04190576349286
17_7324136	17	7324136	-0.569837319177638
17_7327449	17	7327449	-0.898194865343982
17_7329124	17	7329124	-0.196378923650194
17_7343532	17	7343532	-0.311512823250141
17_7346401	17	7346401	-0.608896279157416
17_7356601	17	7356601	-0.297465048764509
17_7356671	17	7356671	-0.463844472013099
17_7382947	17	7382947	-0.194371555800405
17_7383007	17	7383007	-0.453584250681791
17_7384179	17	7384179	-0.538473148268304
17_7384219	17	7384219	-0.780329361866929
17_7388788	17	7388788	-0.844459699286644
17_7388798	17	7388798	-0.764143531489955
17_7390396	17	7390396	-0.807788748592909
17_7390433	17	7390433	-0.890648056290633
17_7403112	17	7403112	-0.575970863360742
17_7414742	17	7414742	-0.382501152620308
17_7415601	17	7415601	-0.364579244623046
17_7415616	17	7415616	-0.48387817299539
17_7416006	17	7416006	-0.38440068553579
17_7416054	17	7416054	-0.61112552766827
17_7417103	17	7417103	-0.0999472960670901
17_7421191	17	7421191	-0.718928817202785
17_7421269	17	7421269	-0.54814224807832
17_7421469	17	7421469	-0.320185125264592
17_7425772	17	7425772	-0.417178604253053
17_7425815	17	7425815	-0.378853375605164
17_7427393	17	7427393	-0.705427030963231
17_7430098	17	7430098	-0.430167586250622
17_7430307	17	7430307	-0.486005728374168
17_7430836	17	7430836	-0.4212482685621
17_7431477	17	7431477	-0.159961525014574
17_7432361	17	7432361	-0.929874711888125
17_7437392	17	7437392	-0.255644873069882
17_7437411	17	7437411	-0.247539823432826
17_7439689	17	7439689	-0.435662342684528
17_7441787	17	7441787	-0.411356015292493
17_7445295	17	7445295	-0.264897186308078
17_7445306	17	7445306	-0.364579244623046
17_7454529	17	7454529	-0.714897063183735
17_7455801	17	7455801	-0.660035128149217
17_7456611	17	7456611	-0.835884963548635
17_7462265	17	7462265	-0.453584250681791
17_7462548	17	7462548	-0.605587344126841
17_7462798	17	7462798	-0.135614169363111
17_7462930	17	7462930	-0.490110126706904
17_7463332	17	7463332	-0.526768597285753
17_7463761	17	7463761	-0.687002175749486
17_7463809	17	7463809	-0.850366340253366
17_7463845	17	7463845	-0.926550102717973
17_7465770	17	7465770	-0.297465048764509
17_7466016	17	7466016	0.0307220365945359
17_7466222	17	7466222	-0.294385655832537
17_7482057	17	7482057	-0.438884803351731
17_7482368	17	7482368	-0.055443820679128
17_7482432	17	7482432	-0.0750726274280607
17_7482442	17	7482442	-0.131215705465594
17_7482960	17	7482960	-0.653608858989784
17_7496818	17	7496818	-0.460362783312852
17_7497496	17	7497496	-0.479914359601016
17_7499281	17	7499281	-0.907345181689994
17_7501672	17	7501672	-0.693509832700305
17_7503271	17	7503271	-0.747907884174551
17_7503474	17	7503474	-0.587278785713903
17_7509551	17	7509551	-0.342176697570901
17_7549225	17	7549225	-0.248608882422752
17_7557242	17	7557242	-0.609409055079249
17_7559238	17	7559238	-0.21593516326791
17_7559880	17	7559880	-0.609849370981
17_7566962	17	7566962	-0.240131873698557
17_7572360	17	7572360	-0.397000722315423
17_7574620	17	7574620	-0.335462312006291
17_7575180	17	7575180	-0.439484053636936
17_7576682	17	7576682	-0.0499816464652302
17_7577667	17	7577667	-0.424657065218289
17_7579814	17	7579814	-0.344679687185341
17_7580731	17	7580731	-0.472408124973445
17_7581432	17	7581432	-0.44430643709378
17_7582265	17	7582265	-0.473622003918336
17_7583116	17	7583116	-0.174608300978975
17_7587480	17	7587480	-0.882427549485665
17_7588013	17	7588013	-0.73803764015049
17_7593093	17	7593093	-0.687002175749486
17_7595836	17	7595836	-0.375939106787593
17_7602921	17	7602921	-0.0571507194307983
17_7602939	17	7602939	-0.0453252840340087
17_7626953	17	7626953	-0.970103067826518
17_7630246	17	7630246	-0.454777053594624
17_7631360	17	7631360	-0.501337382130159
17_7653884	17	7653884	-0.560499454598302
17_7666224	17	7666224	0.00858530161884874
17_7667259	17	7667259	-1.24499762887037
17_7669124	17	7669124	-0.676908946713613
17_7676387	17	7676387	-0.771680483978126
17_7688511	17	7688511	-0.564457468166986
17_7689242	17	7689242	0.00209523309439933
17_7702234	17	7702234	-0.678650806316564
17_7703032	17	7703032	-0.498571705455101
17_7708234	17	7708234	-0.538044603770607
17_7708647	17	7708647	-0.434615014115201
17_7709470	17	7709470	-0.889060641818112
17_7719755	17	7719755	-0.76312862111332
17_7727271	17	7727271	-0.818732874168275
17_7737195	17	7737195	-0.484716867936686
17_7740849	17	7740849	-0.388230512687691
17_7757098	17	7757098	-0.707340842927573
17_7759801	17	7759801	-0.0219612909684982
17_7763990	17	7763990	-0.80299308199126
17_7764024	17	7764024	-0.668163009032617
17_7766413	17	7766413	-0.652617656586734
17_7768245	17	7768245	-0.429503362002752
17_7770287	17	7770287	-0.591470841666146
17_7770610	17	7770610	-0.303891317923941
17_7770821	17	7770821	-0.375732105561772
17_7775334	17	7775334	-0.53075211120425
17_7776811	17	7776811	-0.247909224290276
17_7778094	17	7778094	-0.306398173534516
17_7780763	17	7780763	-0.449468142209559
17_7787027	17	7787027	-0.607567708255081
17_7787884	17	7787884	0.0462336687940728
17_7791934	17	7791934	-0.0750726274280607
17_7792834	17	7792834	-0.817004474487616
17_7818938	17	7818938	-0.818297212065949
17_7819325	17	7819325	-0.560499454598302
17_7830345	17	7830345	-0.609849370981
17_7831745	17	7831745	-0.923069533983011
17_7833414	17	7833414	-0.483537472783418
17_7846692	17	7846692	-0.439645059723917
17_7846944	17	7846944	-0.422995930848368
17_7847118	17	7847118	-0.414278713747259
17_7847341	17	7847341	-0.512136433036903
17_7847618	17	7847618	-0.263144975580633
17_7847820	17	7847820	-0.437642706812769
17_7848160	17	7848160	-0.850006071793287
17_7848173	17	7848173	-0.946339313305858
17_7848460	17	7848460	-0.379927208956482
17_7848737	17	7848737	-0.613938713559763
17_7848827	17	7848827	-0.571030122090472
17_7849076	17	7849076	-0.812038221594267
17_7849153	17	7849153	-0.722191604211786
17_7851675	17	7851675	-0.887987074827565
17_7853454	17	7853454	-0.460963781047388
17_7853480	17	7853480	-0.572572286898877
17_7855131	17	7855131	-0.532545393027301
17_7855246	17	7855246	-0.536403778980839
17_7855270	17	7855270	-0.675976672018238
17_7855921	17	7855921	-0.566925723757735
17_7855927	17	7855927	-0.553726226002876
17_7857162	17	7857162	-0.46411491817396
17_7859400	17	7859400	-0.632290137666312
17_7859514	17	7859514	-0.691743987876555
17_7893496	17	7893496	-0.119466746786514
17_7897190	17	7897190	-0.0437084565187257
17_7900328	17	7900328	-0.480711428704655
17_7903028	17	7903028	-0.852680206091613
17_7903922	17	7903922	-0.38958325075294
17_7907194	17	7907194	-0.300364939270303
17_7908006	17	7908006	-0.882427549485665
17_7915604	17	7915604	-0.680213010086847
17_7915879	17	7915879	-0.550806058394459
17_7924237	17	7924237	-0.381733965662113
17_7934934	17	7934934	-0.506411939036005
17_7934938	17	7934938	-0.542198637855359
17_7939735	17	7939735	-0.671175685754417
17_7943395	17	7943395	-0.929874711888125
17_7944637	17	7944637	-0.513645641167694
17_7948212	17	7948212	-0.365749788330983
17_7948284	17	7948284	-0.43163772398744
17_7949406	17	7949406	-0.689418934930311
17_8003201	17	8003201	-0.649981463485294
17_8003211	17	8003211	-0.778940533418036
17_8012602	17	8012602	-0.6827552046493
17_8014705	17	8014705	-0.531137394966959
17_8015981	17	8015981	-0.432624632046144
17_8039535	17	8039535	-0.326611394424025
17_8044857	17	8044857	-0.424657065218289
17_8047634	17	8047634	-0.549981582684303
17_8047640	17	8047640	-0.601820514203921
17_8048438	17	8048438	-0.0601222859620891
17_8048461	17	8048461	-0.0750726274280607
17_8048501	17	8048501	-0.192909117721919
17_8079513	17	8079513	-0.629008232528592
17_8081161	17	8081161	-0.650932921041965
17_8086044	17	8086044	-0.749977253462015
17_8086088	17	8086088	-0.519172592309367
17_8096744	17	8096744	-0.682061434479216
17_8114522	17	8114522	-0.547141071743284
17_8115043	17	8115043	-0.905147625985748
17_8118290	17	8118290	-0.557673410519539
17_8118747	17	8118747	-0.582032616147944
17_8121559	17	8121559	-0.00635987734404633
17_8121673	17	8121673	-0.772145494470754
17_8122394	17	8122394	-0.405717939416532
17_8123046	17	8123046	-0.525238350110506
17_8141107	17	8141107	-0.660035128149217
17_8141125	17	8141125	-0.580963557158018
17_8142755	17	8142755	-0.816338359027893
17_8143314	17	8143314	-0.7311182262107
17_8143433	17	8143433	-0.753144532540698
17_8144117	17	8144117	-0.012788349173718
17_8144811	17	8144811	-0.519172592309367
17_8147358	17	8147358	-0.574174391495379
17_8150026	17	8150026	-0.674534697844332
17_8150598	17	8150598	-0.577572967957244
17_8152405	17	8152405	-1.13240580249401
17_8173636	17	8173636	-0.345161790795805
17_8175711	17	8175711	-1.01696967286449
17_8190006	17	8190006	-0.40223737068157
17_8207267	17	8207267	-0.502493851162737
17_8207622	17	8207622	-0.467390050206821
17_8227383	17	8227383	-0.759570801700131
17_8229445	17	8229445	-0.744248132052302
17_8231437	17	8231437	-0.0750726274280607
17_8231935	17	8231935	-0.308562757647839
17_8234836	17	8234836	-0.210956055509834
17_8236145	17	8236145	-0.495648310248335
17_8238579	17	8238579	-0.525734036437626
17_8248011	17	8248011	-0.277889510427748
17_8255847	17	8255847	-0.631465975952446
17_8257831	17	8257831	-0.219462536763236
17_8263180	17	8263180	-0.772145494470754
17_8268752	17	8268752	-0.604325695562929
17_8268823	17	8268823	-0.329645454513658
17_8269188	17	8269188	-0.704704177482945
17_8289885	17	8289885	-0.215250285476321
17_8294583	17	8294583	-0.793890874884007
17_8312106	17	8312106	-0.766950332065729
17_8312216	17	8312216	-0.753144532540698
17_8315267	17	8315267	-0.498880336334637
17_8315431	17	8315431	-0.460362783312852
17_8318617	17	8318617	-0.579864779465233
17_8319595	17	8319595	-0.0750726274280607
17_8320958	17	8320958	-0.205133167992434
17_8340151	17	8340151	-0.560499454598302
17_8340300	17	8340300	-0.871539233342928
17_8340343	17	8340343	-0.560499454598302
17_8345798	17	8345798	-0.937569103678126
17_8369309	17	8369309	-0.254622047758773
17_8369320	17	8369320	-0.317433464997105
17_8369334	17	8369334	-0.299946038268264
17_8369708	17	8369708	0.142158088792608
17_8369790	17	8369790	-0.263517716841171
17_8393064	17	8393064	-0.545702452670222
17_8480520	17	8480520	-0.0206248434056842
17_8490317	17	8490317	-0.553906777287874
17_8493802	17	8493802	-0.626868264214018
17_8504813	17	8504813	-0.45122111331331
17_8513583	17	8513583	-0.490110126706904
17_8735492	17	8735492	-0.240131873698557
17_8735554	17	8735554	-0.544557910729281
17_8741564	17	8741564	-1.07507262742806
17_8741584	17	8741584	-0.785566010233076
17_8741666	17	8741666	-0.595904790729501
17_8744545	17	8744545	-0.553726226002876
17_8753344	17	8753344	-0.70125779087573
17_8757476	17	8757476	-0.25727595864881
17_8797798	17	8797798	-0.678413657464072
17_8797859	17	8797859	-0.455676629643031
17_8797860	17	8797860	-0.490110126706904
17_8798001	17	8798001	-0.712502548043352
17_8798481	17	8798481	-0.307246069557094
17_8803133	17	8803133	-0.499957912663252
17_8803260	17	8803260	-0.524598503092195
17_8821855	17	8821855	-0.230723497888255
17_8823000	17	8823000	-0.789318145094183
17_8828626	17	8828626	-0.378853375605164
17_8828787	17	8828787	-0.614231438536092
17_8836822	17	8836822	-0.204355644373027
17_8881691	17	8881691	-0.723600256926683
17_8887156	17	8887156	-0.397000722315423
17_8888177	17	8888177	-0.204355644373027
17_8888686	17	8888686	-0.783609813267749
17_8889197	17	8889197	-0.544557910729281
17_8911402	17	8911402	-0.333140780368505
17_8911480	17	8911480	-0.482496942597029
17_9028765	17	9028765	-0.893625756090529
17_9183315	17	9183315	-0.59353971636231
17_9183391	17	9183391	-0.835884963548635
17_9183395	17	9183395	-0.727149324007754
17_9183426	17	9183426	-0.882427549485665
17_9250608	17	9250608	-0.465532103986239
17_9491914	17	9491914	-0.446166779119307
17_9585840	17	9585840	-0.430167586250622
17_9585916	17	9585916	-0.272518691634278
17_9594243	17	9594243	-0.925929188122251
17_9612460	17	9612460	-0.383194922790393
17_9628693	17	9628693	-0.46072631992581
17_9628711	17	9628711	-0.630591350256735
17_9641761	17	9641761	-0.772509857407629
17_9641789	17	9641789	-0.59444678652164
17_9643107	17	9643107	-0.234062151189217
17_9645698	17	9645698	-0.575146230562704
17_9645857	17	9645857	-0.61851585871095
17_9645874	17	9645874	-0.357802834602774
17_9710008	17	9710008	-0.723600256926683
17_9728180	17	9728180	-0.660035128149217
17_9728252	17	9728252	-0.480329105914319
17_9771637	17	9771637	-0.645388352184815
17_9771659	17	9771659	-0.854946813063558
17_9772831	17	9772831	-0.707340842927573
17_9772889	17	9772889	-0.547141071743284
17_9777197	17	9777197	-0.446328434678991
17_9821776	17	9821776	-0.525238350110506
17_9821784	17	9821784	-0.475610557011789
