	Chromosome	Position	97RT_CM-_vs_97RT_PBMC.tumour
17_3942633	17	3942633	-1.0702385934933
17_3942680	17	3942680	-0.892410126240787
17_3947490	17	3947490	-1.3583054977901
17_3947582	17	3947582	-1.16999284064374
17_3947616	17	3947616	-0.72917131559466
17_4008834	17	4008834	-1.62371080808664
17_4013532	17	4013532	-0.92053045438347
17_4016711	17	4016711	-0.850522489180227
17_4017695	17	4017695	-0.803728277701286
17_4034224	17	4034224	-0.594544142921755
17_4034284	17	4034284	-0.810817702487606
17_4044333	17	4044333	-0.605788900089377
17_4044350	17	4044350	-0.794822724479394
17_4049774	17	4049774	-0.756854874280374
17_4049789	17	4049789	-0.804860247191206
17_4049808	17	4049808	-0.77571390153169
17_4062770	17	4062770	-1.11274888880926
17_4064558	17	4064558	-0.826339974601658
17_4064770	17	4064770	-1.29900429146256
17_4072676	17	4072676	-1.37978522520055
17_4076655	17	4076655	-0.888924511979681
17_4076688	17	4076688	-0.681077027393614
17_4102330	17	4102330	-0.624024471538444
17_4112623	17	4112623	-0.74904595106961
17_4181313	17	4181313	-0.449891890539836
17_4183510	17	4183510	-1.00457916738684
17_4184996	17	4184996	-1.31750854309647
17_4187254	17	4187254	-1.05289248968575
17_4187268	17	4187268	-1.00457916738684
17_4195453	17	4195453	-1.05582182072442
17_4206427	17	4206427	-1.03547317533262
17_4263696	17	4263696	-1.06351621251443
17_4433987	17	4433987	-0.668798697615178
17_4433988	17	4433988	-0.642130747153098
17_4434117	17	4434117	-1.42779059811138
17_4445094	17	4445094	-0.92988483165945
17_4448265	17	4448265	-1.07198161054824
17_4453080	17	4453080	-0.796592631207606
17_4486504	17	4486504	-1.02280676349646
17_4487890	17	4487890	-0.949743301306739
17_4525082	17	4525082	-0.617451817614957
17_4530634	17	4530634	-0.905165152986892
17_4532616	17	4532616	-0.785494922324275
17_4536079	17	4536079	-1.16100405741648
17_4536102	17	4536102	-1.28151686473372
17_4536108	17	4536108	-1.37171467370529
17_4536410	17	4536410	-0.561449361078642
17_4537630	17	4537630	-0.784647026301697
17_4537707	17	4537707	-0.575016551294561
17_4539475	17	4539475	-0.764000480967899
17_4539636	17	4539636	-1.46021207580376
17_4539910	17	4539910	-1.11194983310294
17_4539949	17	4539949	-0.832703880116519
17_4540415	17	4540415	-1.43230607923388
17_4542616	17	4542616	-1.16713884358858
17_4542624	17	4542624	-1.05242324426256
17_4542922	17	4542922	-0.646430884586723
17_4542932	17	4542932	-0.600627194973599
17_4543059	17	4543059	-0.981415132299532
17_4543117	17	4543117	-0.840351367098014
17_4544646	17	4544646	-0.766725118304435
17_4544766	17	4544766	-0.61221516924881
17_4544809	17	4544809	-0.830855455724151
17_4545085	17	4545085	-1.29028707436145
17_4545102	17	4545102	-1.19075140081053
17_4545295	17	4545295	-0.756854874280374
17_4545645	17	4545645	-0.95108098804225
17_4548158	17	4548158	-1.37644371811116
17_4548281	17	4548281	-0.781945855243204
17_4549356	17	4549356	-0.524752327998471
17_4550144	17	4550144	-0.855884250215673
17_4551894	17	4551894	-1.07688343625225
17_4552205	17	4552205	-1.22774560829274
17_4553821	17	4553821	-1.21890244112468
17_4555299	17	4555299	-1.01275309883254
17_4558296	17	4558296	-0.752630288418648
17_4558417	17	4558417	-1.07269563928882
17_4558629	17	4558629	-0.408931570860067
17_4560404	17	4560404	-1.07939029186283
17_4560421	17	4560421	-1.26791926133299
17_4560501	17	4560501	-1.5044118797143
17_4584711	17	4584711	-1.06146838386557
17_4584912	17	4584912	-1.17781234510304
17_4592368	17	4592368	-0.736185537345052
17_4592387	17	4592387	-0.705324573640292
17_4593012	17	4593012	-0.868823305923171
17_4593109	17	4593109	-1.2413774738805
17_4593865	17	4593865	-0.995839715896193
17_4607394	17	4607394	-1.02725266852765
17_4632003	17	4632003	-0.790360677496091
17_4632230	17	4632230	-0.710862757181722
17_4635955	17	4635955	-0.906958434809942
17_4638613	17	4638613	-0.729572119886969
17_4641609	17	4641609	-0.884294714685611
17_4671456	17	4671456	-0.884701050427176
17_4671988	17	4671988	-0.941391931873816
17_4672450	17	4672450	-0.737746051332669
17_4672630	17	4672630	-0.697056957656691
17_4672921	17	4672921	-1.18066258318695
17_4674589	17	4674589	-1.05082113966606
17_4690933	17	4690933	-0.735159803181055
17_4704196	17	4704196	-1.09489138540302
17_4716497	17	4716497	-1.11378941899565
17_4716546	17	4716546	-1.04364710677832
17_4716566	17	4716566	-1.34687060272782
17_4717978	17	4717978	-0.594900583946641
17_4719367	17	4719367	-0.733893725837063
17_4720565	17	4720565	-0.749718692998745
17_4721864	17	4721864	-0.321995934088786
17_4731919	17	4731919	-1.0870034759727
17_4735189	17	4735189	-0.905165152986892
17_4735234	17	4735234	-0.864854403720226
17_4735442	17	4735442	-0.692149184892558
17_4739388	17	4739388	-1.40648009186597
17_4780800	17	4780800	-1.1382839809164
17_4786018	17	4786018	-0.655201094214455
17_4786277	17	4786277	-1.05582182072442
17_4790047	17	4790047	-0.657157291179782
17_4790089	17	4790089	-0.762774845824192
17_4790106	17	4790106	-0.553321480195242
17_4790213	17	4790213	-0.930884274055423
17_4797698	17	4797698	-1.07145247243819
17_4797724	17	4797724	-1.21499894705721
17_4801383	17	4801383	-0.811957422131519
17_4802301	17	4802301	-0.542094224771988
17_4809320	17	4809320	-0.498873696172865
17_4809322	17	4809322	-0.476505883144411
17_4815481	17	4815481	-0.59840936972378
17_4816632	17	4816632	-0.839075962529119
17_4817012	17	4817012	-0.56351724730113
17_4833589	17	4833589	-0.912649546887798
17_4884425	17	4884425	-1.20442633770761
17_4890354	17	4890354	-0.99072679250254
17_4891691	17	4891691	-0.690825003945177
17_4892991	17	4892991	-1.60181999788643
17_4897978	17	4897978	-0.79552238261187
17_4897978.1	17	4897978	-0.79552238261187
17_4897978.2	17	4897978	-0.79552238261187
17_4897978.3	17	4897978	-0.79552238261187
17_4899298	17	4899298	-0.638653533995004
17_4899341	17	4899341	-0.873894295470593
17_4899534	17	4899534	-0.683382020759615
17_4900302	17	4900302	-0.738877133351318
17_4900501	17	4900501	-0.764825585388953
17_4932819	17	4932819	-0.730199242279321
17_4932860	17	4932860	-0.650618681550157
17_4933678	17	4933678	-1.067894653025
17_4933836	17	4933836	-0.676178227980775
17_4933895	17	4933895	-0.718380726465738
17_4944389	17	4944389	-1.1656604198477
17_4944661	17	4944661	-0.824994804302908
17_4944661.1	17	4944661	-0.824994804302908
17_4944981	17	4944981	-0.553321480195242
17_4945002	17	4945002	-0.535399572197979
17_4946479	17	4946479	-1.03444816993186
17_4948452	17	4948452	-1.01898505254405
17_4948452.1	17	4948452	-1.01898505254405
17_4948472	17	4948472	-0.907817437539035
17_4948480	17	4948480	-0.80789430728084
17_4953081	17	4953081	-0.710290826533641
17_4953285	17	4953285	-1.13581572532565
17_4956862	17	4956862	-0.912649546887798
17_4956862.1	17	4956862	-0.912649546887798
17_4960057	17	4960057	-0.879822304872429
17_4960245	17	4960245	-0.810479319692366
17_4960819	17	4960819	-1.04927897485765
17_4972444	17	4972444	-0.760916899603609
17_4980155	17	4980155	-0.836255443466741
17_4980223	17	4980223	-0.449485669210702
17_4980293	17	4980293	-0.828955922808669
17_4981796	17	4981796	-1.19075140081053
17_5023587	17	5023587	-0.854187959554774
17_5023888	17	5023888	-1.04965908157593
17_5032983	17	5032983	-0.840351367098014
17_5033148	17	5033148	-0.690825003945177
17_5033517	17	5033517	-0.859424607920922
17_5033603	17	5033603	-0.882629105448202
17_5034280	17	5034280	-0.783327085641565
17_5091760	17	5091760	-0.856466099403189
17_5092355	17	5092355	-0.467460743541404
17_5093005	17	5093005	-0.878161170502507
17_5109320	17	5109320	-1.64078432144558
17_5109397	17	5109397	-1.24689447884807
17_5109786	17	5109786	-1.16337496187923
17_5109800	17	5109800	-1.21628649291767
17_5111121	17	5111121	-0.982714272451156
17_5133986	17	5133986	-0.929188382193408
17_5135877	17	5135877	-0.789388838428766
17_5138165	17	5138165	-1.14344568603218
17_5139599	17	5139599	-1.02494250784045
17_5141499	17	5141499	-0.581335856364838
17_5146030	17	5146030	-0.618774541683858
17_5155520	17	5155520	-0.85288176205415
17_5167941	17	5167941	-1.47085932000327
17_5169021	17	5169021	-0.325910984092169
17_5169038	17	5169038	-0.383396478752929
17_5170868	17	5170868	-0.871497440221497
17_5171595	17	5171595	-0.422390610368793
17_5182185	17	5182185	-0.881481528794119
17_5182253	17	5182253	-0.8964660609923
17_5182562	17	5182562	-0.77571390153169
17_5182589	17	5182589	-0.705324573640292
17_5182598	17	5182598	-0.644229976393452
17_5182675	17	5182675	-0.762774845824192
17_5182737	17	5182737	-0.980136147250439
17_5182903	17	5182903	-0.64351928916682
17_5183242	17	5183242	-0.867075643636904
17_5183253	17	5183253	-0.756854874280374
17_5183745	17	5183745	-0.78838031336785
17_5184183	17	5184183	-0.662255851748406
17_5223379	17	5223379	-0.731319782173236
17_5223394	17	5223394	-0.735159803181055
17_5368384	17	5368384	-0.889503558762846
17_5373348	17	5373348	-1.05375047070473
17_5377145	17	5377145	-0.867832103520121
17_5379957	17	5379957	-0.68825106028135
17_5381394	17	5381394	-0.410064429215009
17_5381403	17	5381403	-0.388690778422442
17_5381424	17	5381424	-0.510068282241358
17_5381475	17	5381475	-0.543053144741415
17_5386240	17	5386240	-0.658674480341471
17_5386260	17	5386260	-0.730667421754755
17_5386713	17	5386713	-0.526849268834051
17_5388942	17	5388942	-0.587268812118579
17_5391656	17	5391656	-1.17892596541374
17_5405057	17	5405057	-0.588086898355918
17_5422769	17	5422769	-0.87721109141589
17_5422825	17	5422825	-1.30716089292584
17_5426072	17	5426072	-0.394623734176184
17_5438945	17	5438945	-0.743652692299391
17_5439057	17	5439057	-0.92053045438347
17_5456048	17	5456048	-0.814188049346326
17_5468597	17	5468597	-1.1382839809164
17_5480511	17	5480511	-1.32383963407247
17_5481138	17	5481138	-0.690825003945177
17_5485883	17	5485883	-0.589847356220356
17_5500691	17	5500691	-1.47283156233487
17_5500742	17	5500742	-1.55332148019524
17_5500832	17	5500832	-1.05242324426256
17_5515479	17	5515479	-0.782346993864137
17_5521616	17	5521616	-1.09388986155794
17_5521757	17	5521757	-0.756854874280374
17_5530646	17	5530646	-0.709440682112524
17_5533965	17	5533965	-1.15422552478542
17_5541923	17	5541923	-0.793272272915994
17_5558575	17	5558575	-0.98673750878894
17_5558815	17	5558815	-1.02385409206579
17_5558920	17	5558920	-0.919449378993139
17_5559485	17	5559485	-1.32383963407247
17_5559635	17	5559635	-0.615477956257811
17_5559849	17	5559849	-0.839075962529119
17_5582047	17	5582047	-0.77571390153169
17_5582672	17	5582672	-0.880896138223746
17_6080681	17	6080681	-0.690825003945177
17_6080718	17	6080718	-0.794329579699037
17_6080827	17	6080827	-0.90422864205437
17_6088017	17	6088017	-0.684566013473494
17_6088024	17	6088024	-0.825401025632043
17_6110856	17	6110856	-1.00649410836086
17_6120536	17	6120536	-0.700425774227452
17_6425239	17	6425239	-0.804860247191206
17_6425239.1	17	6425239	-0.804860247191206
17_6425407	17	6425407	-1.06146838386557
17_6425489	17	6425489	-0.981905511312034
17_6426597	17	6426597	-1.01416266908721
17_6426748	17	6426748	-0.830855455724151
17_6426748.1	17	6426748	-0.830855455724151
17_6428382	17	6428382	-1.09764199641905
17_6428442	17	6428442	-0.631323992196515
17_6428483	17	6428483	-0.733893725837063
17_6428497	17	6428497	-0.9032639512522
17_6428483.1	17	6428483	-0.733893725837063
17_6428497.1	17	6428497	-0.9032639512522
17_6433928	17	6433928	-0.780731976298314
17_6433928.1	17	6433928	-0.780731976298314
17_6434969	17	6434969	-1.08383619689402
17_6434973	17	6434973	-1.17382809777406
17_6447624	17	6447624	-0.809661233455027
17_6447726	17	6447726	-0.888188630790102
17_6450382	17	6450382	-0.77571390153169
17_6450419	17	6450419	-0.891737697871173
17_6451882	17	6451882	-1.02725266852765
17_6451886	17	6451886	-0.77571390153169
17_6451892	17	6451892	-1.16999284064374
17_6451882.1	17	6451882	-1.02725266852765
17_6451886.1	17	6451886	-0.77571390153169
17_6451892.1	17	6451892	-1.16999284064374
17_6451882.2	17	6451882	-1.02725266852765
17_6451886.2	17	6451886	-0.77571390153169
17_6451892.2	17	6451892	-1.16999284064374
17_6451882.3	17	6451882	-1.02725266852765
17_6451886.3	17	6451886	-0.77571390153169
17_6451892.3	17	6451892	-1.16999284064374
17_6451882.4	17	6451882	-1.02725266852765
17_6451886.4	17	6451886	-0.77571390153169
17_6451892.4	17	6451892	-1.16999284064374
17_6451882.5	17	6451882	-1.02725266852765
17_6451886.5	17	6451886	-0.77571390153169
17_6451892.5	17	6451892	-1.16999284064374
17_6463608	17	6463608	-1.05582182072442
17_6463623	17	6463623	-0.823410643562986
17_6468237	17	6468237	-0.543473694238895
17_6474484	17	6474484	-1.30622861823047
17_6503563	17	6503563	-0.822508113010631
17_6503563.1	17	6503563	-0.822508113010631
17_6538056	17	6538056	-1.65867448034147
17_6589878	17	6589878	-1.31124669299709
17_6596178	17	6596178	-0.755629655488357
17_6608421	17	6608421	-0.929188382193408
17_6608461	17	6608461	-0.788809559143373
17_6610009	17	6610009	-0.804860247191206
17_6612021	17	6612021	-0.955868035290889
17_6612067	17	6612067	-0.863176742782029
17_6612132	17	6612132	-0.796592631207606
17_6612134	17	6612134	-0.796592631207606
17_6620978	17	6620978	-0.518556062034565
17_6628328	17	6628328	-0.778881180610373
17_6628529	17	6628529	-0.158690191578235
17_6635035	17	6635035	-0.958443510609003
17_6637228	17	6637228	-1.00230631139742
17_6637309	17	6637309	-0.887740519265801
17_6638379	17	6638379	-0.954684042577009
17_6639328	17	6639328	-0.796592631207606
17_6640260	17	6640260	-0.968358979474086
17_6640314	17	6640314	-0.987724304341017
17_6641157	17	6641157	-1.18719358139734
17_6651601	17	6651601	-0.66117746995591
17_6651749	17	6651749	-0.689642951408022
17_6652080	17	6652080	-0.885896819282113
17_6687779	17	6687779	-0.486207284336705
17_6687796	17	6687796	-0.465190569916577
17_6687821	17	6687821	-0.553321480195242
17_6687830	17	6687830	-0.511501304500615
17_6694152	17	6694152	-0.322789714048777
17_6703012	17	6703012	-0.77571390153169
17_6703012.1	17	6703012	-0.77571390153169
17_6713338	17	6713338	-1.07145247243819
17_6713338.1	17	6713338	-1.07145247243819
17_6759263	17	6759263	-1.00900096397143
17_6759463	17	6759463	-0.812708109013891
17_6760548	17	6760548	-0.879091641376998
17_6760576	17	6760576	-0.968358979474086
17_6761898	17	6761898	-0.816355886029035
17_6770697	17	6770697	-0.565599809973679
17_6779896	17	6779896	-0.756854874280374
17_6779945	17	6779945	-0.807078072441025
17_6780128	17	6780128	-0.803972161573203
17_6780365	17	6780365	-0.342754494255583
17_6780552	17	6780552	-0.632491693628849
17_6780559	17	6780559	-0.567821049890357
17_6786842	17	6786842	-0.870511656075941
17_6786845	17	6786845	-0.90479385069662
17_6800065	17	6800065	-1.25075871017481
17_6800863	17	6800863	-0.832297429898057
17_6812923	17	6812923	-0.840603432275713
17_6812981	17	6812981	-0.792509144074668
17_6815223	17	6815223	-1.01017915516871
17_6830353	17	6830353	-0.630190243579512
17_6996049	17	6996049	-0.782492434162752
17_6998976	17	6998976	-1.27711168561371
17_7000625	17	7000625	-0.851545314491336
17_7001615	17	7001615	-0.983309320940057
17_7001742	17	7001742	-0.639051354221126
17_7005898	17	7005898	-1.51025275830336
17_7005914	17	7005914	-1.62657046222588
17_7006519	17	7006519	-0.713101924232011
17_7013502	17	7013502	-1.0969431855355
17_7015774	17	7015774	-0.727350879970291
17_7024131	17	7024131	-1.42779059811138
17_7024185	17	7024185	-1.45378580664433
17_7024542	17	7024542	-1.02847997191166
17_7038231	17	7038231	-1.1961648969969
17_7038606	17	7038606	-1.0370717295581
17_7038641	17	7038641	-1.07269563928882
17_7039771	17	7039771	-0.9032639512522
17_7039947	17	7039947	-0.72171901189096
17_7041768	17	7041768	-0.890954475788479
17_7041808	17	7041808	-0.884527388670615
17_7041898	17	7041898	-1.0623351276831
17_7041898.1	17	7041898	-1.0623351276831
17_7042141	17	7042141	-1.11096337491689
17_7042934	17	7042934	-0.968358979474086
17_7043995	17	7043995	-1.16390978859189
17_7044074	17	7044074	-0.57716822214961
17_7075722	17	7075722	-1.02179823843555
17_7078034	17	7078034	-0.911775451107718
17_7107084	17	7107084	-1.20936707897788
17_7107906	17	7107906	-1.24666014196119
17_7108779	17	7108779	-0.741588117627063
17_7114635	17	7114635	-0.658018858861935
17_7114639	17	7114639	-0.686588011058706
17_7114647	17	7114647	-0.578412461158072
17_7114675	17	7114675	-0.751547590400938
17_7114747	17	7114747	-0.447012578048901
17_7193071	17	7193071	-0.957552224517503
17_7196811	17	7196811	-0.553321480195242
17_7220033	17	7220033	-1.14893122511591
17_7220187	17	7220187	-1.1382839809164
17_7220187.1	17	7220187	-1.1382839809164
17_7220519	17	7220519	-0.921564767995144
17_7220519.1	17	7220519	-0.921564767995144
17_7220796	17	7220796	-0.576780453019231
17_7220796.1	17	7220796	-0.576780453019231
17_7220796.2	17	7220796	-0.576780453019231
17_7221108	17	7221108	-0.60394755326521
17_7221108.1	17	7221108	-0.60394755326521
17_7221108.2	17	7221108	-0.60394755326521
17_7221108.3	17	7221108	-0.60394755326521
17_7222242	17	7222242	-0.535399572197979
17_7222826	17	7222826	-0.840603432275713
17_7222880	17	7222880	-0.498873696172865
17_7222880.1	17	7222880	-0.498873696172865
17_7224388	17	7224388	-1.02725266852765
17_7224773	17	7224773	-1.02569215454004
17_7224881	17	7224881	-0.324502789699361
17_7224881.1	17	7224881	-0.324502789699361
17_7226178	17	7226178	-0.458164247154902
17_7226579	17	7226579	-0.390591980157133
17_7230762	17	7230762	-1.212981348194
17_7236468	17	7236468	-1.10586250322402
17_7258737	17	7258737	-0.934143264136173
17_7260394	17	7260394	-0.660236684111754
17_7260404	17	7260404	-0.646430884586723
17_7284083	17	7284083	-0.576780453019231
17_7285140	17	7285140	-1.02975952413823
17_7285729	17	7285729	-0.913911195451709
17_7289550	17	7289550	-0.981905511312034
17_7289551	17	7289551	-1.08156958992208
17_7294262	17	7294262	-0.699172346658697
17_7294314	17	7294314	-1.0903495038527
17_7309818	17	7309818	-0.911775451107718
17_7309857	17	7309857	-0.953252087083877
17_7310053	17	7310053	-1.07688343625225
17_7310240	17	7310240	-1.10080927549774
17_7311505	17	7311505	-0.614722024859385
17_7314144	17	7314144	-1.04364710677832
17_7317562	17	7317562	-0.836255443466741
17_7317913	17	7317913	-1.40329603619063
17_7319152	17	7319152	-0.863661600807392
17_7320800	17	7320800	-0.671377241716954
17_7321200	17	7321200	-1.20101973626436
17_7321409	17	7321409	-0.602709507157405
17_7322782	17	7322782	-1.12590025646057
17_7323051	17	7323051	-0.948730172725153
17_7324136	17	7324136	-0.968358979474086
17_7327449	17	7327449	-0.274462107199765
17_7329124	17	7329124	-1.03444816993186
17_7343532	17	7343532	-0.570394993554183
17_7346401	17	7346401	-0.457397060196706
17_7356601	17	7356601	-0.77571390153169
17_7356671	17	7356671	-0.77571390153169
17_7382947	17	7382947	-0.968358979474086
17_7383007	17	7383007	-1.03740062390374
17_7384179	17	7384179	-0.420871184171592
17_7384219	17	7384219	-0.375534360979959
17_7388788	17	7388788	-0.574080040362039
17_7388798	17	7388798	-0.50538700313154
17_7390396	17	7390396	-1.09764199641905
17_7390433	17	7390433	-1.1552371141976
17_7390433.1	17	7390433	-1.1552371141976
17_7403112	17	7403112	-0.544219273087989
17_7414742	17	7414742	-1.03547317533262
17_7415601	17	7415601	-0.583695129238761
17_7415616	17	7415616	-0.524752327998471
17_7416006	17	7416006	-0.911775451107718
17_7416054	17	7416054	-0.553321480195242
17_7417103	17	7417103	-1.28030298578883
17_7421191	17	7421191	-0.64326360550804
17_7421269	17	7421269	-0.771322132414532
17_7421469	17	7421469	-0.495106866249946
17_7425772	17	7425772	-0.791481217390006
17_7425815	17	7425815	-0.705324573640292
17_7427393	17	7427393	-1.48142856171346
17_7430098	17	7430098	-0.830855455724151
17_7430307	17	7430307	-0.743292423839312
17_7430836	17	7430836	-0.59799052952897
17_7431477	17	7431477	-0.745966558137638
17_7432361	17	7432361	-0.946985328681519
17_7437392	17	7437392	-0.522294584574617
17_7437411	17	7437411	-0.58503033992258
17_7439689	17	7439689	-1.0447098656042
17_7441787	17	7441787	-1.09511612176002
17_7445295	17	7445295	-0.948181097536455
17_7445306	17	7445306	-0.824994804302908
17_7445295.1	17	7445295	-0.948181097536455
17_7445306.1	17	7445306	-0.824994804302908
17_7445295.2	17	7445295	-0.948181097536455
17_7445306.2	17	7445306	-0.824994804302908
17_7454529	17	7454529	-0.763539187585587
17_7454529.1	17	7454529	-0.763539187585587
17_7455801	17	7455801	-0.60818341522976
17_7455801.1	17	7455801	-0.60818341522976
17_7455801.2	17	7455801	-0.60818341522976
17_7456611	17	7456611	-0.762610314257509
17_7462265	17	7462265	-0.86402231965935
17_7462548	17	7462548	-0.593510570310941
17_7462798	17	7462798	-0.899646229390071
17_7462930	17	7462930	-0.949250156526381
17_7463332	17	7463332	-0.935192115538886
17_7463761	17	7463761	-0.851545314491336
17_7463809	17	7463809	-0.92053045438347
17_7463845	17	7463845	-1.02280676349646
17_7465770	17	7465770	-1.10266007118568
17_7466016	17	7466016	-0.899096317036972
17_7466222	17	7466222	-0.684566013473494
17_7482057	17	7482057	-1.07588744377853
17_7482368	17	7482368	-0.500854060301106
17_7482432	17	7482432	-0.860299233616633
17_7482442	17	7482442	-0.851545314491336
17_7482960	17	7482960	-0.835092448610622
17_7496818	17	7496818	-1.1573928038641
17_7497496	17	7497496	-0.91589155957995
17_7499281	17	7499281	-0.61221516924881
17_7501672	17	7501672	-0.968358979474086
17_7503271	17	7503271	-0.863176742782029
17_7503474	17	7503474	-0.968358979474086
17_7509551	17	7509551	-1.29028707436145
17_7549225	17	7549225	-0.825754584031285
17_7557242	17	7557242	-0.658018858861935
17_7559238	17	7559238	-1.16100405741648
17_7559880	17	7559880	-0.616515306682436
17_7566962	17	7566962	-0.639736232012715
17_7572360	17	7572360	-0.768060328988254
17_7574620	17	7574620	-0.813636384675443
17_7575180	17	7575180	-0.794329579699037
17_7576682	17	7576682	-0.176467174804286
17_7577667	17	7577667	-0.639736232012715
17_7579814	17	7579814	-1.07415364349668
17_7580731	17	7580731	-0.659254924944307
17_7581432	17	7581432	-0.816355886029035
17_7582265	17	7582265	-0.0436471067783228
17_7583116	17	7583116	-1.2288865296973
17_7587480	17	7587480	-1.19075140081053
17_7588013	17	7588013	-0.533956155328311
17_7593093	17	7593093	-0.840034882498546
17_7595836	17	7595836	-1.0886532131918
17_7602921	17	7602921	-1.00938624773414
17_7602939	17	7602939	-0.991817952298074
17_7626953	17	7626953	-1.03028672861729
17_7630246	17	7630246	-0.750358327254796
17_7631360	17	7631360	-0.508927360836788
17_7653884	17	7653884	-1.00717822836461
17_7666224	17	7666224	-0.899646229390071
17_7667259	17	7667259	-0.830855455724151
17_7669124	17	7669124	-0.655571538443192
17_7676387	17	7676387	-0.543861150946176
17_7676387.1	17	7676387	-0.543861150946176
17_7676387.2	17	7676387	-0.543861150946176
17_7676387.3	17	7676387	-0.543861150946176
17_7676387.4	17	7676387	-0.543861150946176
17_7688511	17	7688511	-1.1442088148735
17_7688511.1	17	7688511	-1.1442088148735
17_7688511.2	17	7688511	-1.1442088148735
17_7689242	17	7689242	-0.447526816172645
17_7689242.1	17	7689242	-0.447526816172645
17_7702234	17	7702234	-1.19075140081053
17_7703032	17	7703032	-0.624874741220276
17_7708234	17	7708234	-0.586488344130441
17_7708647	17	7708647	-0.913217425281625
17_7709470	17	7709470	-0.78838031336785
17_7719755	17	7719755	-0.717550875973551
17_7727271	17	7727271	-1.29028707436145
17_7737195	17	7737195	-0.705324573640292
17_7740849	17	7740849	-0.717550875973551
17_7757098	17	7757098	-0.660236684111754
17_7759801	17	7759801	-1.36796643818332
17_7763990	17	7763990	-1.13233471458521
17_7764024	17	7764024	-1.16300641032763
17_7766413	17	7766413	-0.911775451107718
17_7768245	17	7768245	-0.90479385069662
17_7770287	17	7770287	-0.457397060196706
17_7770610	17	7770610	-0.603594686676466
17_7770821	17	7770821	-0.715592909094119
17_7775334	17	7775334	-0.99938587509471
17_7776811	17	7776811	-0.851545314491336
17_7778094	17	7778094	-1.00900096397143
17_7780763	17	7780763	-0.39720227827796
17_7787027	17	7787027	-0.348962981689055
17_7787884	17	7787884	-0.674627776417375
17_7791934	17	7791934	-0.732291621240561
17_7792834	17	7792834	-0.867430070623305
17_7818938	17	7818938	-0.56351724730113
17_7819325	17	7819325	-0.821969492492562
17_7830345	17	7830345	-0.553321480195242
17_7831745	17	7831745	-0.421724597412029
17_7833414	17	7833414	-1.6006271949736
17_7846692	17	7846692	-0.918605944276986
17_7846944	17	7846944	-1.2601251038512
17_7847118	17	7847118	-1.0886532131918
17_7847341	17	7847341	-0.482932152303844
17_7847618	17	7847618	-1.16999284064374
17_7847820	17	7847820	-1.40131838675019
17_7848160	17	7848160	-0.868823305923171
17_7848173	17	7848173	-0.804860247191206
17_7848460	17	7848460	-0.383396478752929
17_7848737	17	7848737	-1.067894653025
17_7848827	17	7848827	-0.750767544401459
17_7849076	17	7849076	-0.968358979474086
17_7849153	17	7849153	-0.888188630790102
17_7851675	17	7851675	-0.705324573640292
17_7853454	17	7853454	-0.686588011058706
17_7853480	17	7853480	-0.681477831685924
17_7855131	17	7855131	-1.26791926133299
17_7855246	17	7855246	-1.15869019157824
17_7855270	17	7855270	-0.881944227656612
17_7855921	17	7855921	-1.0865404058224
17_7855927	17	7855927	-1.10922151531394
17_7857162	17	7857162	-0.651168803593386
17_7859400	17	7859400	-0.77571390153169
17_7859514	17	7859514	-1.1578367783378
17_7893496	17	7893496	-0.730199242279321
17_7897190	17	7897190	-0.726158077057457
17_7900328	17	7900328	-0.912863866882382
17_7903028	17	7903028	-0.980533693420188
17_7903922	17	7903922	-0.765542096474399
17_7907194	17	7907194	-0.839625665351883
17_7908006	17	7908006	-0.813080753996175
17_7915604	17	7915604	-0.853900254889171
17_7915879	17	7915879	-1.36690835596436
17_7924237	17	7924237	-1.10884020302392
17_7934934	17	7934934	-0.635783640387215
17_7934938	17	7934938	-0.740948483371013
17_7939735	17	7939735	-0.867430070623305
17_7943395	17	7943395	-0.699542221046286
17_7944637	17	7944637	-0.617861732389952
17_7948212	17	7948212	-0.833007126579199
17_7948284	17	7948284	-0.980136147250439
17_7949406	17	7949406	-0.633491828879225
17_8003201	17	8003201	-0.469756763556111
17_8003211	17	8003211	-0.456297025800377
17_8012602	17	8012602	-0.989420595001915
17_8014705	17	8014705	-0.921816393537055
17_8015981	17	8015981	-0.607769264217618
17_8015981.1	17	8015981	-0.607769264217618
17_8039535	17	8039535	-0.90422864205437
17_8044857	17	8044857	-0.77571390153169
17_8047634	17	8047634	-0.902471043817629
17_8047640	17	8047640	-0.995326027074355
17_8048438	17	8048438	-1.10125324997143
17_8048461	17	8048461	-1.02630632868337
17_8048501	17	8048501	-1.31516174300048
17_8079513	17	8079513	-0.867430070623305
17_8079513.1	17	8079513	-0.867430070623305
17_8081161	17	8081161	-0.816355886029035
17_8086044	17	8086044	-0.721266117509313
17_8086088	17	8086088	-1.00398288920481
17_8096744	17	8096744	-1.00457916738684
17_8114522	17	8114522	-0.849714482975467
17_8115043	17	8115043	-0.637534484098327
17_8118290	17	8118290	-0.710290826533641
17_8118747	17	8118747	-0.524752327998471
17_8121559	17	8121559	-1.05950686753228
17_8121559.1	17	8121559	-1.05950686753228
17_8121673	17	8121673	-0.67557723024624
17_8122394	17	8122394	-1.00900096397143
17_8123046	17	8123046	-0.710862757181722
17_8123046.1	17	8123046	-0.710862757181722
17_8141107	17	8141107	-0.745966558137638
17_8141125	17	8141125	-0.758905613845136
