	Chromosome	Position	63RT3_TISSUE_vs_63RT3_PBMC.tumour
15_33821261.1	15	33821261	0.228404559239348
15_33821261.2	15	33821261	0.228404559239348
15_33821335	15	33821335	0.0396609189792803
15_33826703	15	33826703	0.204807197798344
15_33827242	15	33827242	-0.315641914806624
15_33838109	15	33838109	-0.204974576029005
15_33841994	15	33841994	0.0136657104463358
15_33848413	15	33848413	-0.12168614244855
15_33848413.1	15	33848413	-0.12168614244855
15_33854843	15	33854843	0.364422458392917
15_33857882	15	33857882	0.163412829951018
15_33867785	15	33867785	0.131235306827512
15_33867786	15	33867786	0.131235306827512
15_33875929	15	33875929	-0.163212051637744
15_34003195	15	34003195	0.350700697723906
15_34038799	15	34038799	-0.00870210258211859
15_34062750	15	34062750	-0.0516257498053832
15_34063951	15	34063951	0.077230839223802
15_34070633	15	34070633	0.174946617479396
15_34101726	15	34101726	0.273901482927456
15_34103030	15	34103030	0.303172327641321
15_34103078	15	34103078	-0.0553759339833156
15_34103728	15	34103728	-0.154933893529409
15_34152852	15	34152852	-0.0558752228067414
15_34228486	15	34228486	0.259422124848294
15_34230039	15	34230039	-0.0882139035728779
15_34230039.1	15	34230039	-0.0882139035728779
15_34230039.2	15	34230039	-0.0882139035728779
15_34230982	15	34230982	0.206310788388732
15_34230982.1	15	34230982	0.206310788388732
15_34230982.2	15	34230982	0.206310788388732
15_34231477	15	34231477	0.0492896201770571
15_34231477.1	15	34231477	0.0492896201770571
15_34233787	15	34233787	0.0330310353132669
15_34236747	15	34236747	0.272399978846504
15_34237428	15	34237428	0.339893942767324
15_34242158	15	34242158	0.171206987432816
15_34252219	15	34252219	-0.317540198029037
15_34258881	15	34258881	0.0263767621958899
15_34345997	15	34345997	0.0667770469058982
15_34348177	15	34348177	0.0330310353132669
15_34355502	15	34355502	0.0580598298047892
15_34355674	15	34355674	-0.196257358927896
15_34355955	15	34355955	0.0136657104463358
15_34356434	15	34356434	-0.256981879497333
15_34356446	15	34356446	-0.357171984921973
15_34357097	15	34357097	0.120580914362848
15_34381521	15	34381521	-0.335668541781678
15_34752856	15	34752856	-0.0718523607397213
15_34753111	15	34753111	0.108524896787777
15_34753225	15	34753225	-0.181150466537687
15_34790024	15	34790024	-0.287503824274229
15_34790024.1	15	34790024	-0.287503824274229
15_34790024.2	15	34790024	-0.287503824274229
15_34791177	15	34791177	0.028165280141451
15_34795491	15	34795491	-0.376280807869678
15_34795491.1	15	34795491	-0.376280807869678
15_34795491.2	15	34795491	-0.376280807869678
15_34795491.3	15	34795491	-0.376280807869678
15_34856934	15	34856934	-0.382262965884803
15_34867598	15	34867598	-0.0814915225940042
15_34875994	15	34875994	-0.124781059522809
15_34882517	15	34882517	0.102474977404192
15_34897657	15	34897657	-0.106628523271376
15_34934619	15	34934619	-0.0331285010326052
15_34964423	15	34964423	0.356267373598448
15_34981419	15	34981419	-0.0262270166771767
15_34982666	15	34982666	-0.152071494032543
15_34983012	15	34983012	-0.0724909333033788
15_34983072	15	34983072	-0.103691240191823
15_36654102	15	36654102	-0.115232022735922
15_36691761	15	36691761	0.102933048543423
15_37083793	15	37083793	-0.507871410133187
15_37083793.1	15	37083793	-0.507871410133187
15_37947657	15	37947657	0.0696997453606638
15_38299464	15	38299464	-0.0867361865115017
15_38322324	15	38322324	0.293773629639071
15_38499068	15	38499068	0.343814312138667
15_38499147	15	38499147	0.435129478884613
15_38501384	15	38501384	-0.261968732167092
15_38519362	15	38519362	-0.285894571412572
15_38560026	15	38560026	-0.249368695387458
15_38696723	15	38696723	-0.0251535384441924
15_39252262	15	39252262	-0.0311885253379246
15_39252364	15	39252364	-0.118039968765486
15_39582375	15	39582375	-0.115617306498631
15_39587396	15	39587396	-0.0593977517433876
15_39588157	15	39588157	0.13296463881868
15_39588617	15	39588617	-0.137013202051332
15_39588621	15	39588621	-0.0988090188120767
15_39589830	15	39589830	0.132310206944955
15_39589906	15	39589906	0.0453745701736739
15_39589977	15	39589977	-0.0988090188120767
15_39592646	15	39592646	0.0136657104463358
15_39593085	15	39593085	0.0745479525933583
15_39593425	15	39593425	0.0951955959429342
15_39594182	15	39594182	0.598628211167492
15_39617803	15	39617803	-0.0540788961894983
15_39713511	15	39713511	-0.113884339274175
15_39713571	15	39713571	0.0990572016769806
15_39770577	15	39770577	0.238539121286539
15_39770852	15	39770852	-0.273616241634135
15_39802232	15	39802232	0.0322813886136828
15_39860850	15	39860850	0.0136657104463358
15_39919959	15	39919959	0.663168463362202
15_39967647	15	39967647	0.364422458392917
15_39967801	15	39967801	-0.021381236652865
15_39976653	15	39976653	0.0840550383377338
15_39976809	15	39976809	0.228678601417186
15_40001194	15	40001194	-0.414427941657954
15_40001212	15	40001212	-0.416968643883527
15_40003758	15	40003758	0.0546929787063904
15_40016658	15	40016658	-0.19278516702109
15_40020940	15	40020940	0.0136657104463358
15_40020943	15	40020943	0.0136657104463358
15_40036374	15	40036374	-0.511425334297422
15_40036464	15	40036464	-0.329222003076673
15_40161230	15	40161230	-0.0331285010326052
15_40161230.1	15	40161230	-0.0331285010326052
15_40185630	15	40185630	-0.268369657317514
15_40196650	15	40196650	0.0904813074971666
15_40202460	15	40202460	-0.102743781668975
15_40202460.1	15	40202460	-0.102743781668975
15_40206302	15	40206302	0.0010656736667025
15_40252319	15	40252319	-0.516849006252444
15_40252416	15	40252416	0.257222741780826
15_40253237	15	40253237	-0.0258626537403015
15_40265863	15	40265863	0.209585920421593
15_40265886	15	40265886	0.155684715318764
15_40266204	15	40266204	-0.158100637820144
15_40266230	15	40266230	-0.0992283459595978
15_40266281	15	40266281	-0.281790173079836
15_40272492	15	40272492	0.146116006469986
15_40289342	15	40289342	0.307848814850794
15_40291022	15	40291022	-0.143875566540144
15_40296801	15	40296801	-0.0992283459595978
15_40297933	15	40297933	-0.1018115069736
15_40324235	15	40324235	-0.0948587463318332
15_40336656	15	40336656	0.307024653136927
15_40340873	15	40340873	0.0305395290107318
15_40356228	15	40356228	0.791273289109888
15_40363792	15	40363792	0.0136657104463358
15_40363846	15	40363846	-0.125310702702475
15_40363940	15	40363940	-0.046040535677932
15_40367275	15	40367275	-0.105386961197428
15_40367842	15	40367842	0.303172327641321
15_40368911	15	40368911	-0.126059053220277
15_40369305	15	40369305	0.42870320972518
15_40370124	15	40370124	0.175129133140452
15_40370300	15	40370300	0.392177333700066
15_40383292	15	40383292	0.382899520112055
15_40393205	15	40393205	-0.19655199694401
15_40393596	15	40393596	0.0764014657942987
15_40407720	15	40407720	-0.295438344083443
15_40413100	15	40413100	-0.0269762740510101
15_40413100.1	15	40413100	-0.0269762740510101
15_40424209	15	40424209	0.175129133140452
15_40435444	15	40435444	0.0443625076692523
15_40435519	15	40435519	-0.401371788832508
15_40459337	15	40459337	-0.258413834990465
15_40471501	15	40471501	-0.243492129050789
15_40534982	15	40534982	0.0573870878756535
15_40563011	15	40563011	-0.165657988998226
15_40569721	15	40569721	-0.0504646269733798
15_40569766	15	40569766	-0.270787679022364
15_40569865	15	40569865	-0.110323006829118
15_40574158	15	40574158	-0.0311885253379246
15_40606445	15	40606445	0.338505400753602
15_40620715	15	40620715	-0.0587427850817141
15_40621076	15	40621076	-0.14939257150771
15_40621563	15	40621563	-0.298278295868404
15_40621642	15	40621642	-0.235948179625136
15_40621979	15	40621979	-0.130069767015114
15_40622574	15	40622574	0.0740383284258178
15_40622847	15	40622847	0.140198116375268
15_40622992	15	40622992	0.166911970742018
15_40623696	15	40623696	-0.313908947582169
15_40624039	15	40624039	0.117170286200196
15_40624495	15	40624495	0.108302584584411
15_40624603	15	40624603	-0.435860165217799
15_40625195	15	40625195	0.104813598504531
15_40625415	15	40625415	0.324594806384441
15_40650337	15	40650337	-0.303191394893604
15_40650337.1	15	40650337	-0.303191394893604
15_40695330	15	40695330	0.0537431498216708
15_40744212	15	40744212	0.0609714252246926
15_40754685	15	40754685	0.592678944836306
15_40770639	15	40770639	0.11675920341044
15_40774366	15	40774366	-0.0375596129088372
15_40774368	15	40774368	-0.0651897102649038
15_40774977	15	40774977	0.674179244174669
15_40780300	15	40780300	-0.410832118081574
15_40808060	15	40808060	0.328539047799748
15_40808308	15	40808308	-0.386872219137393
15_40810469	15	40810469	0.127998385925331
15_40812748	15	40812748	-0.308262384441026
15_40813728	15	40813728	0.356057907893414
15_40828434	15	40828434	0.281146021311322
15_40853151	15	40853151	0.272399978846504
15_40853152	15	40853152	0.225169815640048
15_40854418	15	40854418	0.094965812548184
15_40854504	15	40854504	0.157256564075186
15_40854682	15	40854682	0.109881025705639
15_40855940	15	40855940	-0.167941096043612
15_40856052	15	40856052	-0.0198868492646907
15_40894792	15	40894792	-0.239100359933631
15_40896013	15	40896013	-0.288224631204482
15_40898791	15	40898791	0.401936300162394
15_40898965	15	40898965	0.551322496389135
15_40899364	15	40899364	0.0667770469058982
15_40900342	15	40900342	-0.0712231871401773
15_40900570	15	40900570	0.120580914362848
15_40900641	15	40900641	0.325609716761076
15_40902804	15	40902804	-0.23872145118795
15_40903248	15	40903248	0.129142927866272
15_40955401	15	40955401	0.0832066436994129
15_41016167	15	41016167	0.0571673490829224
15_41044998	15	41044998	-0.395446954875403
15_41079857	15	41079857	-0.194139174667066
15_41092112	15	41092112	0.111276507072758
15_41184267	15	41184267	-0.522387189793874
15_41184274	15	41184274	-0.482291784216075
15_41191484	15	41191484	0.0638514676145529
15_41319676	15	41319676	0.0299675227754364
15_41332393	15	41332393	-0.474620770863147
15_41332424	15	41332424	-0.255151047981464
15_41332969	15	41332969	-0.103691240191823
15_41342389	15	41342389	0.0725593994999046
15_41342390	15	41342390	0.0834871599439071
15_41349234	15	41349234	-0.130724198888839
15_41387487	15	41387487	0.258778208282867
15_41387519	15	41387519	0.317922779006643
15_41396502	15	41396502	0.473097329083633
15_41396845	15	41396845	-0.1214938728353
15_41457718	15	41457718	-0.185643097777071
15_41480216	15	41480216	0.269320585914532
15_41493492	15	41493492	0.119018710592564
15_41501745	15	41501745	-0.313499032807174
15_41504154	15	41504154	0.254673809950131
15_41504838	15	41504838	-0.0336400043320208
15_41505944	15	41505944	-0.203565005774333
15_41507650	15	41507650	-0.314388487237868
15_41518148	15	41518148	-0.374604879269722
15_41522865	15	41522865	0.214805582554187
15_41523318	15	41523318	-0.169556113609434
15_41527518	15	41527518	0.0136657104463358
15_41528002	15	41528002	0.292819781643407
15_41529966	15	41529966	0.0387566914091663
15_41535559	15	41535559	-0.131764729075228
15_41537032	15	41537032	0.133404954720431
15_41537045	15	41537045	-0.0133013371539334
15_41537069	15	41537069	0.0731667221949974
15_41537118	15	41537118	-0.0269762740510101
15_41565105	15	41565105	-0.0894277825177678
15_41567515	15	41567515	0.0311531371751769
15_41570317	15	41570317	0.303172327641321
15_41572548	15	41572548	-0.149833021836544
15_41573345	15	41573345	0.0546929787063904
15_41669853	15	41669853	0.0528363077270136
15_41699117	15	41699117	0.137654427721789
15_41727223	15	41727223	-0.208726710890112
15_41729314	15	41729314	0.226909749568598
15_41734566	15	41734566	-0.131384622356947
15_41736622	15	41736622	0.194237956088157
15_41740185	15	41740185	0.064291783516304
15_41742798	15	41742798	-0.021381236652865
15_41749514	15	41749514	-0.154731821249383
15_41749552	15	41749552	0.162529096360818
15_41766218	15	41766218	0.270302345081979
15_41766302	15	41766302	0.136001253370388
15_41766785	15	41766785	-0.21261014537734
15_41767194	15	41767194	0.0255398107346275
15_41813720	15	41813720	0.691737615558974
15_41815726	15	41815726	-0.139685066460461
15_41817643	15	41817643	-0.284415642486659
15_41819346	15	41819346	0.27955977041937
15_41820998	15	41820998	0.0443625076692523
15_41821624	15	41821624	0.2711619327387
15_41821724	15	41821724	-0.144399135785916
15_41823064	15	41823064	0.361589013866643
15_41823497	15	41823497	-0.000273480511537961
15_41823549	15	41823549	-0.112967728084681
15_41836856	15	41836856	0.0833746822577403
15_41836885	15	41836885	-0.0820932723590949
15_41836888	15	41836888	-0.0434781966572729
15_41840543	15	41840543	-0.00340780291260565
15_41841541	15	41841541	-0.0567236174450622
15_41842565	15	41842565	-0.0275569522801772
15_41843761	15	41843761	-0.123837813303599
15_41844573	15	41844573	-0.414427941657954
15_41844954	15	41844954	-0.118245965059245
15_41844963	15	41844963	-0.202062980609101
15_41846375	15	41846375	0.420841091952209
15_41847505	15	41847505	-0.00382171628250531
15_41847677	15	41847677	0.528238883276094
15_41847819	15	41847819	0.0136657104463358
15_41849880	15	41849880	-0.091944477514263
15_41851095	15	41851095	0.0840550383377338
15_41851361	15	41851361	-0.0436674646196158
15_41853706	15	41853706	-0.29214271907775
15_41853738	15	41853738	-0.368204924897309
15_41855465	15	41855465	0.23323208770402
15_41855695	15	41855695	-0.0858699631045786
15_41856538	15	41856538	-0.322383492685679
15_41857274	15	41857274	-0.300442879981727
15_41858928	15	41858928	-0.0446329301183313
15_41862162	15	41862162	-0.211893989968795
15_41865518	15	41865518	0.228933697349402
15_41865601	15	41865601	-0.208726710890112
15_41868437	15	41868437	-0.0555969519907778
15_41868553	15	41868553	0.0341298130060513
15_41869872	15	41869872	0.145769246453681
15_41870269	15	41870269	0.170635056784735
15_41873884	15	41873884	0.0367493235593771
15_41874302	15	41874302	0.326823595705966
15_41874891	15	41874891	-0.0414758437461252
15_41875051	15	41875051	0.0840550383377338
15_41876202	15	41876202	0.0136657104463358
15_41876876	15	41876876	-0.0314221790822022
15_41876931	15	41876931	0.0266047661538338
15_41878380	15	41878380	-0.270127255554256
15_41883186	15	41883186	0.55069373410379
15_41883223	15	41883223	0.511165369917153
15_41885788	15	41885788	-0.0210997077143408
15_41885816	15	41885816	-0.0558752228067414
15_41885850	15	41885850	0.167699339118757
15_41892951	15	41892951	0.570883220684588
15_41893004	15	41893004	0.27670011628013
15_41900798	15	41900798	0.183590711888648
15_41919465	15	41919465	0.246326467236611
15_41943118	15	41943118	0.133959944164048
15_41995380	15	41995380	-0.131384622356947
15_41995408	15	41995408	-0.107640585775798
15_41997127	15	41997127	0.203143509310049
15_42050626	15	42050626	0.105924218298325
15_42070719	15	42070719	-0.45290208947259
15_42070814	15	42070814	-0.45488729815951
15_42071130	15	42071130	-0.241591344795739
15_42071181	15	42071181	-0.166243379568599
15_42071282	15	42071282	0.358000218381978
15_42071868	15	42071868	0.368760669268898
15_42081080	15	42081080	-0.321201440148525
15_42081612	15	42081612	-0.147615196586725
15_42094440	15	42094440	-0.091944477514263
15_42142056	15	42142056	-0.284675564123411
15_42142200	15	42142200	0.178724956716832
15_42142540	15	42142540	0.088953837750573
15_42142639	15	42142639	0.291199685975245
15_42142677	15	42142677	0.0501915864714497
15_42142707	15	42142707	0.357620111663697
15_42145621	15	42145621	0.145769246453681
15_42145895	15	42145895	-0.0407820735760407
15_42146182	15	42146182	-0.0332553369411568
15_42147342	15	42147342	0.141045016922563
15_42150640	15	42150640	0.0759499887006786
15_42154164	15	42154164	-0.0979796453825734
15_42155525	15	42155525	0.148595290532444
15_42163634	15	42163634	-0.238521313150465
15_42166836	15	42166836	-0.329222003076673
15_42187848	15	42187848	-0.17897936749606
15_42208127	15	42208127	0.115203736908398
15_42231867	15	42231867	0.504300828619339
15_42231906	15	42231906	0.477066231286579
15_42276349	15	42276349	0.142948727391302
15_42287750	15	42287750	-0.0948587463318332
15_42329425	15	42329425	-0.17897936749606
15_42338420	15	42338420	0.0495852847012785
15_42351331	15	42351331	0.152828458117961
15_42359675	15	42359675	0.0807799063048727
15_42359675.1	15	42359675	0.0807799063048727
15_42359675.2	15	42359675	0.0807799063048727
15_42359883	15	42359883	-0.34247809977894
15_42387860	15	42387860	-0.0440497874099515
15_42387860.1	15	42387860	-0.0440497874099515
15_42389001	15	42389001	0.141045016922563
15_42399648	15	42399648	-0.355568099219383
15_42410889	15	42410889	-0.180712334720515
15_42410889.1	15	42410889	-0.180712334720515
15_42411414	15	42411414	-0.0785927974056527
15_42424900	15	42424900	-0.145990955542149
15_42435401	15	42435401	0.279255821183886
15_42435481	15	42435481	0.0764014657942987
15_42437310	15	42437310	0.123848628196759
15_42439581	15	42439581	-0.404060876360148
15_42439654	15	42439654	-0.231810324003153
15_42442089	15	42442089	-0.0794436939451457
15_42442283	15	42442283	0.132606783169843
15_42444880	15	42444880	-0.215816135676431
15_42448087	15	42448087	-0.362897641017872
15_42448427	15	42448427	0.195376626266359
15_42450237	15	42450237	-0.0302776371412612
15_42450266	15	42450266	-0.262665518000916
15_42450734	15	42450734	0.241076206549408
15_42451259	15	42451259	0.256522234342499
15_42451896	15	42451896	0.00188854266998218
15_42529880	15	42529880	0.0558939458356334
15_42548124	15	42548124	-0.00160104620697468
15_42548890	15	42548890	-0.132555030404708
15_42559402	15	42559402	-0.35265650379948
15_42566693	15	42566693	-0.208726710890112
15_42661174	15	42661174	-0.120012724785634
15_42674913	15	42674913	-0.174779378966774
15_42675942	15	42675942	-0.154605772143463
15_42682413	15	42682413	-0.249368695387458
15_42684508	15	42684508	-0.27756558721811
15_42685068	15	42685068	0.193644376552571
15_42685328	15	42685328	0.0360335234747903
15_42685462	15	42685462	0.179003442392997
15_42685478	15	42685478	0.143545992993246
15_42686907	15	42686907	-0.233427151518437
15_42687028	15	42687028	0.161419330890028
15_42687258	15	42687258	0.314835245166901
15_42687887	15	42687887	0.287230783772299
15_42688192	15	42688192	0.0750662551104792
15_42688243	15	42688243	0.368760669268898
15_42688824	15	42688824	-0.0219581992843856
15_42689608	15	42689608	-0.128778554573869
15_42689780	15	42689780	-0.0603348709974411
15_42690072	15	42690072	-0.50828699274902
15_42690142	15	42690142	0.0136657104463358
15_42691725	15	42691725	0.206310788388732
15_42692627	15	42692627	0.114594619297117
15_42692660	15	42692660	0.368330591745698
15_42692694	15	42692694	0.169784912363618
15_42693487	15	42693487	0.230896426667005
15_42693844	15	42693844	0.412215086936611
15_42695772	15	42695772	-0.0402730966644679
15_42695772.1	15	42695772	-0.0402730966644679
15_42695837	15	42695837	0.200944278638916
15_42716999	15	42716999	0.0674369668873165
15_42724509	15	42724509	0.167699339118757
15_42725228	15	42725228	-0.0643368015549374
15_42727671	15	42727671	-0.0906709493683998
15_42728236	15	42728236	-0.249368695387458
15_42728236.1	15	42728236	-0.249368695387458
15_42728236.2	15	42728236	-0.249368695387458
15_42728718	15	42728718	0.299067929308584
15_42728756	15	42728756	0.286191565257427
15_42728794	15	42728794	0.424453736723822
15_42729615	15	42729615	-0.296674410165815
15_42730705	15	42730705	-0.184273667165573
15_42730963	15	42730963	-0.0806616721018173
15_42730964	15	42730964	0.0330310353132669
15_42730963.1	15	42730963	-0.0806616721018173
15_42730964.1	15	42730964	0.0330310353132669
15_42731206	15	42731206	0.134681111407702
15_42731206.1	15	42731206	0.134681111407702
15_42735547	15	42735547	0.127836730365647
15_42735547.1	15	42735547	0.127836730365647
15_42735637	15	42735637	0.093836059130319
15_42735637.1	15	42735637	0.093836059130319
15_42736009	15	42736009	0.0136657104463358
15_42736428	15	42736428	0.159096149967899
15_42736634	15	42736634	-0.197101385770485
15_42752654	15	42752654	-0.154840013910642
15_42801045	15	42801045	-0.0170310867765805
15_42801171	15	42801171	-0.0680180871473722
15_42802150	15	42802150	-0.218281017603361
15_42802255	15	42802255	-0.162760856937932
15_42878595	15	42878595	0.0686321696642642
15_42878625	15	42878625	0.00117476626313888
15_42945377	15	42945377	0.41930451172293
15_42945444	15	42945444	0.349268742230775
15_42952346	15	42952346	-0.0138150259757713
15_42963993	15	42963993	0.207934530868396
15_42983970	15	42983970	-0.154457048361991
15_43003854	15	43003854	-0.0490700449016267
15_43024832	15	43024832	0.106775114837817
15_43024873	15	43024873	0.121725456303789
15_43185603	15	43185603	0.11675920341044
15_43191590	15	43191590	-0.000140089078694591
15_43191645	15	43191645	0.0876662918901125
15_43194420	15	43194420	0.0136657104463358
15_43208280	15	43208280	0.27670011628013
15_43215083	15	43215083	-0.516849006252444
15_43215083.1	15	43215083	-0.516849006252444
15_43215269	15	43215269	0.0968069457465817
15_43220797	15	43220797	0.317446458623439
15_43221086	15	43221086	-0.1018115069736
15_43221086.1	15	43221086	-0.1018115069736
15_43221086.2	15	43221086	-0.1018115069736
15_43233593	15	43233593	0.0342759901216218
15_43234822	15	43234822	0.517239884326837
15_43235621	15	43235621	-0.167941096043612
15_43238853	15	43238853	0.139196592530195
15_43239213	15	43239213	-0.0311885253379246
15_43260465	15	43260465	0.232305996921676
15_43276596	15	43276596	-0.0321379791667889
15_43276870	15	43276870	0.091668222447609
15_43279192	15	43279192	0.165668803891386
15_43279265	15	43279265	-0.0151891522258493
15_43279912	15	43279912	0.27670011628013
15_43281916	15	43281916	0.0284627123744164
15_43287542	15	43287542	0.0481540868316266
15_43292841	15	43292841	0.026841099194069
15_43330291	15	43330291	0.209585920421593
15_43340292	15	43340292	0.0252536847215477
15_43340300	15	43340300	-0.00923469166374291
15_43340351	15	43340351	-0.173612857746245
15_43348983	15	43348983	-0.0447509757789861
15_43348987	15	43348987	-0.0825496048129674
15_43351792	15	43351792	-0.114089836752037
15_43361543	15	43361543	0.239941566270012
15_43361751	15	43361751	-0.23426180299725
15_43361903	15	43361903	-0.170758860691092
15_43363925	15	43363925	0.465361680304028
15_43366113	15	43366113	0.268238537531934
15_43366638	15	43366638	-0.101045948430357
15_43369604	15	43369604	0.484971429371925
15_43398102	15	43398102	-0.0676343916555124
15_43420654	15	43420654	0.0961278706383089
15_43428085	15	43428085	-0.00887685820475252
15_43432334	15	43432334	0.183590711888648
15_43432448	15	43432448	0.0136657104463358
15_43456106	15	43456106	-0.236312542562012
15_43456358	15	43456358	0.24396332986813
15_43469998	15	43469998	-0.172430581667122
15_43475576	15	43475576	0.414203640030065
15_43475676	15	43475676	0.14424982025648
15_43521374	15	43521374	-0.142453491470946
15_43522519	15	43522519	0.376235789831044
15_43523375	15	43523375	0.159516576909791
15_43523801	15	43523801	-0.0782567789947036
15_43524345	15	43524345	0.311346259087021
15_43524707	15	43524707	0.242484400942217
15_43524719	15	43524719	0.0136657104463358
15_43525208	15	43525208	0.115203736908398
15_43525394	15	43525394	0.149870094044647
15_43525854	15	43525854	-0.401371788832508
15_43525917	15	43525917	-0.12549703722529
15_43526728	15	43526728	-0.24267404281345
15_43528683	15	43528683	0.215299571615986
15_43528686	15	43528686	0.154528246286186
15_43530143	15	43530143	0.0744197415254321
15_43600624	15	43600624	0.26234482330306
15_43600649	15	43600649	0.157256564075186
15_43601404	15	43601404	0.0453745701736739
15_43601535	15	43601535	-0.311734576347831
15_43601536	15	43601536	-0.332984813852258
15_43605301	15	43605301	-0.07514355651152
15_43609293	15	43609293	-0.0401055459946449
15_43632824	15	43632824	-0.0298359281902507
15_43635387	15	43635387	-0.0197572910911145
15_43751595	15	43751595	0.192002951704848
15_43756672	15	43756672	-0.21765983566012
15_43769604	15	43769604	0.00339737499250876
15_43771158	15	43771158	-0.241591344795739
15_43774706	15	43774706	0.295701078210185
15_43776514	15	43776514	-0.00361228098549963
15_43776871	15	43776871	-0.196901275493323
15_43776958	15	43776958	0.0516335606453562
15_43796176	15	43796176	0.0584040252116201
15_43798920	15	43798920	-0.0049499677210111
15_43801560	15	43801560	0.259575938488921
15_43801716	15	43801716	-0.00609754437509408
15_43835092	15	43835092	-0.0352438900346105
15_43851131	15	43851131	-0.29351579907184
15_43866351	15	43866351	0.111846104385239
15_43874204	15	43874204	0.398329560681661
15_43874372	15	43874372	-0.17897936749606
15_43879564	15	43879564	-0.314957037015035
15_43879627	15	43879627	-0.0446329301183313
15_44289113	15	44289113	-0.129292243395707
15_44380834	15	44380834	0.0481540868316266
15_44496419	15	44496419	-0.0321379791667889
15_44537210	15	44537210	-0.145032035572722
15_44563197	15	44563197	0.435129478884613
15_44572768	15	44572768	0.0260494349021682
15_44573537	15	44573537	0.165668803891386
15_44598256	15	44598256	0.257222741780826
15_44598256.1	15	44598256	0.257222741780826
15_44608461	15	44608461	0.0698087884838698
15_44608477	15	44608477	0.0826130641638274
15_44608461.1	15	44608461	0.0698087884838698
15_44608477.1	15	44608477	0.0826130641638274
15_44626492	15	44626492	0.369146365044724
15_44626492.1	15	44626492	0.369146365044724
15_44651559	15	44651559	0.448068534592111
15_44663584	15	44663584	0.250105906268417
15_44669058	15	44669058	0.0136657104463358
15_44672197	15	44672197	0.303172327641321
15_44674354	15	44674354	-0.483833949024481
15_44675649	15	44675649	-0.0932494934701761
15_44754936	15	44754936	-0.226004702321948
15_44755375	15	44755375	0.249043773377264
15_44767464	15	44767464	-0.0858699631045786
15_44956805	15	44956805	0.234692589758554
15_44958451	15	44958451	-0.145237884904724
15_45061173	15	45061173	0.169083468304151
15_45093372	15	45093372	0.165668803891386
15_45093372.1	15	45093372	0.165668803891386
15_45095011	15	45095011	-0.0344285777547093
15_45095821	15	45095821	-0.271063766486777
15_45095821.1	15	45095821	-0.271063766486777
15_45095881	15	45095881	-0.113246402035884
15_45095942	15	45095942	-0.00210160541198082
15_45098016	15	45098016	-0.161905854137119
15_45099816	15	45099816	0.0696997453606638
15_45099845	15	45099845	0.0136657104463358
15_45100153	15	45100153	0.0505024786267073
15_45100192	15	45100192	0.0580598298047892
15_45101848	15	45101848	-0.0524234800114367
15_45101940	15	45101940	0.340166535123522
15_45106311	15	45106311	0.101128551696675
15_45106562	15	45106562	0.170635056784735
15_45108193	15	45108193	0.241076206549408
15_45109561	15	45109561	0.199677696056285
15_45110705	15	45110705	-0.0915165262457207
15_45110705.1	15	45110705	-0.0915165262457207
15_45117580	15	45117580	-0.424455401945549
15_45120191	15	45120191	-0.204514459603198
15_45120237	15	45120237	0.0136657104463358
15_45120749	15	45120749	0.279255821183886
15_45135290	15	45135290	0.0567344323382219
15_45139086	15	45139086	-0.739694321970539
15_45139164	15	45139164	-0.423739601860962
15_45144124	15	45144124	0.400688833555583
15_45147453	15	45147453	0.191203895998523
15_45150698	15	45150698	0.133959944164048
15_45151144	15	45151144	-0.0643368015549374
15_45151935	15	45151935	0.28375487381408
15_45170383	15	45170383	0.32512680628263
15_45171972	15	45171972	-0.0712231871401773
15_45178278	15	45178278	0.195112581783868
15_45199072	15	45199072	-0.231446787390196
15_45253280	15	45253280	-0.150220374514636
15_45262069	15	45262069	0.138292364960081
15_45263223	15	45263223	0.0292625654973545
15_45263950	15	45263950	-0.14927286067987
15_45265120	15	45265120	-0.0794436939451457
15_45269353	15	45269353	-0.0712231871401773
15_45269512	15	45269512	-0.0973656019424081
15_45328787	15	45328787	-0.242173193983254
15_45362129	15	45362129	0.0136657104463358
15_45362129.1	15	45362129	0.0136657104463358
15_45369480	15	45369480	-0.073045922746995
15_45378553	15	45378553	-0.0112089581926935
15_45380831	15	45380831	-0.156259290995977
15_45402570	15	45402570	-0.131939611800563
15_45402693	15	45402693	-0.217114496382831
15_45402785	15	45402785	0.0280210034234057
15_45403092	15	45403092	0.000119178608388074
15_45403247	15	45403247	0.169784912363618
15_45403250	15	45403250	0.140299148977353
15_45417290	15	45417290	0.0602082963833659
15_45431050	15	45431050	-0.364845912807394
15_45445860	15	45445860	0.0396609189792803
15_45448194	15	45448194	0.183590711888648
15_45448329	15	45448329	0.0625753109272823
15_45448713	15	45448713	-0.0140792800365685
15_45450133	15	45450133	0.109243370428567
15_45450158	15	45450158	0.0648910338015089
15_45450256	15	45450256	0.0136657104463358
15_45487612	15	45487612	-0.0208226659389548
15_45488994	15	45488994	-0.206724357978964
15_45522130	15	45522130	0.0861782102307038
15_45659090	15	45659090	0.215973885739452
15_45673697	15	45673697	0.17749051235223
15_45676237	15	45676237	0.168388305244978
15_45689119	15	45689119	0.211994426892314
15_47761032	15	47761032	0.281146021311322
15_47761171	15	47761171	0.0910702141319423
15_47763032	15	47763032	0.0484311286070125
15_47764761	15	47764761	0.0759499887006786
15_47765874	15	47765874	0.193371732681234
15_47766129	15	47766129	0.0689481459475253
