"","Hugo_Symbol","num_patients"
"3598","WWC3",1
"3599","WWOX",1
"3600","WWTR1",1
"3601","XAF1",1
"3602","XIAP",1
"3603","XIRP2",1
"3604","XK",1
"3605","XKR6",1
"3606","XKR7",1
"3607","XPC",1
"3608","XPNPEP2",1
"3609","XRN2",1
"3610","XRRA1",1
"3611","YARS1",1
"3612","YBX3",1
"3613","YTHDC1",1
"3614","YWHAG",1
"3615","YY1",1
"3616","ZAR1",1
"3617","ZAR1L",1
"3618","ZBTB20",1
"3619","ZBTB21",1
"3620","ZBTB24",1
"3621","ZBTB37",1
"3622","ZBTB40",1
"3623","ZBTB48",1
"3624","ZBTB7B",1
"3625","ZC3H14",1
"3626","ZC3H4",1
"3627","ZCCHC18",1
"3628","ZDHHC1",1
"3629","ZDHHC14",1
"3630","ZDHHC18",1
"3631","ZDHHC8",1
"3632","ZEB1",1
"3633","ZFC3H1",1
"3634","ZFHX2",1
"3635","ZFP82",1
"3636","ZFPM2",1
"3637","ZFR2",1
"3638","ZFTA",1
"3639","ZFYVE19",1
"3640","ZFYVE28",1
"3641","ZFYVE9",1
"3642","ZHX1",1
"3643","ZIC1",1
"3644","ZIC2",1
"3645","ZKSCAN3",1
"3646","ZKSCAN8",1
"3647","ZMAT1",1
"3648","ZMIZ1",1
"3649","ZMYND8",1
"3650","ZNF100",1
"3651","ZNF107",1
"3652","ZNF124",1
"3653","ZNF155",1
"3654","ZNF169",1
"3655","ZNF180",1
"3656","ZNF185",1
"3657","ZNF195",1
"3658","ZNF197",1
"3659","ZNF205",1
"3660","ZNF208",1
"3661","ZNF226",1
"3662","ZNF229",1
"3663","ZNF230",1
"3664","ZNF236",1
"3665","ZNF254",1
"3666","ZNF317",1
"3667","ZNF333",1
"3668","ZNF34",1
"3669","ZNF358",1
"3670","ZNF366",1
"3671","ZNF395",1
"3672","ZNF416",1
"3673","ZNF429",1
"3674","ZNF441",1
"3675","ZNF454",1
"3676","ZNF471",1
"3677","ZNF503",1
"3678","ZNF516",1
"3679","ZNF517",1
"3680","ZNF519",1
"3681","ZNF536",1
"3682","ZNF541",1
"3683","ZNF544",1
"3684","ZNF559",1
"3685","ZNF567",1
"3686","ZNF568",1
"3687","ZNF574",1
"3688","ZNF575",1
"3689","ZNF579",1
"3690","ZNF620",1
"3691","ZNF622",1
"3692","ZNF628",1
"3693","ZNF644",1
"3694","ZNF652",1
"3695","ZNF653",1
"3696","ZNF654",1
"3697","ZNF672",1
"3698","ZNF674",1
"3699","ZNF678",1
"3700","ZNF692",1
"3701","ZNF730",1
"3702","ZNF763",1
"3703","ZNF768",1
"3704","ZNF774",1
"3705","ZNF778",1
"3706","ZNF782",1
"3707","ZNF784",1
"3708","ZNF789",1
"3709","ZNF790",1
"3710","ZNF821",1
"3711","ZNF843",1
"3712","ZNF845",1
"3713","ZNF860",1
"3714","ZNFX1",1
"3715","ZNRF2",1
"3716","ZNRF3",1
"3717","ZP1",1
"3718","ZP2",1
"3719","ZRANB3",1
"3720","ZSCAN10",1
"3721","ZSCAN18",1
"3722","ZSCAN5B",1
"3723","ZSCAN9",1
"3724","ZSWIM5",1
"3725","ZSWIM8",1
"3726","ZSWIM9",1
"3727","ZW10",1
"3728","ZXDC",1
"3729","ZZEF1",1
