	Chromosome	Position	81B_CM-_vs_81B_PBMC.tumour
19_6534717	19	6534717	0
19_6534830	19	6534830	0
19_6535039	19	6535039	0
19_6583319	19	6583319	0
19_6586145	19	6586145	0
19_6586179	19	6586179	0
19_6664944	19	6664944	0
19_6677978	19	6677978	0
19_6678451	19	6678451	0
19_6679500	19	6679500	0
19_6681980	19	6681980	0
19_6684999	19	6684999	0
19_6686181	19	6686181	0
19_6702146	19	6702146	0
19_6709693	19	6709693	0
19_6709837	19	6709837	0
19_6711059	19	6711059	0
19_6711122	19	6711122	0
19_6714024	19	6714024	0
19_6731202	19	6731202	0
19_6733278	19	6733278	0
19_6734221	19	6734221	0
19_6734226	19	6734226	0
19_6734281	19	6734281	0
19_6736656	19	6736656	0
19_6737470	19	6737470	0
19_6737505	19	6737505	0
19_6742988	19	6742988	0
19_6744898	19	6744898	0
19_6746072	19	6746072	0
19_6746439	19	6746439	0
19_6751282	19	6751282	0
19_6754209	19	6754209	0
19_6754602	19	6754602	0
19_6760696	19	6760696	0
19_6760942	19	6760942	0
19_6828442	19	6828442	0
19_6837050	19	6837050	0
19_6848052	19	6848052	0
19_6850751	19	6850751	0
19_6896472	19	6896472	0
19_6897162	19	6897162	0
19_6897271	19	6897271	0
19_6897453	19	6897453	0
19_6898658	19	6898658	0
19_6898670	19	6898670	0
19_6901880	19	6901880	0
19_6903909	19	6903909	0
19_6904126	19	6904126	0
19_6913696	19	6913696	0
19_6913800	19	6913800	0
19_6921857	19	6921857	0
19_6926367	19	6926367	0
19_6926385	19	6926385	0
19_6926549	19	6926549	0
19_6937631	19	6937631	0
19_6937647	19	6937647	0
19_7076407	19	7076407	0
19_7076446	19	7076446	0
19_7081420	19	7081420	0
19_7083110	19	7083110	0
19_7083618	19	7083618	0
19_7113162	19	7113162	0
19_7113758	19	7113758	0
19_7115465	19	7115465	0
19_7117072	19	7117072	0
19_7126626	19	7126626	0
19_7126627	19	7126627	0
19_7142988	19	7142988	0
19_7152764	19	7152764	0
19_7163054	19	7163054	0
19_7166365	19	7166365	0
19_7168075	19	7168075	0
19_7172515	19	7172515	0
19_7184402	19	7184402	0
19_7246650	19	7246650	0
19_7267508	19	7267508	0
19_7267735	19	7267735	0
19_7372879	19	7372879	0
19_7373068	19	7373068	0
19_7375784	19	7375784	0
19_7376751	19	7376751	0
19_7383356	19	7383356	0
19_7440114	19	7440114	0
19_7440277	19	7440277	0
19_7440446	19	7440446	0
19_7441914	19	7441914	0
19_7442050	19	7442050	0
19_7444229	19	7444229	0
19_7447130	19	7447130	0
19_7451184	19	7451184	0
19_7459960	19	7459960	0
19_7459969	19	7459969	0
19_7467372	19	7467372	0
19_7467421	19	7467421	0
19_7467525	19	7467525	0
19_7468881	19	7468881	0
19_7468937	19	7468937	0
19_7477220	19	7477220	0
19_7477282	19	7477282	0
19_7479576	19	7479576	0
19_7479588	19	7479588	0
19_7479696	19	7479696	0
19_7488973	19	7488973	0
19_7500849	19	7500849	0
19_7501036	19	7501036	0
19_7501102	19	7501102	0
19_7504205	19	7504205	0
19_7504396	19	7504396	0
19_7508401	19	7508401	0
19_7508411	19	7508411	0
19_7508415	19	7508415	0
19_7519337	19	7519337	0
19_7527954	19	7527954	0
19_7533840	19	7533840	0
19_7534905	19	7534905	0
19_7535969	19	7535969	0
19_7542855	19	7542855	0
19_7550002	19	7550002	0
19_7551056	19	7551056	0
19_7557048	19	7557048	0
19_7561248	19	7561248	0
19_7561542	19	7561542	0
19_7605272	19	7605272	0
19_7608212	19	7608212	0
19_7610483	19	7610483	0
19_7611576	19	7611576	0
19_7612435	19	7612435	0
19_7612554	19	7612554	0
19_7615553	19	7615553	0
19_7619805	19	7619805	0
19_7620661	19	7620661	0
19_7622560	19	7622560	0
19_7622780	19	7622780	0
19_7626006	19	7626006	0
19_7626157	19	7626157	0
19_7627246	19	7627246	0
19_7630619	19	7630619	0
19_7631792	19	7631792	0
19_7632457	19	7632457	0
19_7638737	19	7638737	0
19_7640229	19	7640229	0
19_7640255	19	7640255	0
19_7640273	19	7640273	0
19_7640470	19	7640470	0
19_7640497	19	7640497	0
19_7640565	19	7640565	0
19_7640566	19	7640566	0
19_7640651	19	7640651	0
19_7641772	19	7641772	0
19_7642064	19	7642064	0
19_7642816	19	7642816	0
19_7643172	19	7643172	0
19_7645248	19	7645248	0
19_7646267	19	7646267	0
19_7647391	19	7647391	0
19_7647478	19	7647478	0
19_7647800	19	7647800	0
19_7670203	19	7670203	0
19_7678593	19	7678593	0
19_7682407	19	7682407	0
19_7689215	19	7689215	0
19_7689261	19	7689261	0
19_7689308	19	7689308	0
19_7689325	19	7689325	0
19_7690170	19	7690170	0
19_7690451	19	7690451	0
19_7697257	19	7697257	0
19_7698776	19	7698776	0
19_7698817	19	7698817	0
19_7730795	19	7730795	0
19_7731770	19	7731770	0
19_7732072	19	7732072	0
19_7732113	19	7732113	0
19_7743069	19	7743069	0
19_7744193	19	7744193	0
19_7745535	19	7745535	0
19_7746486	19	7746486	0
19_7763429	19	7763429	0
19_7766741	19	7766741	0
19_7766742	19	7766742	0
19_7849088	19	7849088	0
19_7849136	19	7849136	0
19_7853118	19	7853118	0
19_7869190	19	7869190	0
19_7869384	19	7869384	0
19_7870537	19	7870537	0
19_7870830	19	7870830	0
19_7870908	19	7870908	0
19_7870978	19	7870978	0
19_7870993	19	7870993	0
19_7871242	19	7871242	0
19_7872194	19	7872194	0
19_7872399	19	7872399	0
19_7873263	19	7873263	0
19_7873564	19	7873564	0
19_7899723	19	7899723	0
19_7899731	19	7899731	0
19_7899991	19	7899991	0
19_7900184	19	7900184	0
19_7900667	19	7900667	0
19_7910734	19	7910734	0
19_7912383	19	7912383	0
19_7916448	19	7916448	0
19_7917538	19	7917538	0
19_7919053	19	7919053	0
19_7921513	19	7921513	0
19_7921753	19	7921753	0
19_7922633	19	7922633	0
19_7928091	19	7928091	0
19_7932690	19	7932690	0
19_7933501	19	7933501	0
19_7941105	19	7941105	0
19_7963660	19	7963660	0
19_8053008	19	8053008	0
19_8053116	19	8053116	0
19_8056211	19	8056211	0
19_8056226	19	8056226	0
19_8056476	19	8056476	0
19_8057853	19	8057853	0
19_8066119	19	8066119	0
19_8072168	19	8072168	0
19_8073158	19	8073158	0
19_8073220	19	8073220	0
19_8075093	19	8075093	0
19_8075153	19	8075153	0
19_8085509	19	8085509	0
19_8086211	19	8086211	0
19_8087174	19	8087174	0
19_8088112	19	8088112	0
19_8094455	19	8094455	0
19_8094478	19	8094478	0
19_8094525	19	8094525	0
19_8094535	19	8094535	0
19_8095450	19	8095450	0
19_8096013	19	8096013	0
19_8096072	19	8096072	0
19_8096554	19	8096554	0
19_8106183	19	8106183	0
19_8106184	19	8106184	0
19_8109382	19	8109382	0
19_8110886	19	8110886	0
19_8111069	19	8111069	0
19_8111712	19	8111712	0
19_8112006	19	8112006	0
19_8112063	19	8112063	0
19_8116798	19	8116798	0
19_8117274	19	8117274	0
19_8118924	19	8118924	0
19_8118987	19	8118987	0
19_8121328	19	8121328	0
19_8121371	19	8121371	0
19_8121379	19	8121379	0
19_8123513	19	8123513	0
19_8123553	19	8123553	0
19_8126300	19	8126300	0
19_8131615	19	8131615	0
19_8136414	19	8136414	0
19_8138303	19	8138303	0
19_8138557	19	8138557	0
19_8141511	19	8141511	0
19_8141960	19	8141960	0
19_8144923	19	8144923	0
19_8254574	19	8254574	0
19_8255645	19	8255645	0
19_8255671	19	8255671	0
19_8256678	19	8256678	0
19_8257001	19	8257001	0
19_8261982	19	8261982	0
19_8302475	19	8302475	0
19_8302825	19	8302825	0
19_8303874	19	8303874	0
19_8324460	19	8324460	0
19_8324699	19	8324699	0
19_8324777	19	8324777	0
19_8332971	19	8332971	0
19_8332992	19	8332992	0
19_8334091	19	8334091	0
19_8334388	19	8334388	0
19_8334574	19	8334574	0
19_8334588	19	8334588	0
19_8334915	19	8334915	0
19_8335124	19	8335124	0
19_8335276	19	8335276	0
19_8335281	19	8335281	0
19_8335737	19	8335737	0
19_8335767	19	8335767	0
19_8369301	19	8369301	0
19_8402107	19	8402107	0
19_8422000	19	8422000	0
19_8426783	19	8426783	0
19_8430672	19	8430672	0
19_8438383	19	8438383	0
19_8438461	19	8438461	0
19_8438526	19	8438526	0
19_8485893	19	8485893	0
19_8490285	19	8490285	0
19_8490675	19	8490675	0
19_8498572	19	8498572	0
19_8499051	19	8499051	0
19_8499119	19	8499119	0
19_8499582	19	8499582	0
19_8499585	19	8499585	0
19_8499639	19	8499639	0
19_8499727	19	8499727	0
19_8499763	19	8499763	0
19_8511490	19	8511490	0
19_8511536	19	8511536	0
19_8511786	19	8511786	0
19_8513151	19	8513151	0
19_8522465	19	8522465	0
19_8526895	19	8526895	0
19_8526902	19	8526902	0
19_8537038	19	8537038	0
19_8541950	19	8541950	0
19_8548059	19	8548059	0
19_8550174	19	8550174	0
19_8553175	19	8553175	0
19_8585379	19	8585379	0
19_8589246	19	8589246	0
19_8589470	19	8589470	0
19_8589902	19	8589902	0
19_8589986	19	8589986	0
19_8592141	19	8592141	0
19_8605097	19	8605097	0
19_8605262	19	8605262	0
19_8676789	19	8676789	0
19_8677192	19	8677192	0
19_8677298	19	8677298	0
19_8677305	19	8677305	0
19_8677438	19	8677438	0
19_8697946	19	8697946	0
19_8698592	19	8698592	0
19_8731601	19	8731601	0
19_8821292	19	8821292	0
19_8842707	19	8842707	0
19_8842808	19	8842808	0
19_8843098	19	8843098	0
19_8843125	19	8843125	0
19_8843246	19	8843246	0
19_8862912	19	8862912	0
19_8863312	19	8863312	0
19_8871528	19	8871528	0
19_8871595	19	8871595	0
19_8882863	19	8882863	0
19_8884976	19	8884976	0
19_8886739	19	8886739	0
19_8886832	19	8886832	0
19_8891157	19	8891157	0
19_8891159	19	8891159	0
19_8891193	19	8891193	0
19_8891937	19	8891937	0
19_8892939	19	8892939	0
19_8892942	19	8892942	0
19_8892969	19	8892969	0
19_8896018	19	8896018	0
19_8897518	19	8897518	0
19_8897601	19	8897601	0
19_8898965	19	8898965	0
19_8899982	19	8899982	0
19_8900736	19	8900736	0
19_8900784	19	8900784	0
19_8902144	19	8902144	0
19_8903875	19	8903875	0
19_8904680	19	8904680	0
19_8904995	19	8904995	0
19_8907765	19	8907765	0
19_8907864	19	8907864	0
19_8908929	19	8908929	0
19_8909477	19	8909477	0
19_8909478	19	8909478	0
19_8914195	19	8914195	0
19_8914318	19	8914318	0
19_8927440	19	8927440	0
19_8927709	19	8927709	0
19_8935292	19	8935292	0
19_8936591	19	8936591	0
19_8936629	19	8936629	0
19_8937342	19	8937342	0
19_8937359	19	8937359	0
19_8937659	19	8937659	0
19_8937666	19	8937666	0
19_8937887	19	8937887	0
19_8938646	19	8938646	0
19_8938942	19	8938942	0
19_8939069	19	8939069	0
19_8939133	19	8939133	0
19_8946265	19	8946265	0
19_8946306	19	8946306	0
19_8946732	19	8946732	0
19_8947028	19	8947028	0
19_8947045	19	8947045	0
19_8947118	19	8947118	0
19_8947664	19	8947664	0
19_8947728	19	8947728	0
19_8948231	19	8948231	0
19_8948240	19	8948240	0
19_8948266	19	8948266	0
19_8948556	19	8948556	0
19_8949449	19	8949449	0
19_8949740	19	8949740	0
19_8949865	19	8949865	0
19_8949980	19	8949980	0
19_8950377	19	8950377	0
19_8950422	19	8950422	0
19_8950883	19	8950883	0
19_8951121	19	8951121	0
19_8951234	19	8951234	0
19_8951504	19	8951504	0
19_8951627	19	8951627	0
19_8951739	19	8951739	0
19_8951868	19	8951868	0
19_8951927	19	8951927	0
19_8951955	19	8951955	0
19_8953221	19	8953221	0
19_8953962	19	8953962	0
19_8954149	19	8954149	0
19_8954237	19	8954237	0
19_8954339	19	8954339	0
19_8954920	19	8954920	0
19_8954956	19	8954956	0
19_8955407	19	8955407	0
19_8955456	19	8955456	0
19_8955714	19	8955714	0
19_8956040	19	8956040	0
19_8956959	19	8956959	0
19_8957822	19	8957822	0
19_8957854	19	8957854	0
19_8957901	19	8957901	0
19_8957999	19	8957999	0
19_8958184	19	8958184	0
19_8958304	19	8958304	0
19_8958613	19	8958613	0
19_8958875	19	8958875	0
19_8959282	19	8959282	0
19_8959518	19	8959518	0
19_8959549	19	8959549	0
19_8959573	19	8959573	0
19_8959588	19	8959588	0
19_8960197	19	8960197	0
19_8961231	19	8961231	0
19_8961240	19	8961240	0
19_8961923	19	8961923	0
19_8963211	19	8963211	0
19_8963224	19	8963224	0
19_8963341	19	8963341	0
19_8963397	19	8963397	0
19_8963817	19	8963817	0
19_8964541	19	8964541	0
19_8964561	19	8964561	0
19_8964670	19	8964670	0
19_8964694	19	8964694	0
19_8964813	19	8964813	0
19_8964816	19	8964816	0
19_8964908	19	8964908	0
19_8964959	19	8964959	0
19_8965061	19	8965061	0
19_8965724	19	8965724	0
19_8965870	19	8965870	0
19_8966182	19	8966182	0
19_8966227	19	8966227	0
19_8966253	19	8966253	0
19_8966315	19	8966315	0
19_8966588	19	8966588	0
19_8969786	19	8969786	0
19_8971780	19	8971780	0
19_8972498	19	8972498	0
19_8972751	19	8972751	0
19_8972757	19	8972757	0
19_8973115	19	8973115	0
19_8973507	19	8973507	0
19_8973557	19	8973557	0
19_8973623	19	8973623	0
19_8974020	19	8974020	0
19_8974034	19	8974034	0
19_8974277	19	8974277	0
19_8974738	19	8974738	0
19_8974765	19	8974765	0
19_8975273	19	8975273	0
19_8975282	19	8975282	0
19_8975447	19	8975447	0
19_8975505	19	8975505	0
19_8975748	19	8975748	0
19_8976143	19	8976143	0
19_8976267	19	8976267	0
19_8977065	19	8977065	0
19_8977234	19	8977234	0
19_8977341	19	8977341	0
19_8977985	19	8977985	0
19_8978045	19	8978045	0
19_8978996	19	8978996	0
19_8979204	19	8979204	0
19_8980419	19	8980419	0
19_8980428	19	8980428	0
19_8980848	19	8980848	0
19_8985576	19	8985576	0
19_8985599	19	8985599	0
19_9010290	19	9010290	0
19_9093631	19	9093631	0
19_9093743	19	9093743	0
19_9093871	19	9093871	0
19_9102350	19	9102350	0
19_9102403	19	9102403	0
19_9102720	19	9102720	0
19_9102857	19	9102857	0
19_9102975	19	9102975	0
19_9115009	19	9115009	0
19_9115297	19	9115297	0
19_9115516	19	9115516	0
19_9126587	19	9126587	0
19_9126888	19	9126888	0
19_9156626	19	9156626	0
19_9158053	19	9158053	0
19_9160548	19	9160548	0
19_9160885	19	9160885	0
19_9161031	19	9161031	0
19_9186570	19	9186570	0
19_9186597	19	9186597	0
19_9214187	19	9214187	0
19_9214265	19	9214265	0
19_9214602	19	9214602	0
19_9251667	19	9251667	0
19_9251767	19	9251767	0
19_9251769	19	9251769	0
19_9296360	19	9296360	0
19_9296792	19	9296792	0
19_9324196	19	9324196	0
19_9339306	19	9339306	0
19_9342485	19	9342485	0
19_9342511	19	9342511	0
19_9379069	19	9379069	0
19_9379557	19	9379557	0
19_9380084	19	9380084	0
19_9380138	19	9380138	0
19_9380996	19	9380996	0
19_9381465	19	9381465	0
19_9381694	19	9381694	0
19_9382392	19	9382392	0
19_9414174	19	9414174	0
19_9467612	19	9467612	0
19_9467694	19	9467694	0
19_9536222	19	9536222	0
19_9617737	19	9617737	0
19_9658125	19	9658125	0
19_9757602	19	9757602	0
19_9757728	19	9757728	0
19_9758024	19	9758024	0
19_9758284	19	9758284	0
19_9758672	19	9758672	0
19_9793029	19	9793029	0
19_9811032	19	9811032	0
19_9811121	19	9811121	0
19_9811272	19	9811272	0
19_9818427	19	9818427	0
19_9838052	19	9838052	0
19_9854270	19	9854270	0
19_9854666	19	9854666	0
19_9856816	19	9856816	0
19_9860717	19	9860717	0
19_9960671	19	9960671	0
19_9960756	19	9960756	0
19_9966314	19	9966314	0
19_9969634	19	9969634	0
19_9977595	19	9977595	0
19_9977684	19	9977684	0
19_9985890	19	9985890	0
19_9991816	19	9991816	0
19_9996260	19	9996260	0
19_10005618	19	10005618	0
19_10006100	19	10006100	0
19_10013467	19	10013467	0
19_10021614	19	10021614	0
19_10089244	19	10089244	0
19_10093499	19	10093499	0
19_10096277	19	10096277	0
19_10102595	19	10102595	0
19_10106662	19	10106662	0
19_10107354	19	10107354	0
19_10107848	19	10107848	0
19_10110542	19	10110542	0
19_10111132	19	10111132	0
19_10113767	19	10113767	0
19_10113850	19	10113850	0
19_10113872	19	10113872	0
19_10114109	19	10114109	0
19_10114261	19	10114261	0
19_10114395	19	10114395	0
19_10114439	19	10114439	0
19_10114659	19	10114659	0
19_10115376	19	10115376	0
19_10117171	19	10117171	0
19_10135679	19	10135679	0
19_10135718	19	10135718	0
19_10154636	19	10154636	0
19_10156401	19	10156401	0
19_10159917	19	10159917	0
19_10180437	19	10180437	0
19_10194914	19	10194914	0
19_10223856	19	10223856	0
19_10224049	19	10224049	0
19_10224264	19	10224264	0
19_10259459	19	10259459	0
19_10274864	19	10274864	0
19_10284116	19	10284116	0
19_10284632	19	10284632	0
19_10284792	19	10284792	0
19_10284826	19	10284826	0
19_10285002	19	10285002	0
19_10292692	19	10292692	0
19_10296493	19	10296493	0
19_10296610	19	10296610	0
19_10305136	19	10305136	0
19_10315746	19	10315746	0
19_10315921	19	10315921	0
19_10315957	19	10315957	0
19_10315991	19	10315991	0
19_10317768	19	10317768	0
19_10321100	19	10321100	0
19_10322684	19	10322684	0
19_10333991	19	10333991	0
19_10334593	19	10334593	0
19_10335892	19	10335892	0
19_10339075	19	10339075	0
19_10339102	19	10339102	0
19_10352442	19	10352442	0
19_10354167	19	10354167	0
19_10357514	19	10357514	0
19_10357771	19	10357771	0
19_10359243	19	10359243	0
19_10361776	19	10361776	0
19_10378250	19	10378250	0
19_10378293	19	10378293	0
19_10380676	19	10380676	0
19_10393271	19	10393271	0
19_10449115	19	10449115	0
19_10457992	19	10457992	0
19_10461648	19	10461648	0
19_10463822	19	10463822	0
19_10467155	19	10467155	0
19_10503548	19	10503548	0
19_10503556	19	10503556	0
19_10513963	19	10513963	0
19_10514037	19	10514037	0
19_10514391	19	10514391	0
19_10514445	19	10514445	0
19_10547195	19	10547195	0
19_10549013	19	10549013	0
19_10552888	19	10552888	0
19_10557805	19	10557805	0
19_10557997	19	10557997	0
19_10558041	19	10558041	0
19_10559668	19	10559668	0
19_10559891	19	10559891	0
19_10560316	19	10560316	0
19_10561214	19	10561214	0
19_10565908	19	10565908	0
19_10566005	19	10566005	0
19_10575018	19	10575018	0
19_10581324	19	10581324	0
19_10581375	19	10581375	0
19_10581389	19	10581389	0
19_10583892	19	10583892	0
19_10584044	19	10584044	0
19_10585017	19	10585017	0
19_10602536	19	10602536	0
19_10627739	19	10627739	0
19_10627963	19	10627963	0
19_10631490	19	10631490	0
19_10631494	19	10631494	0
19_10637694	19	10637694	0
19_10637706	19	10637706	0
19_10643301	19	10643301	0
19_10643361	19	10643361	0
19_10682180	19	10682180	0
19_10689217	19	10689217	0
19_10783059	19	10783059	0
19_10783060	19	10783060	0
19_10797401	19	10797401	0
19_10829116	19	10829116	0
19_10833420	19	10833420	0
19_10833449	19	10833449	0
19_10836167	19	10836167	0
19_10850348	19	10850348	0
19_10850543	19	10850543	0
19_10859934	19	10859934	0
19_10913885	19	10913885	0
19_10923363	19	10923363	0
19_10924170	19	10924170	0
19_10925719	19	10925719	0
19_10925743	19	10925743	0
19_10929048	19	10929048	0
19_10985308	19	10985308	0
19_10987736	19	10987736	0
19_10991317	19	10991317	0
19_10995189	19	10995189	0
19_10996359	19	10996359	0
19_11003328	19	11003328	0
19_11012946	19	11012946	0
19_11021865	19	11021865	0
19_11024423	19	11024423	0
19_11025530	19	11025530	0
19_11033481	19	11033481	0
19_11035015	19	11035015	0
19_11041363	19	11041363	0
19_11056234	19	11056234	0
19_11058324	19	11058324	0
19_11061817	19	11061817	0
19_11079088	19	11079088	0
19_11100245	19	11100245	0
19_11107402	19	11107402	0
19_11107432	19	11107432	0
19_11110613	19	11110613	0
19_11110735	19	11110735	0
19_11110767	19	11110767	0
19_11110781	19	11110781	0
19_11111506	19	11111506	0
19_11116926	19	11116926	0
19_11120205	19	11120205	0
19_11123265	19	11123265	0
19_11131368	19	11131368	0
19_11131969	19	11131969	0
19_11132310	19	11132310	0
19_11146354	19	11146354	0
19_11148044	19	11148044	0
19_11149112	19	11149112	0
19_11169862	19	11169862	0
19_11176662	19	11176662	0
19_11176736	19	11176736	0
19_11178453	19	11178453	0
19_11178701	19	11178701	0
19_11193042	19	11193042	0
19_11193154	19	11193154	0
19_11193267	19	11193267	0
19_11193491	19	11193491	0
19_11193728	19	11193728	0
19_11193776	19	11193776	0
19_11194485	19	11194485	0
19_11204280	19	11204280	0
19_11208922	19	11208922	0
19_11208960	19	11208960	0
19_11213182	19	11213182	0
19_11214289	19	11214289	0
19_11214559	19	11214559	0
19_11215443	19	11215443	0
19_11215909	19	11215909	0
19_11217056	19	11217056	0
19_11221884	19	11221884	0
19_11221894	19	11221894	0
19_11222144	19	11222144	0
19_11235602	19	11235602	0
19_11237653	19	11237653	0
19_11238235	19	11238235	0
19_11238250	19	11238250	0
19_11238284	19	11238284	0
19_11239650	19	11239650	0
19_11239812	19	11239812	0
19_11250944	19	11250944	0
19_11250964	19	11250964	0
19_11252185	19	11252185	0
19_11252192	19	11252192	0
19_11252958	19	11252958	0
19_11298229	19	11298229	0
19_11306725	19	11306725	0
19_11325446	19	11325446	0
19_11337256	19	11337256	0
19_11342542	19	11342542	0
19_11342675	19	11342675	0
19_11354719	19	11354719	0
19_11362620	19	11362620	0
19_11374876	19	11374876	0
19_11378049	19	11378049	0
19_11378084	19	11378084	0
19_11381138	19	11381138	0
19_11400067	19	11400067	0
19_11416089	19	11416089	0
19_11416954	19	11416954	0
19_11418764	19	11418764	0
19_11422775	19	11422775	0
19_11430745	19	11430745	0
19_11431011	19	11431011	0
19_11434844	19	11434844	0
19_11434872	19	11434872	0
19_11436382	19	11436382	0
19_11447118	19	11447118	0
19_11447555	19	11447555	0
19_11448965	19	11448965	0
19_11448986	19	11448986	0
19_11449092	19	11449092	0
19_11449394	19	11449394	0
19_11458321	19	11458321	0
19_11466211	19	11466211	0
19_11466783	19	11466783	0
19_11487320	19	11487320	0
19_11487425	19	11487425	0
19_11487473	19	11487473	0
19_11487478	19	11487478	0
19_11487668	19	11487668	0
19_11487785	19	11487785	0
19_11496118	19	11496118	0
19_11506247	19	11506247	0
19_11507815	19	11507815	0
19_11507951	19	11507951	0
19_11510637	19	11510637	0
19_11547824	19	11547824	0
19_11547838	19	11547838	0
19_11549398	19	11549398	0
19_11549496	19	11549496	0
19_11549723	19	11549723	0
19_11550111	19	11550111	0
19_11550211	19	11550211	0
19_11552915	19	11552915	0
19_11553908	19	11553908	0
19_11576829	19	11576829	0
19_11616924	19	11616924	0
19_11616948	19	11616948	0
19_11617550	19	11617550	0
19_11617634	19	11617634	0
19_11777703	19	11777703	0
19_11780106	19	11780106	0
19_11780407	19	11780407	0
19_11780433	19	11780433	0
19_11780984	19	11780984	0
19_11781405	19	11781405	0
19_11781440	19	11781440	0
19_11805984	19	11805984	0
19_11806404	19	11806404	0
19_11806822	19	11806822	0
19_11807071	19	11807071	0
19_11830320	19	11830320	0
19_11830347	19	11830347	0
19_11830406	19	11830406	0
19_11831439	19	11831439	0
19_11831547	19	11831547	0
19_11831642	19	11831642	0
19_11831858	19	11831858	0
19_11831956	19	11831956	0
19_11831991	19	11831991	0
19_11832737	19	11832737	0
19_11867315	19	11867315	0
19_11868349	19	11868349	0
19_11887941	19	11887941	0
19_11903924	19	11903924	0
19_11905454	19	11905454	0
19_11947527	19	11947527	0
19_11948728	19	11948728	0
19_11949668	19	11949668	0
19_11950232	19	11950232	0
19_11978245	19	11978245	0
19_11978252	19	11978252	0
19_11978549	19	11978549	0
19_11978894	19	11978894	0
19_11978990	19	11978990	0
19_12016555	19	12016555	0
19_12044333	19	12044333	0
19_12075333	19	12075333	0
19_12075620	19	12075620	0
19_12075796	19	12075796	0
19_12075917	19	12075917	0
19_12075946	19	12075946	0
19_12076186	19	12076186	0
19_12076420	19	12076420	0
19_12076923	19	12076923	0
19_12077092	19	12077092	0
19_12111444	19	12111444	0
19_12112338	19	12112338	0
19_12112460	19	12112460	0
19_12113357	19	12113357	0
19_12133842	19	12133842	0
19_12142675	19	12142675	0
19_12145543	19	12145543	0
19_12146097	19	12146097	0
19_12186678	19	12186678	0
19_12208880	19	12208880	0
19_12272711	19	12272711	0
19_12272725	19	12272725	0
19_12272743	19	12272743	0
19_12272928	19	12272928	0
19_12273454	19	12273454	0
19_12318693	19	12318693	0
19_12319099	19	12319099	0
19_12319413	19	12319413	0
19_12319717	19	12319717	0
19_12350398	19	12350398	0
19_12350430	19	12350430	0
19_12350642	19	12350642	0
19_12350703	19	12350703	0
19_12350709	19	12350709	0
19_12350742	19	12350742	0
19_12365904	19	12365904	0
19_12391487	19	12391487	0
19_12391643	19	12391643	0
19_12391973	19	12391973	0
19_12430157	19	12430157	0
19_12430400	19	12430400	0
19_12430468	19	12430468	0
19_12430611	19	12430611	0
19_12430718	19	12430718	0
19_12430728	19	12430728	0
19_12430730	19	12430730	0
19_12430733	19	12430733	0
19_12430789	19	12430789	0
19_12430981	19	12430981	0
19_12431747	19	12431747	0
19_12431839	19	12431839	0
19_12431840	19	12431840	0
19_12431884	19	12431884	0
19_12431893	19	12431893	0
19_12465235	19	12465235	0
19_12548847	19	12548847	0
19_12581187	19	12581187	0
19_12609925	19	12609925	0
19_12628840	19	12628840	0
19_12647272	19	12647272	0
19_12649959	19	12649959	0
19_12652193	19	12652193	0
19_12658359	19	12658359	0
19_12661276	19	12661276	0
19_12663718	19	12663718	0
19_12663723	19	12663723	0
19_12663747	19	12663747	0
19_12669199	19	12669199	0
19_12669365	19	12669365	0
19_12669390	19	12669390	0
19_12675556	19	12675556	0
19_12681563	19	12681563	0
19_12681576	19	12681576	0
19_12688151	19	12688151	0
19_12688188	19	12688188	0
19_12688198	19	12688198	0
19_12689248	19	12689248	0
19_12689992	19	12689992	0
19_12694617	19	12694617	0
19_12694711	19	12694711	0
19_12694925	19	12694925	0
19_12696373	19	12696373	0
19_12702137	19	12702137	0
19_12702869	19	12702869	0
19_12703730	19	12703730	0
19_12705363	19	12705363	0
19_12705745	19	12705745	0
19_12706298	19	12706298	0
19_12745415	19	12745415	0
19_12755028	19	12755028	0
19_12755620	19	12755620	0
19_12756161	19	12756161	0
19_12757736	19	12757736	0
19_12757991	19	12757991	0
19_12763341	19	12763341	0
19_12766150	19	12766150	0
19_12767887	19	12767887	0
19_12770971	19	12770971	0
19_12771013	19	12771013	0
19_12772206	19	12772206	0
19_12772212	19	12772212	0
19_12792548	19	12792548	0
19_12804301	19	12804301	0
19_12806706	19	12806706	0
19_12807469	19	12807469	0
19_12810121	19	12810121	0
19_12813203	19	12813203	0
19_12813343	19	12813343	0
19_12825879	19	12825879	0
19_12829923	19	12829923	0
19_12847883	19	12847883	0
19_12852329	19	12852329	0
19_12865070	19	12865070	0
19_12867841	19	12867841	0
19_12869250	19	12869250	0
19_12873646	19	12873646	0
19_12878746	19	12878746	0
19_12881028	19	12881028	0
19_12885926	19	12885926	0
19_12896370	19	12896370	0
19_12896943	19	12896943	0
19_12897357	19	12897357	0
19_12899706	19	12899706	0
19_12900061	19	12900061	0
19_12900120	19	12900120	0
19_12924192	19	12924192	0
19_12924703	19	12924703	0
19_12924708	19	12924708	0
19_12928647	19	12928647	0
19_12928844	19	12928844	0
19_12930628	19	12930628	0
19_12948334	19	12948334	0
19_12948536	19	12948536	0
19_12948749	19	12948749	0
19_12948812	19	12948812	0
19_12954465	19	12954465	0
19_12954497	19	12954497	0
19_12956932	19	12956932	0
19_13081837	19	13081837	0
19_13099363	19	13099363	0
19_13099649	19	13099649	0
19_13105322	19	13105322	0
19_13107603	19	13107603	0
19_13107636	19	13107636	0
