	Chromosome	Position	124B_T1_vs_124B_PBMC.tumour
16_69165386	16	69165386	0.284060999323128
16_69167147	16	69167147	0.340486432785947
16_69270145	16	69270145	0.176304818967245
16_69330079	16	69330079	-0.0720828109021471
16_69330303	16	69330303	-0.0238276422949261
16_69330534	16	69330534	0.264297744501698
16_69330937	16	69330937	0.163379516900665
16_69331087	16	69331087	0.180016117250491
16_69331089	16	69331089	0.222660454658985
16_69336512	16	69336512	0.13650381090927
16_69336512.1	16	69336512	0.13650381090927
16_69336704	16	69336704	0.216282884888268
16_69339511	16	69339511	0.266936821531919
16_69340381	16	69340381	0.549955059296163
16_69343567	16	69343567	0.189149352297661
16_69347810	16	69347810	0.0210265934893343
16_69347843	16	69347843	0.318008331246466
16_69351738	16	69351738	0.482160507357632
16_69366898	16	69366898	0.338641695505614
16_69459101	16	69459101	0.114135997880816
16_69691794	16	69691794	0.375310061689082
16_69691904	16	69691904	0.273089881502125
16_69692351	16	69692351	0.21196937620073
16_69693176	16	69693176	0.215199141178324
16_69710994	16	69710994	0.0485073299114413
16_69711242	16	69711242	0.535599766319093
16_69718470	16	69718470	0.605989094210491
16_69742403	16	69742403	0.568514388791827
16_69742474	16	69742474	0.480458212126632
16_69799183	16	69799183	0.0937829359246486
16_69842088	16	69842088	0.289515429415236
16_69888127	16	69888127	0.00637981752493299
16_69933994	16	69933994	0.605989094210491
16_69936426	16	69936426	-0.0529739879544426
16_69954455	16	69954455	0.365361101424976
16_69954470	16	69954470	0.502153283225951
16_70130431	16	70130431	0.376507248087723
16_70136319	16	70136319	0.30000254319215
16_70156495	16	70156495	0.0776101218557017
16_70156498	16	70156498	0.0922852766591562
16_70156640	16	70156640	0.262034692993129
16_70156667	16	70156667	0.25852590721599
16_70156781	16	70156781	0.450710868732579
16_70251087	16	70251087	0.629258873533338
16_70251714	16	70251714	0.535599766319093
16_70251812	16	70251812	0.16018934116096
16_70251896	16	70251896	0.143017117867945
16_70252728	16	70252728	0.396535728581541
16_70252728.1	16	70252728	0.396535728581541
16_70253671	16	70253671	0.552747072933511
16_70265553	16	70265553	0.190951594931647
16_70282700	16	70282700	0.516984088151746
16_70294876	16	70294876	-0.110217939788918
16_70331820	16	70331820	0.595496720392848
16_70333558	16	70333558	0.271004846497682
16_70361484	16	70361484	0.395875002652479
16_70398216	16	70398216	0.0881407893478713
16_70466181	16	70466181	0.100753785960069
16_70468951	16	70468951	0.605989094210491
16_70470982	16	70470982	0.173029686934384
16_70473004	16	70473004	0.18149126568258
16_70474948	16	70474948	0.287306658826782
16_70478446	16	70478446	0.576241750816438
16_70479280	16	70479280	0.149350690464874
16_70481788	16	70481788	0.0347015303864108
16_70496353	16	70496353	0.459147705881219
16_70512331	16	70512331	0.325881175017755
16_70535312	16	70535312	0.291115756857079
16_70556995	16	70556995	0.374042366160794
16_70567422	16	70567422	0.148138511392674
16_70568318	16	70568318	0.325881175017755
16_70657086	16	70657086	0.076521706081038
16_70660067	16	70660067	0.402455700125358
16_70660153	16	70660153	0.192979276278629
16_70664274	16	70664274	0.219930661903413
16_70664289	16	70664289	0.197904355573414
16_70665484	16	70665484	0.0325222323271637
16_70685792	16	70685792	-0.148898407952978
16_70687968	16	70687968	0.377720106537373
16_70731408	16	70731408	0.302596950760556
16_70800838	16	70800838	0.00542973843831594
16_70800853	16	70800853	0.0369681373583557
16_70920615	16	70920615	0.506453420659576
16_71067303	16	71067303	0.591342318246089
16_71184886	16	71184886	0.166076926292617
16_71186799	16	71186799	0.0767360260756219
16_71186852	16	71186852	-0.00481341144592519
16_71203799	16	71203799	0.0342019822370675
16_71284674	16	71284674	0.142705150077587
16_71285636	16	71285636	0.389066613231009
16_71285678	16	71285678	0.280546515146891
16_71432185	16	71432185	0.390260403155054
16_71433324	16	71433324	0.0931763792451697
16_71448324	16	71448324	0.137436085604645
16_71449100	16	71449100	0.232530698683046
16_71449442	16	71449442	0.392995370876292
16_71453303	16	71453303	0.314757796546045
16_71475685	16	71475685	0.0925798545143683
16_71475731	16	71475731	0.0781705005929432
16_71475893	16	71475893	-0.0448613421671228
16_71476059	16	71476059	0.138863083783192
16_71537379	16	71537379	0.248832511012147
16_71537755	16	71537755	0.13498278278642
16_71567563	16	71567563	0.296661036102762
16_71575953	16	71575953	-0.0129207384340034
16_71575953.1	16	71575953	-0.0129207384340034
16_71626642	16	71626642	0.110031599548079
16_71634399	16	71634399	0.190951594931647
16_71634731	16	71634731	0.110293931586422
16_71640979	16	71640979	0.414369021668859
16_71641040	16	71641040	0.316482477015506
16_71648927	16	71648927	0.668354975170864
16_71649856	16	71649856	0.58581121227286
16_71669306	16	71669306	0.0210265934893343
16_71676525	16	71676525	0.218063440548888
16_71678883	16	71678883	0.309531686839246
16_71739287	16	71739287	0.42312503706068
16_71756129	16	71756129	0.654083382411536
16_71769686	16	71769686	0.0359769349553058
16_71773053	16	71773053	0.230479959118284
16_71850306	16	71850306	0.223519457388077
16_71850466	16	71850466	0.129551050267503
16_71851530	16	71851530	0.0937829359246486
16_71860480	16	71860480	0.583621281182036
16_71861859	16	71861859	0.368949896909641
16_71861874	16	71861874	0.379074114183349
16_71916547	16	71916547	0.436064092768178
16_71924122	16	71924122	0.448036734434254
16_71927632	16	71927632	0.324807341666437
16_71934018	16	71934018	0.487807667862176
16_71934062	16	71934062	0.250052107158229
16_71944166	16	71944166	0.469616652479205
16_71949873	16	71949873	0.0210265934893343
16_71953034	16	71953034	0.148782140687707
16_71954154	16	71954154	0.165416502824509
16_71954207	16	71954207	0.161889129329184
16_71967211	16	71967211	-0.0295994795806336
16_71967237	16	71967237	0.0578633616697057
16_71970053	16	71970053	0.0510838273455143
16_71973333	16	71973333	0.114135997880816
16_71973500	16	71973500	0.256404656420263
16_71977282	16	71977282	0.243419014825782
16_71977294	16	71977294	0.203504645274732
16_71977362	16	71977362	0.046337682018522
16_71979898	16	71979898	0.605989094210491
16_71986235	16	71986235	0.0805276052379959
16_71986319	16	71986319	0.427651852951978
16_71986330	16	71986330	0.321259617277378
16_71986395	16	71986395	0.0427216645886534
16_71986424	16	71986424	0.298560569018243
16_71993292	16	71993292	0.175197523617095
16_71998332	16	71998332	0.445911878724525
16_72021212	16	72021212	0.17483192956837
16_72023483	16	72023483	0.478877176307151
16_72023522	16	72023522	0.432452839215799
16_72024540	16	72024540	0.338216769370033
16_72024540.1	16	72024540	0.338216769370033
16_72024540.2	16	72024540	0.338216769370033
16_72024540.3	16	72024540	0.338216769370033
16_72056163	16	72056163	0.506453420659576
16_72064814	16	72064814	0.719645876006058
16_72073966	16	72073966	0.488531512662313
16_72076630	16	72076630	0.325881175017755
16_72076690	16	72076690	0.030942062354417
16_72076793	16	72076793	0.295465762595378
16_72076882	16	72076882	0.422389155871102
16_72086784	16	72086784	0.476030500085823
16_72089108	16	72089108	0.468485570460556
16_72096204	16	72096204	0.561594974852037
16_72096304	16	72096304	0.339556111914832
16_72096916	16	72096916	0.00924942571298076
16_72101115	16	72101115	0.39097620323964
16_72103662	16	72103662	-0.0355569348770331
16_72104542	16	72104542	0.265263403869002
16_72108349	16	72108349	0.286371160010329
16_72112743	16	72112743	0.578083097640606
16_72122943	16	72122943	0.279760861889503
16_72125403	16	72125403	-0.117949819659476
16_72139389	16	72139389	0.443969290853524
16_72150730	16	72150730	0.441869714449384
16_72150732	16	72150732	0.461599184875316
16_72164459	16	72164459	0.0340827463147805
16_72664803	16	72664803	0.284060999323128
16_72664833	16	72664833	0.192792941755814
16_72665219	16	72665219	0.551541310188114
16_72745407	16	72745407	0.15066187390593
16_72788397	16	72788397	0.0210265934893343
16_72795731	16	72795731	0.205451164626762
16_72796509	16	72796509	0.347836909756443
16_72796631	16	72796631	0.895495711405475
16_72797212	16	72797212	0.200732615724232
16_72797477	16	72797477	0.285923743340318
16_72797483	16	72797483	0.324807341666437
16_72800124	16	72800124	0.22747747095676
16_72950769	16	72950769	0.506453420659576
16_72957761	16	72957761	0.170602949539844
16_72957816	16	72957816	0.308466311991406
16_72958298	16	72958298	0.176677463949529
16_72958376	16	72958376	0.562920372318604
16_72958544	16	72958544	0.383596672874043
16_72958768	16	72958768	0.13650381090927
16_72958805	16	72958805	0.0811475859269053
16_72959616	16	72959616	0.175060222161755
16_72959710	16	72959710	0.132919473560232
16_72959783	16	72959783	0.168583781903192
16_72959826	16	72959826	0.222660454658985
16_72959924	16	72959924	0.1934937894941
16_73127448	16	73127448	0.0894135684695844
16_73127529	16	73127529	0.399538216743064
16_74413581	16	74413581	0.202266908159481
16_74413587	16	74413587	0.197056957580834
16_74413629	16	74413629	0.316033389061408
16_74456658	16	74456658	0.258065790790184
16_74503693	16	74503693	0.262999383795299
16_74630845	16	74630845	0.462536304129369
16_74630912	16	74630912	0.431310562797544
16_74636560	16	74636560	0.258718151208665
16_74637934	16	74637934	0.479317290722062
16_74692410	16	74692410	0.21367167143173
16_74714196	16	74714196	0.0834906804359879
16_74714196.1	16	74714196	0.0834906804359879
16_74716453	16	74716453	0.0897393435733486
16_74718278	16	74718278	0.395422108270832
16_74718327	16	74718327	0.498605558836891
16_74718351	16	74718351	0.387154492287232
16_74719003	16	74719003	0.135197613408645
16_74719003.1	16	74719003	0.135197613408645
16_74726301	16	74726301	0.108489434739674
16_74874239	16	74874239	0.364980994706696
16_74887695	16	74887695	0.583446525559402
16_74892523	16	74892523	0.441602276309608
16_74909573	16	74909573	0.282072446229674
16_74912155	16	74912155	0.31225789115378
16_74965814	16	74965814	0.244991434644536
16_75002325	16	75002325	0.392995370876292
16_75112800	16	75112800	0.361366725490577
16_75112813	16	75112813	0.332228281783638
16_75113997	16	75113997	0.506453420659576
16_75114169	16	75114169	0.767740164207103
16_75114533	16	75114533	0.138066014679554
16_75114652	16	75114652	0.176304818967245
16_75114681	16	75114681	0.280670410122354
16_75115268	16	75115268	0.374663548104035
16_75116644	16	75116644	-0.421491642211617
16_75169365	16	75169365	0.496364603035992
16_75169371	16	75169371	0.42745096246347
16_75169947	16	75169947	0.475202486675136
16_75170174	16	75170174	0.324218125795111
16_75222651	16	75222651	0.296133831623703
16_75222727	16	75222727	0.479611808440935
16_75224883	16	75224883	0.480458212126632
16_75229918	16	75229918	0.412605119944189
16_75233868	16	75233868	0.487344597711871
16_75235064	16	75235064	0.474392211427277
16_75235226	16	75235226	0.406680285987084
16_75235831	16	75235831	0.592932941385044
16_75242622	16	75242622	0.0342019822370675
16_75243088	16	75243088	0.595262687617432
16_75294018	16	75294018	0.548273596354203
16_75451727	16	75451727	0.516157683981425
16_75451740	16	75451740	0.370475751140601
16_75463431	16	75463431	-0.0295994795806336
16_75463442	16	75463442	-0.281536176531097
16_75464484	16	75464484	0.130255663244093
16_75464520	16	75464520	0.211848935824913
16_75464524	16	75464524	0.226495711789314
16_75474556	16	75474556	0.166877459952789
16_75474694	16	75474694	0.862328847470276
16_75474694.1	16	75474694	0.862328847470276
16_75475200	16	75475200	0.325881175017755
16_75475200.1	16	75475200	0.325881175017755
16_75477583	16	75477583	0.804215204416186
16_75477583.1	16	75477583	0.804215204416186
16_75478502	16	75478502	0.399538216743064
16_75478502.1	16	75478502	0.399538216743064
16_75478502.2	16	75478502	0.399538216743064
16_75478773	16	75478773	0.284060999323128
16_75478836	16	75478836	0.664234235246444
16_75479571	16	75479571	0.484973693249125
16_75479700	16	75479700	0.286616704226885
16_75529421	16	75529421	0.290213226304723
16_75529510	16	75529510	0.153130129496679
16_75530184	16	75530184	0.284060999323128
16_75530369	16	75530369	0.737233627488743
16_75540018	16	75540018	0.160751357155947
16_75540045	16	75540045	0.173029686934384
16_75540132	16	75540132	0.421564523073063
16_75556119	16	75556119	0.342954688376697
16_75556215	16	75556215	0.108489434739674
16_75612497	16	75612497	0.518526252960151
16_75612593	16	75612593	0.666110086648061
16_75612613	16	75612613	0.584927478682661
16_75612785	16	75612785	0.169889979403817
16_75612787	16	75612787	0.0965776264965111
16_75618653	16	75618653	-0.179272056996497
16_75627905	16	75627905	0.219930661903413
16_75628590	16	75628590	0.0210265934893343
16_75635969	16	75635969	0.568514388791827
16_75644376	16	75644376	0.0833108717436772
16_75660555	16	75660555	0.324642810099755
16_75660674	16	75660674	0.519832450460776
16_75694470	16	75694470	0.35689387933457
16_75714293	16	75714293	0.321421526827055
16_75714365	16	75714365	0.567169845319962
16_75714554	16	75714554	0.0716526665593026
16_75714807	16	75714807	0.286487736717668
16_75714908	16	75714908	0.469487094305628
16_75715064	16	75715064	0.126821257511931
16_75718280	16	75718280	0.315769859050466
16_75718364	16	75718364	0.166076926292617
16_75718421	16	75718421	-0.0733007890588189
16_75760054	16	75760054	0.337883698829275
16_75760840	16	75760840	0.464633244964949
16_76448065	16	76448065	0.180504807496531
16_76448178	16	76448178	0.0520534891099589
16_76448189	16	76448189	0.12133149928502
16_76448850	16	76448850	0.051614913322757
16_76452684	16	76452684	0.180807037526103
16_76489858	16	76489858	0.860561921296088
16_76498686	16	76498686	0.424748779540344
16_76535585	16	76535585	0.442323083239861
16_76540767	16	76540767	0.628287761319265
16_77191509	16	77191509	0.159854298186651
16_77191541	16	77191541	0.312792717866444
16_77194492	16	77194492	-0.0891563242610885
16_77194969	16	77194969	0.342954688376697
16_77198278	16	77198278	-0.00872074990471773
16_77199505	16	77199505	0.364980994706696
16_77211242	16	77211242	-0.0100003021312902
16_77212321	16	77212321	-0.0808530205298794
16_77212327	16	77212327	-0.0872262971626892
16_77212620	16	77212620	0.238257309710003
16_77289313	16	77289313	0.0679476408768266
16_77291428	16	77291428	0.0210265934893343
16_77293093	16	77293093	0.673103290069027
16_77300396	16	77300396	0.192979276278629
16_77319881	16	77319881	0.598335521667055
16_77319893	16	77319893	0.503627376580813
16_77320076	16	77320076	-0.0921840169586567
16_77321176	16	77321176	0.272158910266836
16_77326022	16	77326022	0.173029686934384
16_77335835	16	77335835	0.1420419944507
16_77335848	16	77335848	0.0557920116500109
16_77341782	16	77341782	0.13650381090927
16_77356059	16	77356059	0.202633399979282
16_77367582	16	77367582	-0.362888388293729
16_77367648	16	77367648	0.0371462588526111
16_77722604	16	77722604	-0.0174475543253014
16_77735937	16	77735937	0.460938761407207
16_77735984	16	77735984	0.532279408027481
16_77741775	16	77741775	0.737954434418996
16_77788825	16	77788825	0.459147705881219
16_77817035	16	77817035	-0.0273364280720647
16_77825350	16	77825350	0.376685545689246
16_77876452	16	77876452	0.557527605253845
16_77884766	16	77884766	0.159854298186651
16_78030454	16	78030454	0.431114876796445
16_78115077	16	78115077	0.40258938821709
16_78164241	16	78164241	0.282151409314497
16_78228915	16	78228915	0.405456106837782
16_78352062	16	78352062	0.527986582209217
16_78352121	16	78352121	0.500769782155994
16_78352127	16	78352127	0.559892679621037
16_78352141	16	78352141	0.689575724483465
16_78386878	16	78386878	0.325032780379434
16_78386878.1	16	78386878	0.325032780379434
16_78424877	16	78424877	-0.0960128277008851
16_78425011	16	78425011	-0.196071528177601
16_78425011.1	16	78425011	-0.196071528177601
16_78432512	16	78432512	0.284060999323128
16_78574114	16	78574114	0.0805276052379959
16_78574199	16	78574199	0.256839530588104
16_78756984	16	78756984	0.284060999323128
16_79211789	16	79211789	0.20811214608983
16_79211840	16	79211840	0.124862404473874
16_79211868	16	79211868	0.221723943726463
16_79211923	16	79211923	0.22747747095676
16_79212059	16	79212059	0.382125285657374
16_79212064	16	79212064	0.322196128209899
16_79585938	16	79585938	0.155327685200926
16_80540775	16	80540775	-0.070895895951705
16_80608140	16	80608140	0.109157503767999
16_80633196	16	80633196	0.302046744796491
16_80684752	16	80684752	0.0858777378393022
16_80684982	16	80684982	0.0210265934893343
16_80976138	16	80976138	0.36461356950647
16_80976176	16	80976176	0.374042366160794
16_80978406	16	80978406	0.521924829422016
16_80988566	16	80988566	0.71451355098866
16_80997363	16	80997363	0.467872830998854
16_80997475	16	80997475	0.492850118859755
16_81014143	16	81014143	0.194509414344836
16_81024749	16	81024749	0.102903600543742
16_81026592	16	81026592	0.287813134184236
16_81028222	16	81028222	0.439430943866577
16_81034787	16	81034787	0.164617447118184
16_81035996	16	81035996	0.337883698829275
16_81036086	16	81036086	0.157088143065363
16_81044059	16	81044059	0.116604253471566
16_81044476	16	81044476	0.367677117787928
16_81061187	16	81061187	0.733744641408863
16_81061758	16	81061758	0.192792941755814
16_81062023	16	81062023	0.27584049251816
16_81062048	16	81062048	0.245900004329537
16_81083941	16	81083941	0.409297183205393
16_81087632	16	81087632	0.226887290935894
16_81091045	16	81091045	0.381321128173746
16_81091104	16	81091104	0.385300979086291
16_81091104.1	16	81091104	0.385300979086291
16_81096195	16	81096195	0.153781802341106
16_81108652	16	81108652	0.494957781821747
16_81123748	16	81123748	0.264297744501698
16_81123780	16	81123780	0.27736634674912
16_81127947	16	81127947	0.204738546661722
16_81127964	16	81127964	0.228831478602736
16_81127966	16	81127966	0.218472657695551
16_81127973	16	81127973	0.178567870475814
16_81128003	16	81128003	0.29754422868675
16_81133664	16	81133664	0.408049716598582
16_81137485	16	81137485	0.303061961253184
16_81141498	16	81141498	-0.0682407446077531
16_81148251	16	81148251	0.286760148924084
16_81151807	16	81151807	0.427018953165171
16_81151811	16	81151811	0.383596672874043
16_81151814	16	81151814	0.323589363509766
16_81151901	16	81151901	0.530040240977192
16_81153966	16	81153966	0.461599184875316
16_81153997	16	81153997	0.229134788819535
16_81154060	16	81154060	0.237837982562482
16_81154080	16	81154080	0.0541934574245336
16_81154247	16	81154247	0.206893138800668
16_81159717	16	81159717	0.0569461677442769
16_81159753	16	81159753	0.141320827207046
16_81164649	16	81164649	0.258718151208665
16_81164678	16	81164678	0.329148888851666
16_81164733	16	81164733	0.3968934954875
16_81165863	16	81165863	0.250508439612102
16_81165939	16	81165939	0.362063511324401
16_81165949	16	81165949	0.276283648731409
16_81165950	16	81165950	0.238931623833469
16_81168015	16	81168015	0.541033652369721
16_81170790	16	81170790	0.233330197202198
16_81171021	16	81171021	0.480458212126632
16_81174570	16	81174570	0.0210265934893343
16_81174598	16	81174598	0.337883698829275
16_81174633	16	81174633	0.557780001167871
16_81174660	16	81174660	0.562920372318604
16_81175642	16	81175642	0.64598716214241
16_81175698	16	81175698	0.526261901739756
16_81175750	16	81175750	0.387808924160957
16_81177965	16	81177965	0.161889129329184
16_81185498	16	81185498	0.70285063346308
16_81185608	16	81185608	0.757992187655541
16_81188921	16	81188921	0.34612196745538
16_81190707	16	81190707	0.146557475573193
16_81198670	16	81198670	0.423785762989741
16_81198786	16	81198786	0.399538216743064
16_81198879	16	81198879	0.484593986695837
16_81198996	16	81198996	0.541283404822675
16_81202720	16	81202720	-0.0295994795806336
16_81208497	16	81208497	0.1934937894941
16_81208546	16	81208546	0.120562267040249
16_81208589	16	81208589	0.170404217527561
16_81208593	16	81208593	0.216946803464591
16_81215045	16	81215045	0.237344500416098
16_81215173	16	81215173	0.506453420659576
16_81216342	16	81216342	0.416164535330473
16_81216392	16	81216392	0.210504392353047
16_81220154	16	81220154	0.426665394765928
16_81220312	16	81220312	0.637015989831115
16_81245515	16	81245515	0.337285938290005
16_81268089	16	81268089	0.230949662863566
16_81290543	16	81290543	0.177145795406616
16_81290555	16	81290555	0.0654207128477877
16_81365030	16	81365030	0.354009876885692
16_81377486	16	81377486	0.361366725490577
16_81664425	16	81664425	0.406917747108662
16_81678608	16	81678608	0.185413411390217
16_81699687	16	81699687	0.302208346033388
16_81704028	16	81704028	0.310533210684319
16_81783128	16	81783128	0.757992187655541
16_81786071	16	81786071	0.25235213959579
16_81786163	16	81786163	0.287813134184236
16_81854547	16	81854547	0.330982046710621
16_81854547.1	16	81854547	0.330982046710621
16_81889176	16	81889176	0.131584968637033
16_81895883	16	81895883	-0.0514859062950337
16_81905484	16	81905484	0.177428150831901
16_81907714	16	81907714	0.558683379432134
16_81919577	16	81919577	0.276283648731409
16_81919590	16	81919590	0.22333476878245
16_81923501	16	81923501	0.161889129329184
16_81927178	16	81927178	0.423573148584981
16_81928585	16	81928585	0.431658913648177
16_81928585.1	16	81928585	0.431658913648177
16_81928585.2	16	81928585	0.431658913648177
16_81928585.3	16	81928585	0.431658913648177
16_81934526	16	81934526	0.204248417545105
16_81936242	16	81936242	0.131584968637033
16_81937798	16	81937798	0.314385536179926
16_81937830	16	81937830	0.340204077360662
16_81999417	16	81999417	0.627362745003057
16_82000033	16	82000033	0.387808924160957
16_82000325	16	82000325	0.388758377989821
16_82000359	16	82000359	0.407085025796412
16_82000830	16	82000830	0.224559987574466
16_82068222	16	82068222	0.0385140202181755
16_82070997	16	82070997	0.342954688376697
16_82071279	16	82071279	0.190951594931647
16_82091100	16	82091100	0.403274157650509
16_82098197	16	82098197	0.459599607228967
16_82098264	16	82098264	0.754087733199624
16_82148749	16	82148749	0.10216335621474
16_82148776	16	82148776	0.262034692993129
16_82170137	16	82170137	0.0811475859269053
16_82170163	16	82170163	-0.0587005989813997
16_82639442	16	82639442	0.409591881406987
16_82858432	16	82858432	0.37354300821012
16_83032059	16	83032059	-0.048015050940317
16_83068451	16	83068451	-0.240019259251006
16_83068453	16	83068453	-0.251593861173658
16_83180875	16	83180875	0.265760182580184
16_83344978	16	83344978	0.128829883023849
16_83486559	16	83486559	0.199996734534654
16_83670814	16	83670814	0.339388073356504
16_83678291	16	83678291	-0.218643819278949
16_83678339	16	83678339	-0.0390943989482367
16_83783282	16	83783282	0.668724849558453
16_83899175	16	83899175	0.514566066446896
16_83899175.1	16	83899175	0.514566066446896
16_83899588	16	83899588	0.386023410268583
16_83912344	16	83912344	0.749353269381668
16_83915014	16	83915014	0.216282884888268
16_83916160	16	83916160	0.545688583942676
16_83916160.1	16	83916160	0.545688583942676
16_83949065	16	83949065	0.42541684856867
16_83949442	16	83949442	0.0902892559264482
16_83951239	16	83951239	-0.0785090800615801
16_83965089	16	83965089	0.246908000905662
16_83965390	16	83965390	0.276865497918924
16_83965395	16	83965395	0.280413222307984
16_83965641	16	83965641	-0.0675100811123231
16_83965656	16	83965656	-0.251345676923796
16_83965886	16	83965886	0.919743257652153
16_83971885	16	83971885	-0.00205701962370702
16_83971967	16	83971967	0.0517233907122507
16_83971991	16	83971991	0.125723972156028
16_83972062	16	83972062	-0.0623894146983031
16_83978532	16	83978532	0.125996153090877
16_83994409	16	83994409	0.551541310188114
16_83998279	16	83998279	0.220335401712741
16_84001825	16	84001825	0.449869892293209
16_84001909	16	84001909	0.122564619951397
16_84009787	16	84009787	0.61739385748274
16_84016613	16	84016613	0.229973483760831
16_84016720	16	84016720	0.310533210684319
16_84022837	16	84022837	0.279760861889503
16_84033399	16	84033399	0.305756070422447
16_84036808	16	84036808	0.472405939831899
16_84056026	16	84056026	0.511077447185024
16_84059307	16	84059307	0.336228825188383
16_84081674	16	84081674	0.378578598107418
16_84081693	16	84081693	0.432222026473784
16_84087402	16	84087402	0.384717212767958
16_84095730	16	84095730	0.297357821936586
16_84150293	16	84150293	0.342954688376697
16_84155744	16	84155744	0.249295581162452
16_84159713	16	84159713	0.324218125795111
16_84165907	16	84165907	0.225644313097806
16_84165963	16	84165963	0.196598158072789
16_84169905	16	84169905	0.584927478682661
16_84170006	16	84170006	0.512562230242221
16_84170128	16	84170128	0.433720152299879
16_84172298	16	84172298	0.329148888851666
16_84175443	16	84175443	0.401630595704304
16_84175474	16	84175474	0.245458160099381
16_84175984	16	84175984	0.329976834378487
16_84176003	16	84176003	0.37717040371461
16_84176028	16	84176028	0.645517458397128
16_84176132	16	84176132	0.390260403155054
16_84176209	16	84176209	0.684977390357319
16_84176210	16	84176210	0.62413644092075
16_84177772	16	84177772	0.340906859727838
16_84177797	16	84177797	0.407494940571407
16_84178991	16	84178991	0.3458662837966
16_84179047	16	84179047	0.106273880107846
16_84179104	16	84179104	0.328599395399627
16_84179152	16	84179152	0.125049658032562
16_84179247	16	84179247	0.0358235954174148
16_84179285	16	84179285	0.0514002425328529
16_84179508	16	84179508	0.143510600014329
16_84179648	16	84179648	0.278184432986459
16_84179833	16	84179833	0.420122548899157
16_84180179	16	84180179	0.346602465391841
16_84181784	16	84181784	0.0858777378393022
16_84181869	16	84181869	0.124649224563492
16_84182389	16	84182389	0.477404888149078
16_84191284	16	84191284	0.63295614181076
16_84191641	16	84191641	0.613368624576088
16_84194120	16	84194120	0.355445632559894
16_84195141	16	84195141	0.255491847126357
16_84195164	16	84195164	0.394070004103551
16_84195566	16	84195566	0.869023500044284
16_84195601	16	84195601	0.554458793570409
16_84195824	16	84195824	0.494096214139593
16_84195830	16	84195830	0.399538216743064
16_84195837	16	84195837	0.503419360569943
16_84196269	16	84196269	0.854376724079883
16_84196277	16	84196277	0.731519976294349
16_84196359	16	84196359	0.146557475573193
16_84196726	16	84196726	0.255491847126357
16_84196741	16	84196741	0.291478470885611
16_84196894	16	84196894	0.389671187283727
16_84222328	16	84222328	0.501652434395755
16_84222754	16	84222754	0.290633653246614
16_84222816	16	84222816	0.0931763792451697
16_84222844	16	84222844	0.0807328396136018
16_84223013	16	84223013	0.296661036102762
16_84236828	16	84236828	0.243419014825782
16_84236907	16	84236907	0.4411350823156
16_84237137	16	84237137	0.310533210684319
16_84237284	16	84237284	0.0747978499303151
16_84237464	16	84237464	0.229134788819535
16_84293525	16	84293525	0.392120745180581
16_84294452	16	84294452	0.436064092768178
16_84294523	16	84294523	0.346796754671091
16_84294984	16	84294984	0.262034692993129
16_84326896	16	84326896	0.143362136413386
16_84368652	16	84368652	0.66387001029099
16_84398570	16	84398570	-0.0075425587074367
16_84405221	16	84405221	0.0557920116500109
16_84408476	16	84408476	0.426665394765928
16_84408489	16	84408489	0.455429417635109
16_84440878	16	84440878	0.414690441975611
16_84442594	16	84442594	0.312075375492725
16_84446349	16	84446349	0.0534480711817116
16_84448673	16	84448673	0.13650381090927
16_84451967	16	84451967	0.520128357556652
16_84452071	16	84452071	0.195055993264383
16_84454838	16	84454838	0.48759439340826
16_84459318	16	84459318	0.312075375492725
16_84459381	16	84459381	0.0575524695144483
16_84459534	16	84459534	0.357454258071812
16_84459538	16	84459538	0.395001436146292
16_84462008	16	84462008	0.595720758756664
16_84462089	16	84462089	0.1934937894941
16_84462098	16	84462098	0.201598839131155
16_84462127	16	84462127	0.402116760844841
16_84479922	16	84479922	0.228622012897701
16_84480699	16	84480699	-0.0295994795806336
16_84482703	16	84482703	0.124862404473874
16_84486776	16	84486776	0.220964163998086
16_84489291	16	84489291	-0.0224750451472523
16_84495781	16	84495781	0.228468673359811
16_84495891	16	84495891	0.281089432791837
16_84497956	16	84497956	0.248095502035255
16_84497971	16	84497971	0.296033640989204
16_84504607	16	84504607	0.415657882106341
16_84504646	16	84504646	0.520952990354691
16_84504689	16	84504689	0.930828784517756
16_84590177	16	84590177	0.456412738159981
16_84650919	16	84650919	0.794061442363062
16_84657002	16	84657002	0.25852590721599
16_84657338	16	84657338	0.430139258811073
16_84657596	16	84657596	0.553521674316355
16_84661695	16	84661695	0.544588549546347
16_84661755	16	84661755	0.729977811485944
16_84661893	16	84661893	0.284060999323128
16_84662061	16	84662061	0.763228836021687
16_84745084	16	84745084	0.331366714101485
16_84745156	16	84745156	0.307330778645975
16_84758765	16	84758765	0.386311057571078
16_84866971	16	84866971	0.296133831623703
16_84872492	16	84872492	0.444525671516374
16_84872508	16	84872508	0.373907616705609
16_84880580	16	84880580	0.160751357155947
16_84889253	16	84889253	0.332487689325628
16_84975857	16	84975857	0.342954688376697
16_84976424	16	84976424	0.4716880024989
16_84977942	16	84977942	-0.0924314562939496
16_84981935	16	84981935	0.0116278954870849
16_85067101	16	85067101	0.427018953165171
16_85067171	16	85067171	0.170602949539844
16_85087117	16	85087117	0.313477487299863
16_85108055	16	85108055	0.696897590408701
16_85110417	16	85110417	0.740918674296599
16_85170792	16	85170792	0.0210265934893343
16_85170933	16	85170933	0.460558654688927
16_85171788	16	85171788	0.442164292304596
